name,scale,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
pas,2,51,125,8,280,179,8,25,247,266,95,170,276,172,181,93,24,86,299,60,239,255,134,9,150,60,69,202,66,122,98,10
pbb,1,4,286,159,278,182,149,136,185,132,168,122,223,293,0,94,294,99,171,151,227,275,106,213,287,215,259,178,84,30,176,83
pbb,2,213,112,197,121,87,19,44,249,300,157,100,22,255,229,122,190,62,265,87,76,24,221,285,197,61,67,12,131,228,220,245
pbs,1,181,98,212,99,256,188,272,73,267,207,20,292,290,152,142,300,99,62,161,163,192,76,59,58,230,175,52,102,118,166,45
pbs,2,225,198,133,54,119,174,63,273,276,129,98,195,128,30,120,92,257,39,94,186,93,57,165,291,86,18,19,60,121,175,203
pbrs,1,144,152,213,265,200,87,210,153,177,146,94,203,108,58,76,154,99,78,174,155,202,23,291,90,6,156,241,261,48,29,118
pbrs,2,152,95,124,198,143,269,265,139,147,187,21,297,2,184,231,65,217,49,44,79,174,63,95,174,40,288,211,141,147,15,255
ph,1,87,98,131,278,209,137,197,266,115,255,148,276,246,42,232,18,261,92,27,3,149,51,249,144,92,220,70,43,130,171,24
ph,2,84,125,14,165,111,82,49,6,227,87,9,176,39,274,228,51,173,222,280,207,88,101,260,293,207,26,188,173,9,17,144
pkr,1,213,268,123,293,111,166,193,79,266,263,87,26,213,193,25,210,284,180,163,249,151,60,106,162,66,208,205,280,196,180,47
pkr,2,293,246,201,151,115,52,176,129,188,274,45,196,204,171,221,202,119,204,283,102,31,198,120,294,154,129,180,195,48,59,100
ppbm,1,144,277,116,189,205,131,208,174,205,202,34,107,226,14,16,206,32,258,233,235,169,295,297,78,134,129,75,279,137,270,204
ppbm,2,157,115,300,195,184,162,150,192,46,226,209,172,92,224,179,286,153,235,52,198,161,61,135,265,14,97,85,234,154,36,217
ppp,1,102,103,40,185,159,177,82,202,170,55,289,61,219,2,275,4,55,35,209,68,292,183,217,225,142,235,74,264,229,11,293
ppp,2,59,79,153,213,101,191,185,136,170,27,197,171,114,55,123,279,178,70,288,55,43,15,24,66,261,9,269,131,95,266,220
prs,1,256,182,18,58,138,189,181,217,88,27,54,178,186,50,38,242,86,96,243,163,66,33,116,288,290,104,107,235,177,195,1
prs,2,246,6,156,284,267,276,23,49,22,82,86,102,2,68,100,90,188,272,199,8,191,5,272,23,107,294,63,269,63,282,300
spdp,1,77,112,91,71,204,201,193,150,19,91,7,200,105,4,165,241,300,3,233,208,147,129,231,10,140,299,108,119,56,267,205
spdp,2,280,145,73,81,0,46,149,177,216,143,183,299,222,210,91,104,211,153,75,103,59,251,152,222,169,13,135,289,96,101,243
supp,1,228,137,22,291,7,176,65,247,256,160,287,41,115,147,278,57,143,139,106,94,236,57,205,114,275,175,216,160,67,238,164
supp,2,202,244,229,124,114,109,48,159,65,261,117,212,166,271,56,262,144,206,243,76,239,294,167,149,203,225,109,299,162,230,246
swp,1,159,28,67,127,104,240,161,112,26,132,299,15,73,76,155,244,103,211,38,169,19,60,294,132,173,141,261,176,120,219,107
swp,2,239,76,137,181,245,107,192,149,218,166,49,74,102,38,108,16,20,129,55,125,10,46,49,122,151,133,90,253,71,99,120
umno,1,62,191,168,225,119,93,20,147,49,174,280,66,126,254,143,75,135,60,140,47,252,101,224,217,254,112,5,192,263,60,112
umno,2,150,13,80,3,4,120,296,243,181,86,179,57,221,64,65,123,296,32,28,194,262,159,289,288,17,102,218,2,216,70,6
