name,scale,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
纳吉·阿都拉萨,1,5,17,16,24,12,17,19,19,4,2,11,8,8,4,15,13,1,14,10,14,9,7,15,5,6,5,6,10,10,12
纳吉·阿都拉萨,2,2,1,1,1,0,5,6,5,2,1,4,0,2,1,3,0,1,1,1,4,1,3,1,0,0,3,1,0,1,1
安华·依布拉欣,1,1,3,3,4,6,1,2,3,3,0,1,2,0,2,5,4,2,2,4,4,1,0,0,2,0,0,2,2,1,1
安华·依布拉欣,2,0,0,0,2,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1
马哈迪·莫哈末,1,5,18,17,27,11,14,8,9,1,5,13,6,10,8,13,17,5,14,13,6,9,11,13,6,7,5,7,5,11,11
马哈迪·莫哈末,2,1,0,2,3,0,3,2,1,1,4,8,3,5,4,2,0,1,3,3,1,2,8,1,1,1,2,3,1,3,6
林冠英,1,6,0,2,7,1,7,6,7,4,0,7,2,12,11,13,7,1,10,6,4,5,14,2,2,12,9,21,13,9,2
林冠英,2,1,0,0,2,0,2,0,1,0,3,2,2,3,2,0,0,2,1,1,1,0,1,0,0,4,0,3,1,2,0
廖中莱,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,3,1,0,1,0,0,4,0,2,0,3,0
廖中莱,2,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
拉菲兹·南利,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
拉菲兹·南利,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
潘儉偉,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
潘儉偉,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
罗斯玛·曼梳,1,1,0,1,3,1,0,0,1,1,0,0,1,0,0,0,1,1,3,1,2,1,0,1,0,0,0,1,1,0,0
罗斯玛·曼梳,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
曹观友,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,2,0
曹观友,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
郑雨周,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
郑雨周,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
魏家祥,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0
魏家祥,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
卡巴星,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
卡巴星,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
许子根,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1
许子根,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
哈迪阿旺,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2,1,0
哈迪阿旺,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
