username,date,text
论坛咨询,2016-12-6 04:49 PM,"本帖最后由 论坛咨询 于 2016-12-6 04:50 PM 编辑 





2016-12-6 04:50 PM 上传
下载附件 (43.5 KB)






行动党国会领袖林吉祥说，社交媒体上流传一则由希盟组成的影子内阁名单，点名他出任首相及财长一事，旨在加强巫统对行动党挑起的“仇恨攻击”。

他今日在记者会上笑言，对于被点名担任首相，本身有点“受宠若惊”。

“从政51年，我从没想过担任首相。行动党秘书长林冠英也说过，从未要求华裔担任首相，行动党支持马来人，尤其是公正党实权领袖拿督斯里安华担任首相。”

他说，虽然宪法未规定只有巫裔才能出任首相，但政治现实并非如此，因此我国未来的首相，一定是巫裔。

他相信有关假名单，是由巫统网络军团发出，旨在挑起对行动党的仇恨。

“这也就是为什麽名单中指我出任首相，而土着团结党主席敦马哈迪却担任副首相、前副首相丹斯里慕尤丁则在首相署掌管无关紧要的部门。”

他说，本身尚未与马哈迪谈起此假内阁名单一事，不过他相信，已年届91的马哈迪不会要重返内阁。

他也说，本身首次看到假名单时，很惊讶找不到财长一职，后来才发现是由首相兼任。

“制造这名单的人‘脱节’了，不知道行动党强调首相不能兼任财长吗？”

出席记者会者包括行动党升旗山国会议员再里尔、行动党峇眼达南州议员丹纳及该党槟州秘书林慧英等人。

新闻转载自：中国报"
JackKoh,2016-12-11 11:52 AM,对，因为我们不贪心，也不恋权！
