coordinates,favorited,user,favorite_count,contributors,retweeted_status,in_reply_to_user_id,truncated,lang,text,in_reply_to_status_id,id_str,geo,in_reply_to_screen_name,retweet_count,is_quote_status,extended_entities,in_reply_to_user_id_str,created_at,id,retweeted,possibly_sensitive,entities,in_reply_to_status_id_str,place,source
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/66037128/1493281156', 'profile_background_tile': False, 'screen_name': 'AzminAli', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/861430833646714880/V7vpnVw__normal.jpg', 'following': None, 'profile_use_background_image': False, 'translator_type': 'none', 'created_at': 'Sun Aug 16 02:56:52 +0000 2009', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '66037128', 'is_translator': False, 'has_extended_profile': True, 'url': 'http://t.co/mTmhsvlf6O', 'profile_background_color': '000000', 'profile_link_color': '89C9FA', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 162, 'utc_offset': 28800, 'verified': True, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '000000', 'description': ""Official Twitter of Mohamed Azmin Ali • Dato' Menteri Besar Selangor • Deputy President of KEADILAN\nhttps://t.co/mP6V2HkhLy"", 'favourites_count': 5, 'follow_request_sent': None, 'id': 66037128, 'default_profile': False, 'statuses_count': 13266, 'profile_image_url': 'http://pbs.twimg.com/profile_images/861430833646714880/V7vpnVw__normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/mTmhsvlf6O', 'indices': [0, 22], 'display_url': 'azminali.com', 'expanded_url': 'http://www.azminali.com'}]}, 'description': {'urls': [{'url': 'https://t.co/mP6V2HkhLy', 'indices': [100, 123], 'display_url': 'facebook.com/MohamedAzminAli', 'expanded_url': 'https://www.facebook.com/MohamedAzminAli'}]}}, 'contributors_enabled': False, 'profile_sidebar_border_color': '000000', 'listed_count': 704, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 214426, 'geo_enabled': True, 'location': 'Selangor', 'profile_sidebar_fill_color': '000000', 'name': 'Mohamed Azmin Ali'}",25,,,115030016,False,in,@Amir_Shari lepas makan terus hilang,871700971948097536,871741293218496512,,Amir_Shari,3,False,,115030016,Mon Jun 05 14:51:35 +0000 2017,871741293218496512,False,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'indices': [0, 11], 'id': 115030016, 'id_str': '115030016', 'screen_name': 'Amir_Shari', 'name': 'Amirudin Shari'}], 'urls': []}",871700971948097536,,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Professional</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/66037128/1493281156', 'profile_background_tile': False, 'screen_name': 'AzminAli', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/861430833646714880/V7vpnVw__normal.jpg', 'following': None, 'profile_use_background_image': False, 'translator_type': 'none', 'created_at': 'Sun Aug 16 02:56:52 +0000 2009', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '66037128', 'is_translator': False, 'has_extended_profile': True, 'url': 'http://t.co/mTmhsvlf6O', 'profile_background_color': '000000', 'profile_link_color': '89C9FA', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 162, 'utc_offset': 28800, 'verified': True, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '000000', 'description': ""Official Twitter of Mohamed Azmin Ali • Dato' Menteri Besar Selangor • Deputy President of KEADILAN\nhttps://t.co/mP6V2HkhLy"", 'favourites_count': 5, 'follow_request_sent': None, 'id': 66037128, 'default_profile': False, 'statuses_count': 13266, 'profile_image_url': 'http://pbs.twimg.com/profile_images/861430833646714880/V7vpnVw__normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/mTmhsvlf6O', 'indices': [0, 22], 'display_url': 'azminali.com', 'expanded_url': 'http://www.azminali.com'}]}, 'description': {'urls': [{'url': 'https://t.co/mP6V2HkhLy', 'indices': [100, 123], 'display_url': 'facebook.com/MohamedAzminAli', 'expanded_url': 'https://www.facebook.com/MohamedAzminAli'}]}}, 'contributors_enabled': False, 'profile_sidebar_border_color': '000000', 'listed_count': 704, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 214426, 'geo_enabled': True, 'location': 'Selangor', 'profile_sidebar_fill_color': '000000', 'name': 'Mohamed Azmin Ali'}",7,,,755942606,False,en,@VickiTreadell Hats off to your emergency services. Bravo London police. Don' t let these monsters win.,871277724555333632,871284920173252608,,VickiTreadell,5,False,,755942606,Sun Jun 04 08:38:07 +0000 2017,871284920173252608,False,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'indices': [0, 14], 'id': 755942606, 'id_str': '755942606', 'screen_name': 'VickiTreadell', 'name': 'VickiTreadell'}], 'urls': []}",871277724555333632,,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Professional</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/66037128/1493281156', 'profile_background_tile': False, 'screen_name': 'AzminAli', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/861430833646714880/V7vpnVw__normal.jpg', 'following': None, 'profile_use_background_image': False, 'translator_type': 'none', 'created_at': 'Sun Aug 16 02:56:52 +0000 2009', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '66037128', 'is_translator': False, 'has_extended_profile': True, 'url': 'http://t.co/mTmhsvlf6O', 'profile_background_color': '000000', 'profile_link_color': '89C9FA', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 162, 'utc_offset': 28800, 'verified': True, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '000000', 'description': ""Official Twitter of Mohamed Azmin Ali • Dato' Menteri Besar Selangor • Deputy President of KEADILAN\nhttps://t.co/mP6V2HkhLy"", 'favourites_count': 5, 'follow_request_sent': None, 'id': 66037128, 'default_profile': False, 'statuses_count': 13266, 'profile_image_url': 'http://pbs.twimg.com/profile_images/861430833646714880/V7vpnVw__normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/mTmhsvlf6O', 'indices': [0, 22], 'display_url': 'azminali.com', 'expanded_url': 'http://www.azminali.com'}]}, 'description': {'urls': [{'url': 'https://t.co/mP6V2HkhLy', 'indices': [100, 123], 'display_url': 'facebook.com/MohamedAzminAli', 'expanded_url': 'https://www.facebook.com/MohamedAzminAli'}]}}, 'contributors_enabled': False, 'profile_sidebar_border_color': '000000', 'listed_count': 704, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 214426, 'geo_enabled': True, 'location': 'Selangor', 'profile_sidebar_fill_color': '000000', 'name': 'Mohamed Azmin Ali'}",80,,,,False,en,Deepest sympathy and solidarity with the victims of the London attacks and families. Absolutely condemn this shocking violence.,,871261305507917824,,,55,False,,,Sun Jun 04 07:04:17 +0000 2017,871261305507917824,False,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/66037128/1493281156', 'profile_background_tile': False, 'screen_name': 'AzminAli', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/861430833646714880/V7vpnVw__normal.jpg', 'following': None, 'profile_use_background_image': False, 'translator_type': 'none', 'created_at': 'Sun Aug 16 02:56:52 +0000 2009', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '66037128', 'is_translator': False, 'has_extended_profile': True, 'url': 'http://t.co/mTmhsvlf6O', 'profile_background_color': '000000', 'profile_link_color': '89C9FA', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 162, 'utc_offset': 28800, 'verified': True, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '000000', 'description': ""Official Twitter of Mohamed Azmin Ali • Dato' Menteri Besar Selangor • Deputy President of KEADILAN\nhttps://t.co/mP6V2HkhLy"", 'favourites_count': 5, 'follow_request_sent': None, 'id': 66037128, 'default_profile': False, 'statuses_count': 13266, 'profile_image_url': 'http://pbs.twimg.com/profile_images/861430833646714880/V7vpnVw__normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/mTmhsvlf6O', 'indices': [0, 22], 'display_url': 'azminali.com', 'expanded_url': 'http://www.azminali.com'}]}, 'description': {'urls': [{'url': 'https://t.co/mP6V2HkhLy', 'indices': [100, 123], 'display_url': 'facebook.com/MohamedAzminAli', 'expanded_url': 'https://www.facebook.com/MohamedAzminAli'}]}}, 'contributors_enabled': False, 'profile_sidebar_border_color': '000000', 'listed_count': 704, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 214426, 'geo_enabled': True, 'location': 'Selangor', 'profile_sidebar_fill_color': '000000', 'name': 'Mohamed Azmin Ali'}",10,,,,False,in,Bersama YB @Amir_Shari petang ini di Batu Caves.,,871255593348079616,,,2,False,,,Sun Jun 04 06:41:35 +0000 2017,871255593348079616,False,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'indices': [11, 22], 'id': 115030016, 'id_str': '115030016', 'screen_name': 'Amir_Shari', 'name': 'Amirudin Shari'}], 'urls': []}",,,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Professional</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/66037128/1493281156', 'profile_background_tile': False, 'screen_name': 'AzminAli', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/861430833646714880/V7vpnVw__normal.jpg', 'following': None, 'profile_use_background_image': False, 'translator_type': 'none', 'created_at': 'Sun Aug 16 02:56:52 +0000 2009', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '66037128', 'is_translator': False, 'has_extended_profile': True, 'url': 'http://t.co/mTmhsvlf6O', 'profile_background_color': '000000', 'profile_link_color': '89C9FA', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 162, 'utc_offset': 28800, 'verified': True, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '000000', 'description': ""Official Twitter of Mohamed Azmin Ali • Dato' Menteri Besar Selangor • Deputy President of KEADILAN\nhttps://t.co/mP6V2HkhLy"", 'favourites_count': 5, 'follow_request_sent': None, 'id': 66037128, 'default_profile': False, 'statuses_count': 13266, 'profile_image_url': 'http://pbs.twimg.com/profile_images/861430833646714880/V7vpnVw__normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/mTmhsvlf6O', 'indices': [0, 22], 'display_url': 'azminali.com', 'expanded_url': 'http://www.azminali.com'}]}, 'description': {'urls': [{'url': 'https://t.co/mP6V2HkhLy', 'indices': [100, 123], 'display_url': 'facebook.com/MohamedAzminAli', 'expanded_url': 'https://www.facebook.com/MohamedAzminAli'}]}}, 'contributors_enabled': False, 'profile_sidebar_border_color': '000000', 'listed_count': 704, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 214426, 'geo_enabled': True, 'location': 'Selangor', 'profile_sidebar_fill_color': '000000', 'name': 'Mohamed Azmin Ali'}",25,,,,False,en,Condolences to the loved ones of victims and condemnation of these brutal stabbings. Prayers for recovery.,,871254885911502850,,,27,False,,,Sun Jun 04 06:38:46 +0000 2017,871254885911502850,False,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Professional</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/66037128/1493281156', 'profile_background_tile': False, 'screen_name': 'AzminAli', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/861430833646714880/V7vpnVw__normal.jpg', 'following': None, 'profile_use_background_image': False, 'translator_type': 'none', 'created_at': 'Sun Aug 16 02:56:52 +0000 2009', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '66037128', 'is_translator': False, 'has_extended_profile': True, 'url': 'http://t.co/mTmhsvlf6O', 'profile_background_color': '000000', 'profile_link_color': '89C9FA', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 162, 'utc_offset': 28800, 'verified': True, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '000000', 'description': ""Official Twitter of Mohamed Azmin Ali • Dato' Menteri Besar Selangor • Deputy President of KEADILAN\nhttps://t.co/mP6V2HkhLy"", 'favourites_count': 5, 'follow_request_sent': None, 'id': 66037128, 'default_profile': False, 'statuses_count': 13266, 'profile_image_url': 'http://pbs.twimg.com/profile_images/861430833646714880/V7vpnVw__normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/mTmhsvlf6O', 'indices': [0, 22], 'display_url': 'azminali.com', 'expanded_url': 'http://www.azminali.com'}]}, 'description': {'urls': [{'url': 'https://t.co/mP6V2HkhLy', 'indices': [100, 123], 'display_url': 'facebook.com/MohamedAzminAli', 'expanded_url': 'https://www.facebook.com/MohamedAzminAli'}]}}, 'contributors_enabled': False, 'profile_sidebar_border_color': '000000', 'listed_count': 704, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 214426, 'geo_enabled': True, 'location': 'Selangor', 'profile_sidebar_fill_color': '000000', 'name': 'Mohamed Azmin Ali'}",15,,,,False,en,London terror attacks - yet another round of senseless barbaric killing of innocent lives and mass wounding.,,871254772011089920,,,23,False,,,Sun Jun 04 06:38:19 +0000 2017,871254772011089920,False,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Professional</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/66037128/1493281156', 'profile_background_tile': False, 'screen_name': 'AzminAli', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/861430833646714880/V7vpnVw__normal.jpg', 'following': None, 'profile_use_background_image': False, 'translator_type': 'none', 'created_at': 'Sun Aug 16 02:56:52 +0000 2009', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '66037128', 'is_translator': False, 'has_extended_profile': True, 'url': 'http://t.co/mTmhsvlf6O', 'profile_background_color': '000000', 'profile_link_color': '89C9FA', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 162, 'utc_offset': 28800, 'verified': True, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '000000', 'description': ""Official Twitter of Mohamed Azmin Ali • Dato' Menteri Besar Selangor • Deputy President of KEADILAN\nhttps://t.co/mP6V2HkhLy"", 'favourites_count': 5, 'follow_request_sent': None, 'id': 66037128, 'default_profile': False, 'statuses_count': 13266, 'profile_image_url': 'http://pbs.twimg.com/profile_images/861430833646714880/V7vpnVw__normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/mTmhsvlf6O', 'indices': [0, 22], 'display_url': 'azminali.com', 'expanded_url': 'http://www.azminali.com'}]}, 'description': {'urls': [{'url': 'https://t.co/mP6V2HkhLy', 'indices': [100, 123], 'display_url': 'facebook.com/MohamedAzminAli', 'expanded_url': 'https://www.facebook.com/MohamedAzminAli'}]}}, 'contributors_enabled': False, 'profile_sidebar_border_color': '000000', 'listed_count': 704, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 214426, 'geo_enabled': True, 'location': 'Selangor', 'profile_sidebar_fill_color': '000000', 'name': 'Mohamed Azmin Ali'}",2,,,133553060,False,in,@NajwanHalimi @Rozaimin Al Fatihah,869726596285906944,869798269521612800,,NajwanHalimi,0,False,,133553060,Wed May 31 06:10:42 +0000 2017,869798269521612800,False,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'indices': [0, 13], 'id': 133553060, 'id_str': '133553060', 'screen_name': 'NajwanHalimi', 'name': 'Najwan Halimi'}, {'indices': [14, 23], 'id': 41744973, 'id_str': '41744973', 'screen_name': 'Rozaimin', 'name': 'Vesparados'}], 'urls': []}",869726596285906944,,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Professional</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/66037128/1493281156', 'profile_background_tile': False, 'screen_name': 'AzminAli', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/861430833646714880/V7vpnVw__normal.jpg', 'following': None, 'profile_use_background_image': False, 'translator_type': 'none', 'created_at': 'Sun Aug 16 02:56:52 +0000 2009', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '66037128', 'is_translator': False, 'has_extended_profile': True, 'url': 'http://t.co/mTmhsvlf6O', 'profile_background_color': '000000', 'profile_link_color': '89C9FA', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 162, 'utc_offset': 28800, 'verified': True, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '000000', 'description': ""Official Twitter of Mohamed Azmin Ali • Dato' Menteri Besar Selangor • Deputy President of KEADILAN\nhttps://t.co/mP6V2HkhLy"", 'favourites_count': 5, 'follow_request_sent': None, 'id': 66037128, 'default_profile': False, 'statuses_count': 13266, 'profile_image_url': 'http://pbs.twimg.com/profile_images/861430833646714880/V7vpnVw__normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/mTmhsvlf6O', 'indices': [0, 22], 'display_url': 'azminali.com', 'expanded_url': 'http://www.azminali.com'}]}, 'description': {'urls': [{'url': 'https://t.co/mP6V2HkhLy', 'indices': [100, 123], 'display_url': 'facebook.com/MohamedAzminAli', 'expanded_url': 'https://www.facebook.com/MohamedAzminAli'}]}}, 'contributors_enabled': False, 'profile_sidebar_border_color': '000000', 'listed_count': 704, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 214426, 'geo_enabled': True, 'location': 'Selangor', 'profile_sidebar_fill_color': '000000', 'name': 'Mohamed Azmin Ali'}",9,,,112299647,False,in,@iskandarsamad terima kasih,868111088981647361,868127235433046016,,iskandarsamad,0,False,,112299647,Fri May 26 15:30:36 +0000 2017,868127235433046016,False,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'indices': [0, 14], 'id': 112299647, 'id_str': '112299647', 'screen_name': 'iskandarsamad', 'name': 'Iskandar Samad'}], 'urls': []}",868111088981647361,,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Professional</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/66037128/1493281156', 'profile_background_tile': False, 'screen_name': 'AzminAli', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/861430833646714880/V7vpnVw__normal.jpg', 'following': None, 'profile_use_background_image': False, 'translator_type': 'none', 'created_at': 'Sun Aug 16 02:56:52 +0000 2009', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '66037128', 'is_translator': False, 'has_extended_profile': True, 'url': 'http://t.co/mTmhsvlf6O', 'profile_background_color': '000000', 'profile_link_color': '89C9FA', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 162, 'utc_offset': 28800, 'verified': True, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '000000', 'description': ""Official Twitter of Mohamed Azmin Ali • Dato' Menteri Besar Selangor • Deputy President of KEADILAN\nhttps://t.co/mP6V2HkhLy"", 'favourites_count': 5, 'follow_request_sent': None, 'id': 66037128, 'default_profile': False, 'statuses_count': 13266, 'profile_image_url': 'http://pbs.twimg.com/profile_images/861430833646714880/V7vpnVw__normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/mTmhsvlf6O', 'indices': [0, 22], 'display_url': 'azminali.com', 'expanded_url': 'http://www.azminali.com'}]}, 'description': {'urls': [{'url': 'https://t.co/mP6V2HkhLy', 'indices': [100, 123], 'display_url': 'facebook.com/MohamedAzminAli', 'expanded_url': 'https://www.facebook.com/MohamedAzminAli'}]}}, 'contributors_enabled': False, 'profile_sidebar_border_color': '000000', 'listed_count': 704, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 214426, 'geo_enabled': True, 'location': 'Selangor', 'profile_sidebar_fill_color': '000000', 'name': 'Mohamed Azmin Ali'}",41,,,,False,in,Perutusan Ramadhan YAB Dato’ Menteri Besar Selangor https://t.co/WvhatdOqrF,,868002434106490880,,,20,False,,,Fri May 26 07:14:41 +0000 2017,868002434106490880,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/WvhatdOqrF', 'indices': [52, 75], 'display_url': 'ow.ly/OFay30c3FJy', 'expanded_url': 'http://ow.ly/OFay30c3FJy'}]}",,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/66037128/1493281156', 'profile_background_tile': False, 'screen_name': 'AzminAli', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/861430833646714880/V7vpnVw__normal.jpg', 'following': None, 'profile_use_background_image': False, 'translator_type': 'none', 'created_at': 'Sun Aug 16 02:56:52 +0000 2009', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '66037128', 'is_translator': False, 'has_extended_profile': True, 'url': 'http://t.co/mTmhsvlf6O', 'profile_background_color': '000000', 'profile_link_color': '89C9FA', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 162, 'utc_offset': 28800, 'verified': True, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '000000', 'description': ""Official Twitter of Mohamed Azmin Ali • Dato' Menteri Besar Selangor • Deputy President of KEADILAN\nhttps://t.co/mP6V2HkhLy"", 'favourites_count': 5, 'follow_request_sent': None, 'id': 66037128, 'default_profile': False, 'statuses_count': 13266, 'profile_image_url': 'http://pbs.twimg.com/profile_images/861430833646714880/V7vpnVw__normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/mTmhsvlf6O', 'indices': [0, 22], 'display_url': 'azminali.com', 'expanded_url': 'http://www.azminali.com'}]}, 'description': {'urls': [{'url': 'https://t.co/mP6V2HkhLy', 'indices': [100, 123], 'display_url': 'facebook.com/MohamedAzminAli', 'expanded_url': 'https://www.facebook.com/MohamedAzminAli'}]}}, 'contributors_enabled': False, 'profile_sidebar_border_color': '000000', 'listed_count': 704, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 214426, 'geo_enabled': True, 'location': 'Selangor', 'profile_sidebar_fill_color': '000000', 'name': 'Mohamed Azmin Ali'}",0,,"{'coordinates': None, 'favorited': False, 'geo': None, 'in_reply_to_user_id': None, 'truncated': False, 'lang': 'in', 'text': 'Selalu org yg luar rumah rasa mereka lebih tahu apa yg berlaku dlm rumah. Biarlah org dlm rumah hidup dgn aman.', 'in_reply_to_status_id': None, 'user': {'profile_banner_url': 'https://pbs.twimg.com/profile_banners/112299647/1485220047', 'profile_background_tile': False, 'screen_name': 'iskandarsamad', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/653425950319755264/r0CvNuBU_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Mon Feb 08 00:20:59 +0000 2010', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '112299647', 'is_translator': False, 'has_extended_profile': False, 'url': 'http://t.co/BBtf2Dlxey', 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 122, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': 'The Selangor State Executive Councillor of Housing, Buliding Management & Urban Living, State Assembly member for Chempaka and Vice President of PAS.', 'favourites_count': 3, 'follow_request_sent': None, 'id': 112299647, 'default_profile': True, 'statuses_count': 9987, 'profile_image_url': 'http://pbs.twimg.com/profile_images/653425950319755264/r0CvNuBU_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/BBtf2Dlxey', 'indices': [0, 22], 'display_url': 'iskandar56100.blogspot.com', 'expanded_url': 'http://iskandar56100.blogspot.com'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 37, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 4473, 'geo_enabled': False, 'location': 'Chempaka, Selangor, Malaysia', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Iskandar Samad'}, 'in_reply_to_screen_name': None, 'retweet_count': 31, 'source': '<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>', 'in_reply_to_user_id_str': None, 'created_at': 'Wed May 24 05:14:54 +0000 2017', 'id': 867247514403131393, 'retweeted': False, 'place': None, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'id_str': '867247514403131393', 'in_reply_to_status_id_str': None, 'favorite_count': 63, 'contributors': None, 'is_quote_status': False}",,False,in,RT @iskandarsamad: Selalu org yg luar rumah rasa mereka lebih tahu apa yg berlaku dlm rumah. Biarlah org dlm rumah hidup dgn aman.,,867280399948431360,,,31,False,,,Wed May 24 07:25:35 +0000 2017,867280399948431360,False,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'indices': [3, 17], 'id': 112299647, 'id_str': '112299647', 'screen_name': 'iskandarsamad', 'name': 'Iskandar Samad'}], 'urls': []}",,,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Professional</a>"
