coordinates,favorited,user,favorite_count,contributors,quoted_status,retweeted_status,in_reply_to_user_id,truncated,lang,text,in_reply_to_status_id,id_str,quoted_status_id_str,geo,in_reply_to_screen_name,retweet_count,is_quote_status,extended_entities,in_reply_to_user_id_str,created_at,id,retweeted,possibly_sensitive,entities,quoted_status_id,in_reply_to_status_id_str,place,source
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/737253372/1431569214', 'profile_background_tile': False, 'screen_name': 'BNYVKedah', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3123455532/7830d632b038379c213981f060b250f4_normal.jpeg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Sat Aug 04 19:09:28 +0000 2012', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '737253372', 'is_translator': False, 'has_extended_profile': False, 'url': 'https://t.co/s95JXceqKd', 'profile_background_color': 'FFFFFF', 'profile_link_color': '0084B4', 'time_zone': None, 'notifications': None, 'friends_count': 334, 'utc_offset': None, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/628947825/mvaxyb99g55xgkwselec.png', 'profile_text_color': '333333', 'description': 'Official Twitter for Barisan Nasional Youth Volunteer (BNYV) Kedah. Join & serve the community. Take Charge, Make a Difference. #BNYVKedah Register at bnyv.my', 'favourites_count': 646, 'follow_request_sent': None, 'id': 737253372, 'default_profile': False, 'statuses_count': 3969, 'profile_image_url': 'http://pbs.twimg.com/profile_images/3123455532/7830d632b038379c213981f060b250f4_normal.jpeg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/s95JXceqKd', 'indices': [0, 23], 'display_url': 'bnyv.my', 'expanded_url': 'http://www.bnyv.my'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 2, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/628947825/mvaxyb99g55xgkwselec.png', 'followers_count': 1379, 'geo_enabled': False, 'location': 'Kedah', 'profile_sidebar_fill_color': 'DDEEF6', 'name': '#BNYVKedah'}",0,,,"{'coordinates': None, 'favorited': False, 'geo': None, 'in_reply_to_user_id': None, 'truncated': True, 'lang': 'in', 'text': 'Selamat Hari Raya Aidilfitri Maaf Zahir &amp; Batin daripada @AnsarKedah , @BNYVKedah &amp; @parlimenbeliaMY Kedah… https://t.co/vLefIX1Uzf', 'in_reply_to_status_id': None, 'user': {'profile_banner_url': 'https://pbs.twimg.com/profile_banners/202347818/1415203708', 'profile_background_tile': False, 'screen_name': 'aizatreko', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/868323473717735424/Ot97nuRC_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Wed Oct 13 21:10:47 +0000 2010', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '202347818', 'is_translator': False, 'has_extended_profile': True, 'url': 'https://t.co/YSR0tpeogK', 'profile_background_color': '1A1B1F', 'profile_link_color': '2FC2EF', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 901, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_text_color': '666666', 'description': 'Kedah State & Merbok Division UMNO Youth Exco | President @AnsarKedah | Advocate & Solicitor | Special Officer to Minister of Education Malaysia', 'favourites_count': 131, 'follow_request_sent': None, 'id': 202347818, 'default_profile': False, 'statuses_count': 34525, 'profile_image_url': 'http://pbs.twimg.com/profile_images/868323473717735424/Ot97nuRC_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/YSR0tpeogK', 'indices': [0, 23], 'display_url': 'facebook.com/aizatreko', 'expanded_url': 'http://facebook.com/aizatreko'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': '181A1E', 'listed_count': 9, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'followers_count': 1911, 'geo_enabled': True, 'location': 'Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur', 'profile_sidebar_fill_color': '252429', 'name': 'Aizat Azam'}, 'in_reply_to_screen_name': None, 'retweet_count': 11, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_user_id_str': None, 'created_at': 'Sun Jun 04 22:19:42 +0000 2017', 'id': 871491679903031296, 'retweeted': False, 'possibly_sensitive': False, 'place': None, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'indices': [61, 72], 'id': 3016321531, 'id_str': '3016321531', 'screen_name': 'AnsarKedah', 'name': 'ANSAR KEDAH'}, {'indices': [75, 85], 'id': 737253372, 'id_str': '737253372', 'screen_name': 'BNYVKedah', 'name': '#BNYVKedah'}, {'indices': [92, 108], 'id': 2222927132, 'id_str': '2222927132', 'screen_name': 'parlimenbeliaMY', 'name': 'Parlimen Belia'}], 'urls': [{'url': 'https://t.co/vLefIX1Uzf', 'indices': [116, 139], 'display_url': 'twitter.com/i/web/status/8…', 'expanded_url': 'https://twitter.com/i/web/status/871491679903031296'}]}, 'id_str': '871491679903031296', 'in_reply_to_status_id_str': None, 'favorite_count': 7, 'contributors': None, 'is_quote_status': False}",,False,in,"RT @aizatreko: Selamat Hari Raya Aidilfitri Maaf Zahir &amp; Batin daripada @AnsarKedah , @BNYVKedah &amp; @parlimenbeliaMY Kedah

#jompuasapenuh #…",,871491890352226304,,,,11,False,,,Sun Jun 04 22:20:32 +0000 2017,871491890352226304,False,,"{'hashtags': [{'text': 'jompuasapenuh', 'indices': [131, 145]}], 'symbols': [], 'user_mentions': [{'indices': [3, 13], 'id': 202347818, 'id_str': '202347818', 'screen_name': 'aizatreko', 'name': 'Aizat Azam'}, {'indices': [76, 87], 'id': 3016321531, 'id_str': '3016321531', 'screen_name': 'AnsarKedah', 'name': 'ANSAR KEDAH'}, {'indices': [90, 100], 'id': 737253372, 'id_str': '737253372', 'screen_name': 'BNYVKedah', 'name': '#BNYVKedah'}, {'indices': [107, 123], 'id': 2222927132, 'id_str': '2222927132', 'screen_name': 'parlimenbeliaMY', 'name': 'Parlimen Belia'}], 'urls': []}",,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/737253372/1431569214', 'profile_background_tile': False, 'screen_name': 'BNYVKedah', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3123455532/7830d632b038379c213981f060b250f4_normal.jpeg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Sat Aug 04 19:09:28 +0000 2012', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '737253372', 'is_translator': False, 'has_extended_profile': False, 'url': 'https://t.co/s95JXceqKd', 'profile_background_color': 'FFFFFF', 'profile_link_color': '0084B4', 'time_zone': None, 'notifications': None, 'friends_count': 334, 'utc_offset': None, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/628947825/mvaxyb99g55xgkwselec.png', 'profile_text_color': '333333', 'description': 'Official Twitter for Barisan Nasional Youth Volunteer (BNYV) Kedah. Join & serve the community. Take Charge, Make a Difference. #BNYVKedah Register at bnyv.my', 'favourites_count': 646, 'follow_request_sent': None, 'id': 737253372, 'default_profile': False, 'statuses_count': 3969, 'profile_image_url': 'http://pbs.twimg.com/profile_images/3123455532/7830d632b038379c213981f060b250f4_normal.jpeg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/s95JXceqKd', 'indices': [0, 23], 'display_url': 'bnyv.my', 'expanded_url': 'http://www.bnyv.my'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 2, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/628947825/mvaxyb99g55xgkwselec.png', 'followers_count': 1379, 'geo_enabled': False, 'location': 'Kedah', 'profile_sidebar_fill_color': 'DDEEF6', 'name': '#BNYVKedah'}",0,,,"{'coordinates': None, 'favorited': False, 'geo': None, 'in_reply_to_user_id': None, 'truncated': True, 'lang': 'in', 'text': 'Penerangan mengenai keadaan sebenar Felda oleh TS Shahrir. Penting bagi org berminat utk tahu hal sebenar, tolak fi… https://t.co/u9wG2e13zo', 'in_reply_to_status_id': None, 'user': {'profile_banner_url': 'https://pbs.twimg.com/profile_banners/37487989/1484913251', 'profile_background_tile': False, 'screen_name': 'drmohdrizal', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/868305816553521152/zhrHU7Fq_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Sun May 03 19:59:24 +0000 2009', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '37487989', 'is_translator': False, 'has_extended_profile': False, 'url': 'https://t.co/JDOjNVKglq', 'profile_background_color': '022330', 'profile_link_color': '0084B4', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 559, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_text_color': '333333', 'description': 'Exco Pemuda UMNO Kulim Bandar Baharu. Biro Profesional Muda. IPSO. A Malaysian fighter for all. Medical doctor.', 'favourites_count': 6649, 'follow_request_sent': None, 'id': 37487989, 'default_profile': False, 'statuses_count': 20806, 'profile_image_url': 'http://pbs.twimg.com/profile_images/868305816553521152/zhrHU7Fq_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/JDOjNVKglq', 'indices': [0, 23], 'display_url': 'drmohdrizal.tumblr.com', 'expanded_url': 'http://drmohdrizal.tumblr.com'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'A8C7F7', 'listed_count': 31, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'followers_count': 4107, 'geo_enabled': True, 'location': 'Kulim, Kedah', 'profile_sidebar_fill_color': 'C0DFEC', 'name': 'Dr Mohd Rizal'}, 'in_reply_to_screen_name': None, 'retweet_count': 8, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_user_id_str': None, 'created_at': 'Wed Apr 12 13:39:02 +0000 2017', 'id': 852154093267058688, 'retweeted': False, 'possibly_sensitive': False, 'place': None, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/u9wG2e13zo', 'indices': [117, 140], 'display_url': 'twitter.com/i/web/status/8…', 'expanded_url': 'https://twitter.com/i/web/status/852154093267058688'}]}, 'id_str': '852154093267058688', 'in_reply_to_status_id_str': None, 'favorite_count': 13, 'contributors': None, 'is_quote_status': False}",,False,in,"RT @drmohdrizal: Penerangan mengenai keadaan sebenar Felda oleh TS Shahrir. Penting bagi org berminat utk tahu hal sebenar, tolak fitnah #B…",,852155790186106880,,,,8,False,,,Wed Apr 12 13:45:47 +0000 2017,852155790186106880,False,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'indices': [3, 15], 'id': 37487989, 'id_str': '37487989', 'screen_name': 'drmohdrizal', 'name': 'Dr Mohd Rizal'}], 'urls': []}",,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/737253372/1431569214', 'profile_background_tile': False, 'screen_name': 'BNYVKedah', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3123455532/7830d632b038379c213981f060b250f4_normal.jpeg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Sat Aug 04 19:09:28 +0000 2012', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '737253372', 'is_translator': False, 'has_extended_profile': False, 'url': 'https://t.co/s95JXceqKd', 'profile_background_color': 'FFFFFF', 'profile_link_color': '0084B4', 'time_zone': None, 'notifications': None, 'friends_count': 334, 'utc_offset': None, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/628947825/mvaxyb99g55xgkwselec.png', 'profile_text_color': '333333', 'description': 'Official Twitter for Barisan Nasional Youth Volunteer (BNYV) Kedah. Join & serve the community. Take Charge, Make a Difference. #BNYVKedah Register at bnyv.my', 'favourites_count': 646, 'follow_request_sent': None, 'id': 737253372, 'default_profile': False, 'statuses_count': 3969, 'profile_image_url': 'http://pbs.twimg.com/profile_images/3123455532/7830d632b038379c213981f060b250f4_normal.jpeg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/s95JXceqKd', 'indices': [0, 23], 'display_url': 'bnyv.my', 'expanded_url': 'http://www.bnyv.my'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 2, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/628947825/mvaxyb99g55xgkwselec.png', 'followers_count': 1379, 'geo_enabled': False, 'location': 'Kedah', 'profile_sidebar_fill_color': 'DDEEF6', 'name': '#BNYVKedah'}",0,,,"{'favorited': False, 'coordinates': None, 'user': {'profile_banner_url': 'https://pbs.twimg.com/profile_banners/709463393887850498/1458236476', 'profile_background_tile': False, 'screen_name': 'nuryasminismail', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/867259207430660100/V-LJXT7g_normal.jpg', 'following': None, 'profile_use_background_image': False, 'translator_type': 'none', 'created_at': 'Mon Mar 14 19:37:09 +0000 2016', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '709463393887850498', 'is_translator': False, 'has_extended_profile': True, 'url': 'https://t.co/VW8Kp9uJR8', 'profile_background_color': '000000', 'profile_link_color': 'D4AF37', 'time_zone': 'Pacific Time (US & Canada)', 'notifications': None, 'friends_count': 378, 'utc_offset': -25200, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '000000', 'description': 'currently dating a guy dangerously', 'favourites_count': 3823, 'follow_request_sent': None, 'id': 709463393887850498, 'default_profile': False, 'statuses_count': 2215, 'profile_image_url': 'http://pbs.twimg.com/profile_images/867259207430660100/V-LJXT7g_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/VW8Kp9uJR8', 'indices': [0, 23], 'display_url': 'facebook.com/takayayemin', 'expanded_url': 'https://www.facebook.com/takayayemin'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': '000000', 'listed_count': 1, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 202, 'geo_enabled': True, 'location': 'Alor Star, Kedah', 'profile_sidebar_fill_color': '000000', 'name': 'melur'}, 'geo': None, 'lang': 'in', 'quoted_status': {'coordinates': None, 'favorited': False, 'geo': None, 'in_reply_to_user_id': None, 'truncated': True, 'lang': 'in', 'text': 'Penerangan mengenai keadaan sebenar Felda oleh TS Shahrir. Penting bagi org berminat utk tahu hal sebenar, tolak fi… https://t.co/u9wG2e13zo', 'in_reply_to_status_id': None, 'user': {'profile_banner_url': 'https://pbs.twimg.com/profile_banners/37487989/1484913251', 'profile_background_tile': False, 'screen_name': 'drmohdrizal', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/868305816553521152/zhrHU7Fq_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Sun May 03 19:59:24 +0000 2009', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '37487989', 'is_translator': False, 'has_extended_profile': False, 'url': 'https://t.co/JDOjNVKglq', 'profile_background_color': '022330', 'profile_link_color': '0084B4', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 559, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_text_color': '333333', 'description': 'Exco Pemuda UMNO Kulim Bandar Baharu. Biro Profesional Muda. IPSO. A Malaysian fighter for all. Medical doctor.', 'favourites_count': 6649, 'follow_request_sent': None, 'id': 37487989, 'default_profile': False, 'statuses_count': 20806, 'profile_image_url': 'http://pbs.twimg.com/profile_images/868305816553521152/zhrHU7Fq_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/JDOjNVKglq', 'indices': [0, 23], 'display_url': 'drmohdrizal.tumblr.com', 'expanded_url': 'http://drmohdrizal.tumblr.com'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'A8C7F7', 'listed_count': 31, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'followers_count': 4107, 'geo_enabled': True, 'location': 'Kulim, Kedah', 'profile_sidebar_fill_color': 'C0DFEC', 'name': 'Dr Mohd Rizal'}, 'in_reply_to_screen_name': None, 'retweet_count': 8, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_user_id_str': None, 'created_at': 'Wed Apr 12 13:39:02 +0000 2017', 'id': 852154093267058688, 'retweeted': False, 'possibly_sensitive': False, 'place': None, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/u9wG2e13zo', 'indices': [117, 140], 'display_url': 'twitter.com/i/web/status/8…', 'expanded_url': 'https://twitter.com/i/web/status/852154093267058688'}]}, 'id_str': '852154093267058688', 'in_reply_to_status_id_str': None, 'favorite_count': 13, 'contributors': None, 'is_quote_status': False}, 'in_reply_to_user_id': None, 'truncated': True, 'quoted_status_id_str': '852154093267058688', 'text': 'Kita berhak untuk berpersepsi. Tapi kita juga berhak untuk mendapatkan maklumat yang betul. Do right things right… https://t.co/mj15OUOTZm', 'in_reply_to_status_id': None, 'id_str': '852154462080614400', 'in_reply_to_screen_name': None, 'is_quote_status': True, 'favorite_count': 1, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_user_id_str': None, 'created_at': 'Wed Apr 12 13:40:30 +0000 2017', 'id': 852154462080614400, 'retweet_count': 2, 'retweeted': False, 'possibly_sensitive': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/mj15OUOTZm', 'indices': [115, 138], 'display_url': 'twitter.com/i/web/status/8…', 'expanded_url': 'https://twitter.com/i/web/status/852154462080614400'}]}, 'quoted_status_id': 852154093267058688, 'in_reply_to_status_id_str': None, 'place': None, 'contributors': None}",,False,in,RT @nuryasminismail: Kita berhak untuk berpersepsi. Tapi kita juga berhak untuk mendapatkan maklumat yang betul. Do right things right #bny…,,852155773765296131,852154093267058688,,,2,True,,,Wed Apr 12 13:45:43 +0000 2017,852155773765296131,False,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'indices': [3, 19], 'id': 709463393887850498, 'id_str': '709463393887850498', 'screen_name': 'nuryasminismail', 'name': 'melur'}], 'urls': []}",852154093267058688,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/737253372/1431569214', 'profile_background_tile': False, 'screen_name': 'BNYVKedah', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3123455532/7830d632b038379c213981f060b250f4_normal.jpeg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Sat Aug 04 19:09:28 +0000 2012', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '737253372', 'is_translator': False, 'has_extended_profile': False, 'url': 'https://t.co/s95JXceqKd', 'profile_background_color': 'FFFFFF', 'profile_link_color': '0084B4', 'time_zone': None, 'notifications': None, 'friends_count': 334, 'utc_offset': None, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/628947825/mvaxyb99g55xgkwselec.png', 'profile_text_color': '333333', 'description': 'Official Twitter for Barisan Nasional Youth Volunteer (BNYV) Kedah. Join & serve the community. Take Charge, Make a Difference. #BNYVKedah Register at bnyv.my', 'favourites_count': 646, 'follow_request_sent': None, 'id': 737253372, 'default_profile': False, 'statuses_count': 3969, 'profile_image_url': 'http://pbs.twimg.com/profile_images/3123455532/7830d632b038379c213981f060b250f4_normal.jpeg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/s95JXceqKd', 'indices': [0, 23], 'display_url': 'bnyv.my', 'expanded_url': 'http://www.bnyv.my'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 2, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/628947825/mvaxyb99g55xgkwselec.png', 'followers_count': 1379, 'geo_enabled': False, 'location': 'Kedah', 'profile_sidebar_fill_color': 'DDEEF6', 'name': '#BNYVKedah'}",0,,,"{'favorited': False, 'coordinates': None, 'user': {'profile_banner_url': 'https://pbs.twimg.com/profile_banners/497665754/1496043935', 'profile_background_tile': False, 'screen_name': '501Awani', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/608048251095416833/4MP4x9FV_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Mon Feb 20 07:13:13 +0000 2012', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '497665754', 'is_translator': False, 'has_extended_profile': True, 'url': 'https://t.co/ABRS2vtyMb', 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Asia/Kuala_Lumpur', 'notifications': None, 'friends_count': 230, 'utc_offset': 28800, 'verified': True, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': 'Astro AWANI (Channel 501) is the Number One 24-hour news channel in Malaysia.', 'favourites_count': 907, 'follow_request_sent': None, 'id': 497665754, 'default_profile': True, 'statuses_count': 176076, 'profile_image_url': 'http://pbs.twimg.com/profile_images/608048251095416833/4MP4x9FV_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/ABRS2vtyMb', 'indices': [0, 23], 'display_url': 'astroawani.com', 'expanded_url': 'http://www.astroawani.com'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 904, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 1297206, 'geo_enabled': False, 'location': 'KL', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Astro AWANI'}, 'geo': None, 'in_reply_to_user_id': None, 'truncated': False, 'lang': 'in', 'text': '#AWANInews Nanyang Siang Pau mohon maaf hina Pandikar Amin dan Abdul Hadi\n\nhttps://t.co/q3oYm5YiLm https://t.co/k49eAJyxPh', 'in_reply_to_status_id': None, 'id_str': '851455329376141314', 'in_reply_to_screen_name': None, 'retweet_count': 20, 'source': '<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>', 'extended_entities': {'media': [{'url': 'https://t.co/k49eAJyxPh', 'id_str': '851455318542303238', 'media_url_https': 'https://pbs.twimg.com/media/C9D6GdvUwAY__X5.jpg', 'media_url': 'http://pbs.twimg.com/media/C9D6GdvUwAY__X5.jpg', 'indices': [99, 122], 'expanded_url': 'https://twitter.com/501Awani/status/851455329376141314/photo/1', 'id': 851455318542303238, 'type': 'photo', 'display_url': 'pic.twitter.com/k49eAJyxPh', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 400, 'resize': 'fit', 'w': 590}, 'medium': {'h': 400, 'resize': 'fit', 'w': 590}, 'large': {'h': 400, 'resize': 'fit', 'w': 590}}}]}, 'in_reply_to_user_id_str': None, 'created_at': 'Mon Apr 10 15:22:24 +0000 2017', 'id': 851455329376141314, 'retweeted': False, 'possibly_sensitive': False, 'place': None, 'entities': {'hashtags': [{'text': 'AWANInews', 'indices': [0, 10]}], 'media': [{'url': 'https://t.co/k49eAJyxPh', 'id_str': '851455318542303238', 'media_url_https': 'https://pbs.twimg.com/media/C9D6GdvUwAY__X5.jpg', 'media_url': 'http://pbs.twimg.com/media/C9D6GdvUwAY__X5.jpg', 'indices': [99, 122], 'expanded_url': 'https://twitter.com/501Awani/status/851455329376141314/photo/1', 'id': 851455318542303238, 'type': 'photo', 'display_url': 'pic.twitter.com/k49eAJyxPh', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 400, 'resize': 'fit', 'w': 590}, 'medium': {'h': 400, 'resize': 'fit', 'w': 590}, 'large': {'h': 400, 'resize': 'fit', 'w': 590}}}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/q3oYm5YiLm', 'indices': [75, 98], 'display_url': 'astroawani.com/berita-malaysi…', 'expanded_url': 'http://www.astroawani.com/berita-malaysia/nanyang-siang-pau-mohon-maaf-hina-pandikar-amin-dan-abdul-hadi-138821'}]}, 'in_reply_to_status_id_str': None, 'favorite_count': 16, 'contributors': None, 'is_quote_status': False}",,False,in,"RT @501Awani: #AWANInews Nanyang Siang Pau mohon maaf hina Pandikar Amin dan Abdul Hadi

https://t.co/q3oYm5YiLm https://t.co/k49eAJyxPh",,851456475423662080,,,,20,False,"{'media': [{'display_url': 'pic.twitter.com/k49eAJyxPh', 'source_user_id': 497665754, 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 400, 'resize': 'fit', 'w': 590}, 'medium': {'h': 400, 'resize': 'fit', 'w': 590}, 'large': {'h': 400, 'resize': 'fit', 'w': 590}}, 'source_status_id_str': '851455329376141314', 'media_url': 'http://pbs.twimg.com/media/C9D6GdvUwAY__X5.jpg', 'id': 851455318542303238, 'expanded_url': 'https://twitter.com/501Awani/status/851455329376141314/photo/1', 'source_user_id_str': '497665754', 'url': 'https://t.co/k49eAJyxPh', 'id_str': '851455318542303238', 'media_url_https': 'https://pbs.twimg.com/media/C9D6GdvUwAY__X5.jpg', 'source_status_id': 851455329376141314, 'indices': [113, 136], 'type': 'photo'}]}",,Mon Apr 10 15:26:57 +0000 2017,851456475423662080,False,False,"{'hashtags': [{'text': 'AWANInews', 'indices': [14, 24]}], 'media': [{'display_url': 'pic.twitter.com/k49eAJyxPh', 'source_user_id': 497665754, 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 400, 'resize': 'fit', 'w': 590}, 'medium': {'h': 400, 'resize': 'fit', 'w': 590}, 'large': {'h': 400, 'resize': 'fit', 'w': 590}}, 'source_status_id_str': '851455329376141314', 'media_url': 'http://pbs.twimg.com/media/C9D6GdvUwAY__X5.jpg', 'id': 851455318542303238, 'expanded_url': 'https://twitter.com/501Awani/status/851455329376141314/photo/1', 'source_user_id_str': '497665754', 'url': 'https://t.co/k49eAJyxPh', 'id_str': '851455318542303238', 'media_url_https': 'https://pbs.twimg.com/media/C9D6GdvUwAY__X5.jpg', 'source_status_id': 851455329376141314, 'indices': [113, 136], 'type': 'photo'}], 'symbols': [], 'user_mentions': [{'indices': [3, 12], 'id': 497665754, 'id_str': '497665754', 'screen_name': '501Awani', 'name': 'Astro AWANI'}], 'urls': [{'url': 'https://t.co/q3oYm5YiLm', 'indices': [89, 112], 'display_url': 'astroawani.com/berita-malaysi…', 'expanded_url': 'http://www.astroawani.com/berita-malaysia/nanyang-siang-pau-mohon-maaf-hina-pandikar-amin-dan-abdul-hadi-138821'}]}",,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
