<<<<<<< HEAD
coordinates,favorited,user,favorite_count,contributors,retweeted_status,in_reply_to_user_id,truncated,lang,text,in_reply_to_status_id,id_str,geo,in_reply_to_screen_name,retweet_count,is_quote_status,extended_entities,in_reply_to_user_id_str,created_at,id,retweeted,possibly_sensitive,entities,in_reply_to_status_id_str,place,source
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/54099868/1421654881', 'profile_background_tile': True, 'screen_name': 'AgendaDaily', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/557086667396247552/AfgE6crX_normal.jpeg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Mon Jul 06 03:27:20 +0000 2009', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '54099868', 'is_translator': False, 'has_extended_profile': False, 'url': 'http://t.co/M3CT9P2QG3', 'profile_background_color': '0099B9', 'profile_link_color': '0099B9', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 5186, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/163444130/logo.gif', 'profile_text_color': '3C3940', 'description': 'Agendadaily adalah  suratkhabar elektronik yang menyalurkan maklumat terus ke skrin komputer dan telefon bimbit anda.\nhttp://t.co/eONZaN7vlU', 'favourites_count': 1, 'follow_request_sent': None, 'id': 54099868, 'default_profile': False, 'statuses_count': 47211, 'profile_image_url': 'http://pbs.twimg.com/profile_images/557086667396247552/AfgE6crX_normal.jpeg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/M3CT9P2QG3', 'indices': [0, 22], 'display_url': 'agendadaily.com', 'expanded_url': 'http://www.agendadaily.com'}]}, 'description': {'urls': [{'url': 'http://t.co/eONZaN7vlU', 'indices': [118, 140], 'display_url': 'agendadaily-fotopages.blogspot.com', 'expanded_url': 'http://agendadaily-fotopages.blogspot.com'}]}}, 'contributors_enabled': False, 'profile_sidebar_border_color': '5ED4DC', 'listed_count': 110, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/163444130/logo.gif', 'followers_count': 24183, 'geo_enabled': True, 'location': 'Kuala Lumpur, Malaysia', 'profile_sidebar_fill_color': '95E8EC', 'name': 'Agendadaily News'}",0,,,,False,in,Tan Sri Syed Hamid Albar bersara sebagai Pengerusi Suruhanjaya Pengangkutan Awam Darat (SPAD) pada 3 Jun lalu... https://t.co/rGtPOqEAq8,,872831411585257472,,,0,False,,,Thu Jun 08 15:03:19 +0000 2017,872831411585257472,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/rGtPOqEAq8', 'indices': [113, 136], 'display_url': 'fb.me/1q0neDQFE', 'expanded_url': 'http://fb.me/1q0neDQFE'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/54099868/1421654881', 'profile_background_tile': True, 'screen_name': 'AgendaDaily', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/557086667396247552/AfgE6crX_normal.jpeg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Mon Jul 06 03:27:20 +0000 2009', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '54099868', 'is_translator': False, 'has_extended_profile': False, 'url': 'http://t.co/M3CT9P2QG3', 'profile_background_color': '0099B9', 'profile_link_color': '0099B9', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 5186, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/163444130/logo.gif', 'profile_text_color': '3C3940', 'description': 'Agendadaily adalah  suratkhabar elektronik yang menyalurkan maklumat terus ke skrin komputer dan telefon bimbit anda.\nhttp://t.co/eONZaN7vlU', 'favourites_count': 1, 'follow_request_sent': None, 'id': 54099868, 'default_profile': False, 'statuses_count': 47211, 'profile_image_url': 'http://pbs.twimg.com/profile_images/557086667396247552/AfgE6crX_normal.jpeg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/M3CT9P2QG3', 'indices': [0, 22], 'display_url': 'agendadaily.com', 'expanded_url': 'http://www.agendadaily.com'}]}, 'description': {'urls': [{'url': 'http://t.co/eONZaN7vlU', 'indices': [118, 140], 'display_url': 'agendadaily-fotopages.blogspot.com', 'expanded_url': 'http://agendadaily-fotopages.blogspot.com'}]}}, 'contributors_enabled': False, 'profile_sidebar_border_color': '5ED4DC', 'listed_count': 110, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/163444130/logo.gif', 'followers_count': 24183, 'geo_enabled': True, 'location': 'Kuala Lumpur, Malaysia', 'profile_sidebar_fill_color': '95E8EC', 'name': 'Agendadaily News'}",3,,,,False,in,TS SYED HAMID ALBAR bersara sebagai Pengerusi SPAD sejak 3 Jun lalu.PM dalam satu kenyataan ucap... https://t.co/rRcKGijpf3,,872774808403984384,,,0,False,,,Thu Jun 08 11:18:24 +0000 2017,872774808403984384,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/rRcKGijpf3', 'indices': [100, 123], 'display_url': 'fb.me/LMdBbIoj', 'expanded_url': 'http://fb.me/LMdBbIoj'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/54099868/1421654881', 'profile_background_tile': True, 'screen_name': 'AgendaDaily', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/557086667396247552/AfgE6crX_normal.jpeg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Mon Jul 06 03:27:20 +0000 2009', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '54099868', 'is_translator': False, 'has_extended_profile': False, 'url': 'http://t.co/M3CT9P2QG3', 'profile_background_color': '0099B9', 'profile_link_color': '0099B9', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 5186, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/163444130/logo.gif', 'profile_text_color': '3C3940', 'description': 'Agendadaily adalah  suratkhabar elektronik yang menyalurkan maklumat terus ke skrin komputer dan telefon bimbit anda.\nhttp://t.co/eONZaN7vlU', 'favourites_count': 1, 'follow_request_sent': None, 'id': 54099868, 'default_profile': False, 'statuses_count': 47211, 'profile_image_url': 'http://pbs.twimg.com/profile_images/557086667396247552/AfgE6crX_normal.jpeg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/M3CT9P2QG3', 'indices': [0, 22], 'display_url': 'agendadaily.com', 'expanded_url': 'http://www.agendadaily.com'}]}, 'description': {'urls': [{'url': 'http://t.co/eONZaN7vlU', 'indices': [118, 140], 'display_url': 'agendadaily-fotopages.blogspot.com', 'expanded_url': 'http://agendadaily-fotopages.blogspot.com'}]}}, 'contributors_enabled': False, 'profile_sidebar_border_color': '5ED4DC', 'listed_count': 110, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/163444130/logo.gif', 'followers_count': 24183, 'geo_enabled': True, 'location': 'Kuala Lumpur, Malaysia', 'profile_sidebar_fill_color': '95E8EC', 'name': 'Agendadaily News'}",0,,,,False,in,"Kes dua wanita asing dituduh membunuh Kim Chol atau Kim Jong Nam, abang kepada pemimpin Korea Utara Kim Jong Un,... https://t.co/jEOqQzK3iw",,872717348536541184,,,0,False,,,Thu Jun 08 07:30:04 +0000 2017,872717348536541184,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/jEOqQzK3iw', 'indices': [116, 139], 'display_url': 'fb.me/1djxQTAP5', 'expanded_url': 'http://fb.me/1djxQTAP5'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/54099868/1421654881', 'profile_background_tile': True, 'screen_name': 'AgendaDaily', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/557086667396247552/AfgE6crX_normal.jpeg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Mon Jul 06 03:27:20 +0000 2009', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '54099868', 'is_translator': False, 'has_extended_profile': False, 'url': 'http://t.co/M3CT9P2QG3', 'profile_background_color': '0099B9', 'profile_link_color': '0099B9', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 5186, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/163444130/logo.gif', 'profile_text_color': '3C3940', 'description': 'Agendadaily adalah  suratkhabar elektronik yang menyalurkan maklumat terus ke skrin komputer dan telefon bimbit anda.\nhttp://t.co/eONZaN7vlU', 'favourites_count': 1, 'follow_request_sent': None, 'id': 54099868, 'default_profile': False, 'statuses_count': 47211, 'profile_image_url': 'http://pbs.twimg.com/profile_images/557086667396247552/AfgE6crX_normal.jpeg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/M3CT9P2QG3', 'indices': [0, 22], 'display_url': 'agendadaily.com', 'expanded_url': 'http://www.agendadaily.com'}]}, 'description': {'urls': [{'url': 'http://t.co/eONZaN7vlU', 'indices': [118, 140], 'display_url': 'agendadaily-fotopages.blogspot.com', 'expanded_url': 'http://agendadaily-fotopages.blogspot.com'}]}}, 'contributors_enabled': False, 'profile_sidebar_border_color': '5ED4DC', 'listed_count': 110, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/163444130/logo.gif', 'followers_count': 24183, 'geo_enabled': True, 'location': 'Kuala Lumpur, Malaysia', 'profile_sidebar_fill_color': '95E8EC', 'name': 'Agendadaily News'}",0,,,,False,en,"Prime Minister Datuk Seri Najib Razak has decided on a special date – July 17, 2017 (17.7.17) – to launch the... https://t.co/tdBmVlMXsz",,872715251820752897,,,0,False,,,Thu Jun 08 07:21:44 +0000 2017,872715251820752897,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/tdBmVlMXsz', 'indices': [113, 136], 'display_url': 'fb.me/DznWIF16', 'expanded_url': 'http://fb.me/DznWIF16'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/54099868/1421654881', 'profile_background_tile': True, 'screen_name': 'AgendaDaily', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/557086667396247552/AfgE6crX_normal.jpeg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Mon Jul 06 03:27:20 +0000 2009', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '54099868', 'is_translator': False, 'has_extended_profile': False, 'url': 'http://t.co/M3CT9P2QG3', 'profile_background_color': '0099B9', 'profile_link_color': '0099B9', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 5186, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/163444130/logo.gif', 'profile_text_color': '3C3940', 'description': 'Agendadaily adalah  suratkhabar elektronik yang menyalurkan maklumat terus ke skrin komputer dan telefon bimbit anda.\nhttp://t.co/eONZaN7vlU', 'favourites_count': 1, 'follow_request_sent': None, 'id': 54099868, 'default_profile': False, 'statuses_count': 47211, 'profile_image_url': 'http://pbs.twimg.com/profile_images/557086667396247552/AfgE6crX_normal.jpeg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/M3CT9P2QG3', 'indices': [0, 22], 'display_url': 'agendadaily.com', 'expanded_url': 'http://www.agendadaily.com'}]}, 'description': {'urls': [{'url': 'http://t.co/eONZaN7vlU', 'indices': [118, 140], 'display_url': 'agendadaily-fotopages.blogspot.com', 'expanded_url': 'http://agendadaily-fotopages.blogspot.com'}]}}, 'contributors_enabled': False, 'profile_sidebar_border_color': '5ED4DC', 'listed_count': 110, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/163444130/logo.gif', 'followers_count': 24183, 'geo_enabled': True, 'location': 'Kuala Lumpur, Malaysia', 'profile_sidebar_fill_color': '95E8EC', 'name': 'Agendadaily News'}",0,,,,False,en,"More than 40,000 policemen, including officers, will be on duty nationwide during the Hari Raya Aidilfitri... https://t.co/7IbS1lm3lD",,872712741483683840,,,0,False,,,Thu Jun 08 07:11:46 +0000 2017,872712741483683840,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/7IbS1lm3lD', 'indices': [110, 133], 'display_url': 'fb.me/7Mtm4R9PF', 'expanded_url': 'http://fb.me/7Mtm4R9PF'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/54099868/1421654881', 'profile_background_tile': True, 'screen_name': 'AgendaDaily', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/557086667396247552/AfgE6crX_normal.jpeg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Mon Jul 06 03:27:20 +0000 2009', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '54099868', 'is_translator': False, 'has_extended_profile': False, 'url': 'http://t.co/M3CT9P2QG3', 'profile_background_color': '0099B9', 'profile_link_color': '0099B9', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 5186, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/163444130/logo.gif', 'profile_text_color': '3C3940', 'description': 'Agendadaily adalah  suratkhabar elektronik yang menyalurkan maklumat terus ke skrin komputer dan telefon bimbit anda.\nhttp://t.co/eONZaN7vlU', 'favourites_count': 1, 'follow_request_sent': None, 'id': 54099868, 'default_profile': False, 'statuses_count': 47211, 'profile_image_url': 'http://pbs.twimg.com/profile_images/557086667396247552/AfgE6crX_normal.jpeg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/M3CT9P2QG3', 'indices': [0, 22], 'display_url': 'agendadaily.com', 'expanded_url': 'http://www.agendadaily.com'}]}, 'description': {'urls': [{'url': 'http://t.co/eONZaN7vlU', 'indices': [118, 140], 'display_url': 'agendadaily-fotopages.blogspot.com', 'expanded_url': 'http://agendadaily-fotopages.blogspot.com'}]}}, 'contributors_enabled': False, 'profile_sidebar_border_color': '5ED4DC', 'listed_count': 110, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/163444130/logo.gif', 'followers_count': 24183, 'geo_enabled': True, 'location': 'Kuala Lumpur, Malaysia', 'profile_sidebar_fill_color': '95E8EC', 'name': 'Agendadaily News'}",0,,,,False,in,Kenapa saya perlu letak jawatan? kata Tan Sri Isa Samad selepas diajukan soalan mengenai desakan beberapa pihak... https://t.co/k0QFKqmx7p,,872710377536204802,,,0,False,,,Thu Jun 08 07:02:22 +0000 2017,872710377536204802,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/k0QFKqmx7p', 'indices': [115, 138], 'display_url': 'fb.me/2echhKoDj', 'expanded_url': 'http://fb.me/2echhKoDj'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/54099868/1421654881', 'profile_background_tile': True, 'screen_name': 'AgendaDaily', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/557086667396247552/AfgE6crX_normal.jpeg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Mon Jul 06 03:27:20 +0000 2009', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '54099868', 'is_translator': False, 'has_extended_profile': False, 'url': 'http://t.co/M3CT9P2QG3', 'profile_background_color': '0099B9', 'profile_link_color': '0099B9', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 5186, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/163444130/logo.gif', 'profile_text_color': '3C3940', 'description': 'Agendadaily adalah  suratkhabar elektronik yang menyalurkan maklumat terus ke skrin komputer dan telefon bimbit anda.\nhttp://t.co/eONZaN7vlU', 'favourites_count': 1, 'follow_request_sent': None, 'id': 54099868, 'default_profile': False, 'statuses_count': 47211, 'profile_image_url': 'http://pbs.twimg.com/profile_images/557086667396247552/AfgE6crX_normal.jpeg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/M3CT9P2QG3', 'indices': [0, 22], 'display_url': 'agendadaily.com', 'expanded_url': 'http://www.agendadaily.com'}]}, 'description': {'urls': [{'url': 'http://t.co/eONZaN7vlU', 'indices': [118, 140], 'display_url': 'agendadaily-fotopages.blogspot.com', 'expanded_url': 'http://agendadaily-fotopages.blogspot.com'}]}}, 'contributors_enabled': False, 'profile_sidebar_border_color': '5ED4DC', 'listed_count': 110, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/163444130/logo.gif', 'followers_count': 24183, 'geo_enabled': True, 'location': 'Kuala Lumpur, Malaysia', 'profile_sidebar_fill_color': '95E8EC', 'name': 'Agendadaily News'}",0,,,,False,en,AirAsia and AirAsia X’s female pilots will henceforth don the white Naelofar Hijab that is specifically tailored... https://t.co/b7WJoJjzxZ,,872709427681517568,,,0,False,,,Thu Jun 08 06:58:36 +0000 2017,872709427681517568,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/b7WJoJjzxZ', 'indices': [116, 139], 'display_url': 'fb.me/3TKTITGho', 'expanded_url': 'http://fb.me/3TKTITGho'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/54099868/1421654881', 'profile_background_tile': True, 'screen_name': 'AgendaDaily', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/557086667396247552/AfgE6crX_normal.jpeg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Mon Jul 06 03:27:20 +0000 2009', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '54099868', 'is_translator': False, 'has_extended_profile': False, 'url': 'http://t.co/M3CT9P2QG3', 'profile_background_color': '0099B9', 'profile_link_color': '0099B9', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 5186, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/163444130/logo.gif', 'profile_text_color': '3C3940', 'description': 'Agendadaily adalah  suratkhabar elektronik yang menyalurkan maklumat terus ke skrin komputer dan telefon bimbit anda.\nhttp://t.co/eONZaN7vlU', 'favourites_count': 1, 'follow_request_sent': None, 'id': 54099868, 'default_profile': False, 'statuses_count': 47211, 'profile_image_url': 'http://pbs.twimg.com/profile_images/557086667396247552/AfgE6crX_normal.jpeg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/M3CT9P2QG3', 'indices': [0, 22], 'display_url': 'agendadaily.com', 'expanded_url': 'http://www.agendadaily.com'}]}, 'description': {'urls': [{'url': 'http://t.co/eONZaN7vlU', 'indices': [118, 140], 'display_url': 'agendadaily-fotopages.blogspot.com', 'expanded_url': 'http://agendadaily-fotopages.blogspot.com'}]}}, 'contributors_enabled': False, 'profile_sidebar_border_color': '5ED4DC', 'listed_count': 110, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/163444130/logo.gif', 'followers_count': 24183, 'geo_enabled': True, 'location': 'Kuala Lumpur, Malaysia', 'profile_sidebar_fill_color': '95E8EC', 'name': 'Agendadaily News'}",1,,,,False,in,"Pelawak tanah air, Zizan Razak akui seronok beraya di Tanah Suci Mekah pada tahun lalu dan membuat keputusan... https://t.co/EJqnU9CWtp",,872706189120987137,,,0,False,,,Thu Jun 08 06:45:44 +0000 2017,872706189120987137,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/EJqnU9CWtp', 'indices': [112, 135], 'display_url': 'fb.me/6jBZ3WLXg', 'expanded_url': 'http://fb.me/6jBZ3WLXg'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/54099868/1421654881', 'profile_background_tile': True, 'screen_name': 'AgendaDaily', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/557086667396247552/AfgE6crX_normal.jpeg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Mon Jul 06 03:27:20 +0000 2009', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '54099868', 'is_translator': False, 'has_extended_profile': False, 'url': 'http://t.co/M3CT9P2QG3', 'profile_background_color': '0099B9', 'profile_link_color': '0099B9', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 5186, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/163444130/logo.gif', 'profile_text_color': '3C3940', 'description': 'Agendadaily adalah  suratkhabar elektronik yang menyalurkan maklumat terus ke skrin komputer dan telefon bimbit anda.\nhttp://t.co/eONZaN7vlU', 'favourites_count': 1, 'follow_request_sent': None, 'id': 54099868, 'default_profile': False, 'statuses_count': 47211, 'profile_image_url': 'http://pbs.twimg.com/profile_images/557086667396247552/AfgE6crX_normal.jpeg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/M3CT9P2QG3', 'indices': [0, 22], 'display_url': 'agendadaily.com', 'expanded_url': 'http://www.agendadaily.com'}]}, 'description': {'urls': [{'url': 'http://t.co/eONZaN7vlU', 'indices': [118, 140], 'display_url': 'agendadaily-fotopages.blogspot.com', 'expanded_url': 'http://agendadaily-fotopages.blogspot.com'}]}}, 'contributors_enabled': False, 'profile_sidebar_border_color': '5ED4DC', 'listed_count': 110, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/163444130/logo.gif', 'followers_count': 24183, 'geo_enabled': True, 'location': 'Kuala Lumpur, Malaysia', 'profile_sidebar_fill_color': '95E8EC', 'name': 'Agendadaily News'}",0,,,,False,in,Nampaknya sehari dua ini belum reda lagi kes pertembungan antara Pengerusi Felda Global Ventures Holdings Bhd... https://t.co/lIM1BOseLC,,872678301667659776,,,0,False,,,Thu Jun 08 04:54:55 +0000 2017,872678301667659776,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/lIM1BOseLC', 'indices': [113, 136], 'display_url': 'fb.me/8BYqjRuCe', 'expanded_url': 'http://fb.me/8BYqjRuCe'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/54099868/1421654881', 'profile_background_tile': True, 'screen_name': 'AgendaDaily', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/557086667396247552/AfgE6crX_normal.jpeg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Mon Jul 06 03:27:20 +0000 2009', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '54099868', 'is_translator': False, 'has_extended_profile': False, 'url': 'http://t.co/M3CT9P2QG3', 'profile_background_color': '0099B9', 'profile_link_color': '0099B9', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 5186, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/163444130/logo.gif', 'profile_text_color': '3C3940', 'description': 'Agendadaily adalah  suratkhabar elektronik yang menyalurkan maklumat terus ke skrin komputer dan telefon bimbit anda.\nhttp://t.co/eONZaN7vlU', 'favourites_count': 1, 'follow_request_sent': None, 'id': 54099868, 'default_profile': False, 'statuses_count': 47211, 'profile_image_url': 'http://pbs.twimg.com/profile_images/557086667396247552/AfgE6crX_normal.jpeg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/M3CT9P2QG3', 'indices': [0, 22], 'display_url': 'agendadaily.com', 'expanded_url': 'http://www.agendadaily.com'}]}, 'description': {'urls': [{'url': 'http://t.co/eONZaN7vlU', 'indices': [118, 140], 'display_url': 'agendadaily-fotopages.blogspot.com', 'expanded_url': 'http://agendadaily-fotopages.blogspot.com'}]}}, 'contributors_enabled': False, 'profile_sidebar_border_color': '5ED4DC', 'listed_count': 110, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/163444130/logo.gif', 'followers_count': 24183, 'geo_enabled': True, 'location': 'Kuala Lumpur, Malaysia', 'profile_sidebar_fill_color': '95E8EC', 'name': 'Agendadaily News'}",0,,,,False,in,Ahli parlimen Pasir Salak Datuk Seri Tajuddin Abdul Rahman mendedahkan beliau terpaksa “membantu” jabatan-jabatan... https://t.co/NRwdJT1w86,,872668334046818304,,,0,False,,,Thu Jun 08 04:15:18 +0000 2017,872668334046818304,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/NRwdJT1w86', 'indices': [117, 140], 'display_url': 'fb.me/5Nt8RJwLC', 'expanded_url': 'http://fb.me/5Nt8RJwLC'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
