coordinates,favorited,user,favorite_count,contributors,in_reply_to_user_id,truncated,lang,text,in_reply_to_status_id,id_str,geo,in_reply_to_screen_name,retweet_count,is_quote_status,in_reply_to_user_id_str,created_at,id,retweeted,possibly_sensitive,entities,in_reply_to_status_id_str,place,source
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/160788306/1495727550', 'profile_background_tile': False, 'screen_name': 'ASTROARENA', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/810687837859254272/73_N1Z0J_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Tue Jun 29 03:45:38 +0000 2010', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '160788306', 'is_translator': False, 'has_extended_profile': False, 'url': 'https://t.co/h3nP0yWaF3', 'profile_background_color': 'ABB8C2', 'profile_link_color': 'ABB8C2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 482, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/504629649071042563/NvsuM7eU.jpeg', 'profile_text_color': '333333', 'description': 'Astro Arena (Saluran 802HD & 801) adalah saluran sukan pertama 24 jam sehari Malaysia dengan fokus  perkembangan sukan tempatan dan antarabangsa.', 'favourites_count': 19, 'follow_request_sent': None, 'id': 160788306, 'default_profile': False, 'statuses_count': 38377, 'profile_image_url': 'http://pbs.twimg.com/profile_images/810687837859254272/73_N1Z0J_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/h3nP0yWaF3', 'indices': [0, 23], 'display_url': 'arena.my', 'expanded_url': 'http://www.arena.my'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFFFFF', 'listed_count': 165, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/504629649071042563/NvsuM7eU.jpeg', 'followers_count': 357359, 'geo_enabled': True, 'location': 'Petaling Jaya', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'ASTRO ARENA'}",1,,,False,in,"FORUM TOPIK TUMPUAN (9 JUN 2017) 

Dua penembak elit negara, Nur Ayuni Farhana Abdul Halim &amp; Muslifah Zulkifli,... https://t.co/ROPGUPmtrE",,872844434731286528,,,0,False,,Thu Jun 08 15:55:04 +0000 2017,872844434731286528,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ROPGUPmtrE', 'indices': [119, 142], 'display_url': 'fb.me/48W5pGer7', 'expanded_url': 'http://fb.me/48W5pGer7'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/160788306/1495727550', 'profile_background_tile': False, 'screen_name': 'ASTROARENA', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/810687837859254272/73_N1Z0J_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Tue Jun 29 03:45:38 +0000 2010', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '160788306', 'is_translator': False, 'has_extended_profile': False, 'url': 'https://t.co/h3nP0yWaF3', 'profile_background_color': 'ABB8C2', 'profile_link_color': 'ABB8C2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 482, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/504629649071042563/NvsuM7eU.jpeg', 'profile_text_color': '333333', 'description': 'Astro Arena (Saluran 802HD & 801) adalah saluran sukan pertama 24 jam sehari Malaysia dengan fokus  perkembangan sukan tempatan dan antarabangsa.', 'favourites_count': 19, 'follow_request_sent': None, 'id': 160788306, 'default_profile': False, 'statuses_count': 38377, 'profile_image_url': 'http://pbs.twimg.com/profile_images/810687837859254272/73_N1Z0J_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/h3nP0yWaF3', 'indices': [0, 23], 'display_url': 'arena.my', 'expanded_url': 'http://www.arena.my'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFFFFF', 'listed_count': 165, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/504629649071042563/NvsuM7eU.jpeg', 'followers_count': 357359, 'geo_enabled': True, 'location': 'Petaling Jaya', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'ASTRO ARENA'}",1,,,False,in,"FORUM TOPIK TUMPUAN (9 Jun 2017) 

Skuad hoki negara akan berdepan skuad pembangunan England, Jumaat ini diikitu... https://t.co/d3CI1AarrJ",,872844433976315905,,,0,False,,Thu Jun 08 15:55:04 +0000 2017,872844433976315905,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/d3CI1AarrJ', 'indices': [116, 139], 'display_url': 'fb.me/7Ypyd3ILz', 'expanded_url': 'http://fb.me/7Ypyd3ILz'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/160788306/1495727550', 'profile_background_tile': False, 'screen_name': 'ASTROARENA', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/810687837859254272/73_N1Z0J_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Tue Jun 29 03:45:38 +0000 2010', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '160788306', 'is_translator': False, 'has_extended_profile': False, 'url': 'https://t.co/h3nP0yWaF3', 'profile_background_color': 'ABB8C2', 'profile_link_color': 'ABB8C2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 482, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/504629649071042563/NvsuM7eU.jpeg', 'profile_text_color': '333333', 'description': 'Astro Arena (Saluran 802HD & 801) adalah saluran sukan pertama 24 jam sehari Malaysia dengan fokus  perkembangan sukan tempatan dan antarabangsa.', 'favourites_count': 19, 'follow_request_sent': None, 'id': 160788306, 'default_profile': False, 'statuses_count': 38377, 'profile_image_url': 'http://pbs.twimg.com/profile_images/810687837859254272/73_N1Z0J_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/h3nP0yWaF3', 'indices': [0, 23], 'display_url': 'arena.my', 'expanded_url': 'http://www.arena.my'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFFFFF', 'listed_count': 165, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/504629649071042563/NvsuM7eU.jpeg', 'followers_count': 357359, 'geo_enabled': True, 'location': 'Petaling Jaya', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'ASTRO ARENA'}",7,,,False,in,Hafiz dan Raffi berazam perkuatkan PKNP https://t.co/LmDduPY114,,872808072665718784,,,3,False,,Thu Jun 08 13:30:35 +0000 2017,872808072665718784,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/LmDduPY114', 'indices': [40, 63], 'display_url': 'fb.me/1rSVlq8d3', 'expanded_url': 'http://fb.me/1rSVlq8d3'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/160788306/1495727550', 'profile_background_tile': False, 'screen_name': 'ASTROARENA', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/810687837859254272/73_N1Z0J_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Tue Jun 29 03:45:38 +0000 2010', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '160788306', 'is_translator': False, 'has_extended_profile': False, 'url': 'https://t.co/h3nP0yWaF3', 'profile_background_color': 'ABB8C2', 'profile_link_color': 'ABB8C2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 482, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/504629649071042563/NvsuM7eU.jpeg', 'profile_text_color': '333333', 'description': 'Astro Arena (Saluran 802HD & 801) adalah saluran sukan pertama 24 jam sehari Malaysia dengan fokus  perkembangan sukan tempatan dan antarabangsa.', 'favourites_count': 19, 'follow_request_sent': None, 'id': 160788306, 'default_profile': False, 'statuses_count': 38377, 'profile_image_url': 'http://pbs.twimg.com/profile_images/810687837859254272/73_N1Z0J_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/h3nP0yWaF3', 'indices': [0, 23], 'display_url': 'arena.my', 'expanded_url': 'http://www.arena.my'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFFFFF', 'listed_count': 165, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/504629649071042563/NvsuM7eU.jpeg', 'followers_count': 357359, 'geo_enabled': True, 'location': 'Petaling Jaya', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'ASTRO ARENA'}",3,,,False,in,Arenarama: Muay Thai | Sukan 101 | Astro Arena https://t.co/LzdWIYZz5p,,872800507416498176,,,0,False,,Thu Jun 08 13:00:31 +0000 2017,872800507416498176,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/LzdWIYZz5p', 'indices': [47, 70], 'display_url': 'youtu.be/SgdBWIoukLU?a', 'expanded_url': 'http://youtu.be/SgdBWIoukLU?a'}]}",,,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/160788306/1495727550', 'profile_background_tile': False, 'screen_name': 'ASTROARENA', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/810687837859254272/73_N1Z0J_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Tue Jun 29 03:45:38 +0000 2010', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '160788306', 'is_translator': False, 'has_extended_profile': False, 'url': 'https://t.co/h3nP0yWaF3', 'profile_background_color': 'ABB8C2', 'profile_link_color': 'ABB8C2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 482, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/504629649071042563/NvsuM7eU.jpeg', 'profile_text_color': '333333', 'description': 'Astro Arena (Saluran 802HD & 801) adalah saluran sukan pertama 24 jam sehari Malaysia dengan fokus  perkembangan sukan tempatan dan antarabangsa.', 'favourites_count': 19, 'follow_request_sent': None, 'id': 160788306, 'default_profile': False, 'statuses_count': 38377, 'profile_image_url': 'http://pbs.twimg.com/profile_images/810687837859254272/73_N1Z0J_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/h3nP0yWaF3', 'indices': [0, 23], 'display_url': 'arena.my', 'expanded_url': 'http://www.arena.my'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFFFFF', 'listed_count': 165, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/504629649071042563/NvsuM7eU.jpeg', 'followers_count': 357359, 'geo_enabled': True, 'location': 'Petaling Jaya', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'ASTRO ARENA'}",2,,,False,in,Kejohanan Jemputan Antarabangsa pentas pemanas badan untuk skuad bola keranjang https://t.co/7wSUSB7ppA,,872800208005996546,,,0,False,,Thu Jun 08 12:59:20 +0000 2017,872800208005996546,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/7wSUSB7ppA', 'indices': [80, 103], 'display_url': 'fb.me/3FVsc7Evu', 'expanded_url': 'http://fb.me/3FVsc7Evu'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/160788306/1495727550', 'profile_background_tile': False, 'screen_name': 'ASTROARENA', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/810687837859254272/73_N1Z0J_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Tue Jun 29 03:45:38 +0000 2010', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '160788306', 'is_translator': False, 'has_extended_profile': False, 'url': 'https://t.co/h3nP0yWaF3', 'profile_background_color': 'ABB8C2', 'profile_link_color': 'ABB8C2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 482, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/504629649071042563/NvsuM7eU.jpeg', 'profile_text_color': '333333', 'description': 'Astro Arena (Saluran 802HD & 801) adalah saluran sukan pertama 24 jam sehari Malaysia dengan fokus  perkembangan sukan tempatan dan antarabangsa.', 'favourites_count': 19, 'follow_request_sent': None, 'id': 160788306, 'default_profile': False, 'statuses_count': 38377, 'profile_image_url': 'http://pbs.twimg.com/profile_images/810687837859254272/73_N1Z0J_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/h3nP0yWaF3', 'indices': [0, 23], 'display_url': 'arena.my', 'expanded_url': 'http://www.arena.my'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFFFFF', 'listed_count': 165, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/504629649071042563/NvsuM7eU.jpeg', 'followers_count': 357359, 'geo_enabled': True, 'location': 'Petaling Jaya', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'ASTRO ARENA'}",2,,,False,in,"Sukan SEA: Harapan tinggi buat Khairul, Zaidatul https://t.co/aJV0CjCdOq",,872799992167055360,,,1,False,,Thu Jun 08 12:58:28 +0000 2017,872799992167055360,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/aJV0CjCdOq', 'indices': [49, 72], 'display_url': 'fb.me/7InGzdwOO', 'expanded_url': 'http://fb.me/7InGzdwOO'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/160788306/1495727550', 'profile_background_tile': False, 'screen_name': 'ASTROARENA', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/810687837859254272/73_N1Z0J_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Tue Jun 29 03:45:38 +0000 2010', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '160788306', 'is_translator': False, 'has_extended_profile': False, 'url': 'https://t.co/h3nP0yWaF3', 'profile_background_color': 'ABB8C2', 'profile_link_color': 'ABB8C2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 482, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/504629649071042563/NvsuM7eU.jpeg', 'profile_text_color': '333333', 'description': 'Astro Arena (Saluran 802HD & 801) adalah saluran sukan pertama 24 jam sehari Malaysia dengan fokus  perkembangan sukan tempatan dan antarabangsa.', 'favourites_count': 19, 'follow_request_sent': None, 'id': 160788306, 'default_profile': False, 'statuses_count': 38377, 'profile_image_url': 'http://pbs.twimg.com/profile_images/810687837859254272/73_N1Z0J_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/h3nP0yWaF3', 'indices': [0, 23], 'display_url': 'arena.my', 'expanded_url': 'http://www.arena.my'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFFFFF', 'listed_count': 165, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/504629649071042563/NvsuM7eU.jpeg', 'followers_count': 357359, 'geo_enabled': True, 'location': 'Petaling Jaya', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'ASTRO ARENA'}",1,,,False,in,Malaysia perlu cari keyakinan -- Mirnawan https://t.co/dp5pNpAUbm,,872799757546147840,,,1,False,,Thu Jun 08 12:57:32 +0000 2017,872799757546147840,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/dp5pNpAUbm', 'indices': [42, 65], 'display_url': 'fb.me/3roWYD24N', 'expanded_url': 'http://fb.me/3roWYD24N'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/160788306/1495727550', 'profile_background_tile': False, 'screen_name': 'ASTROARENA', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/810687837859254272/73_N1Z0J_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Tue Jun 29 03:45:38 +0000 2010', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '160788306', 'is_translator': False, 'has_extended_profile': False, 'url': 'https://t.co/h3nP0yWaF3', 'profile_background_color': 'ABB8C2', 'profile_link_color': 'ABB8C2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 482, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/504629649071042563/NvsuM7eU.jpeg', 'profile_text_color': '333333', 'description': 'Astro Arena (Saluran 802HD & 801) adalah saluran sukan pertama 24 jam sehari Malaysia dengan fokus  perkembangan sukan tempatan dan antarabangsa.', 'favourites_count': 19, 'follow_request_sent': None, 'id': 160788306, 'default_profile': False, 'statuses_count': 38377, 'profile_image_url': 'http://pbs.twimg.com/profile_images/810687837859254272/73_N1Z0J_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/h3nP0yWaF3', 'indices': [0, 23], 'display_url': 'arena.my', 'expanded_url': 'http://www.arena.my'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFFFFF', 'listed_count': 165, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/504629649071042563/NvsuM7eU.jpeg', 'followers_count': 357359, 'geo_enabled': True, 'location': 'Petaling Jaya', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'ASTRO ARENA'}",5,,,False,in,Kim Swee harapkan skuad negara ada peningkatan di China https://t.co/6jjxoew8B6,,872799656312426497,,,1,False,,Thu Jun 08 12:57:08 +0000 2017,872799656312426497,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/6jjxoew8B6', 'indices': [56, 79], 'display_url': 'fb.me/22UZq1ZOQ', 'expanded_url': 'http://fb.me/22UZq1ZOQ'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/160788306/1495727550', 'profile_background_tile': False, 'screen_name': 'ASTROARENA', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/810687837859254272/73_N1Z0J_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Tue Jun 29 03:45:38 +0000 2010', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '160788306', 'is_translator': False, 'has_extended_profile': False, 'url': 'https://t.co/h3nP0yWaF3', 'profile_background_color': 'ABB8C2', 'profile_link_color': 'ABB8C2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 482, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/504629649071042563/NvsuM7eU.jpeg', 'profile_text_color': '333333', 'description': 'Astro Arena (Saluran 802HD & 801) adalah saluran sukan pertama 24 jam sehari Malaysia dengan fokus  perkembangan sukan tempatan dan antarabangsa.', 'favourites_count': 19, 'follow_request_sent': None, 'id': 160788306, 'default_profile': False, 'statuses_count': 38377, 'profile_image_url': 'http://pbs.twimg.com/profile_images/810687837859254272/73_N1Z0J_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/h3nP0yWaF3', 'indices': [0, 23], 'display_url': 'arena.my', 'expanded_url': 'http://www.arena.my'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFFFFF', 'listed_count': 165, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/504629649071042563/NvsuM7eU.jpeg', 'followers_count': 357359, 'geo_enabled': True, 'location': 'Petaling Jaya', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'ASTRO ARENA'}",4,,,False,en,Misbun calon tepat -- Frost https://t.co/ZYok3xmNsH,,872790018783236096,,,1,False,,Thu Jun 08 12:18:50 +0000 2017,872790018783236096,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ZYok3xmNsH', 'indices': [28, 51], 'display_url': 'fb.me/6jjFAG9ky', 'expanded_url': 'http://fb.me/6jjFAG9ky'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/160788306/1495727550', 'profile_background_tile': False, 'screen_name': 'ASTROARENA', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/810687837859254272/73_N1Z0J_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Tue Jun 29 03:45:38 +0000 2010', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '160788306', 'is_translator': False, 'has_extended_profile': False, 'url': 'https://t.co/h3nP0yWaF3', 'profile_background_color': 'ABB8C2', 'profile_link_color': 'ABB8C2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 482, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/504629649071042563/NvsuM7eU.jpeg', 'profile_text_color': '333333', 'description': 'Astro Arena (Saluran 802HD & 801) adalah saluran sukan pertama 24 jam sehari Malaysia dengan fokus  perkembangan sukan tempatan dan antarabangsa.', 'favourites_count': 19, 'follow_request_sent': None, 'id': 160788306, 'default_profile': False, 'statuses_count': 38377, 'profile_image_url': 'http://pbs.twimg.com/profile_images/810687837859254272/73_N1Z0J_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/h3nP0yWaF3', 'indices': [0, 23], 'display_url': 'arena.my', 'expanded_url': 'http://www.arena.my'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFFFFF', 'listed_count': 165, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/504629649071042563/NvsuM7eU.jpeg', 'followers_count': 357359, 'geo_enabled': True, 'location': 'Petaling Jaya', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'ASTRO ARENA'}",10,,,False,in,"Misbun, BAM kembali bersatu https://t.co/COFC2T8HQs",,872789852831457280,,,7,False,,Thu Jun 08 12:18:11 +0000 2017,872789852831457280,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/COFC2T8HQs', 'indices': [28, 51], 'display_url': 'fb.me/3sJFtyC6W', 'expanded_url': 'http://fb.me/3sJFtyC6W'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
