coordinates,favorited,user,favorite_count,contributors,quoted_status,retweeted_status,in_reply_to_user_id,truncated,lang,text,in_reply_to_status_id,id_str,quoted_status_id_str,geo,in_reply_to_screen_name,retweet_count,is_quote_status,extended_entities,in_reply_to_user_id_str,created_at,id,retweeted,possibly_sensitive,entities,quoted_status_id,in_reply_to_status_id_str,place,source
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/423906673/1492236150', 'profile_background_tile': True, 'screen_name': '1Obefiend', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/691777676756062210/5sJ8wO7N_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Tue Nov 29 02:42:51 +0000 2011', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '423906673', 'is_translator': False, 'has_extended_profile': True, 'url': 'https://t.co/IzY9ZkBkEH', 'profile_background_color': '131516', 'profile_link_color': '000000', 'time_zone': 'Alaska', 'notifications': None, 'friends_count': 797, 'utc_offset': -28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_text_color': '333333', 'description': 'Head of Content at @Amanz. Owner of @Blogserius. Author of F.O.A. available from @dubookpress', 'favourites_count': 6042, 'follow_request_sent': None, 'id': 423906673, 'default_profile': False, 'statuses_count': 87951, 'profile_image_url': 'http://pbs.twimg.com/profile_images/691777676756062210/5sJ8wO7N_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/IzY9ZkBkEH', 'indices': [0, 23], 'display_url': 'amanz.my/author/obefien…', 'expanded_url': 'https://amanz.my/author/obefiend/'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'EEEEEE', 'listed_count': 343, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'followers_count': 43917, 'geo_enabled': True, 'location': 'Kuala Lumpur', 'profile_sidebar_fill_color': 'EFEFEF', 'name': 'Effi Saharudin  🇲🇾'}",0,,,,14993595,False,en,@najmi @prasys @Fl4ky Lools awesome,872826738018926592,872827582403694592,,,najmi,0,False,,14993595,Thu Jun 08 14:48:06 +0000 2017,872827582403694592,False,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'indices': [0, 6], 'id': 14993595, 'id_str': '14993595', 'screen_name': 'najmi', 'name': 'The Kampung Nerd'}, {'indices': [7, 14], 'id': 15056260, 'id_str': '15056260', 'screen_name': 'prasys', 'name': 'Pradeesh'}, {'indices': [15, 21], 'id': 53667397, 'id_str': '53667397', 'screen_name': 'Fl4ky', 'name': 'Danial Nurakimi'}], 'urls': []}",,872826738018926592,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/423906673/1492236150', 'profile_background_tile': True, 'screen_name': '1Obefiend', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/691777676756062210/5sJ8wO7N_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Tue Nov 29 02:42:51 +0000 2011', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '423906673', 'is_translator': False, 'has_extended_profile': True, 'url': 'https://t.co/IzY9ZkBkEH', 'profile_background_color': '131516', 'profile_link_color': '000000', 'time_zone': 'Alaska', 'notifications': None, 'friends_count': 797, 'utc_offset': -28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_text_color': '333333', 'description': 'Head of Content at @Amanz. Owner of @Blogserius. Author of F.O.A. available from @dubookpress', 'favourites_count': 6042, 'follow_request_sent': None, 'id': 423906673, 'default_profile': False, 'statuses_count': 87951, 'profile_image_url': 'http://pbs.twimg.com/profile_images/691777676756062210/5sJ8wO7N_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/IzY9ZkBkEH', 'indices': [0, 23], 'display_url': 'amanz.my/author/obefien…', 'expanded_url': 'https://amanz.my/author/obefiend/'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'EEEEEE', 'listed_count': 343, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'followers_count': 43917, 'geo_enabled': True, 'location': 'Kuala Lumpur', 'profile_sidebar_fill_color': 'EFEFEF', 'name': 'Effi Saharudin  🇲🇾'}",1,,"{'favorited': False, 'coordinates': None, 'user': {'profile_banner_url': 'https://pbs.twimg.com/profile_banners/13231002/1466050272', 'profile_background_tile': True, 'screen_name': 'tekong', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/840215142520430596/uL0qEAHe_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Fri Feb 08 01:59:19 +0000 2008', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '13231002', 'is_translator': False, 'has_extended_profile': True, 'url': 'https://t.co/Z9FvwGVEAO', 'profile_background_color': 'C0DEED', 'profile_link_color': '3B94D9', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 732, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/668370870/fcca7a256696acece33dc646adc17bf6.png', 'profile_text_color': '0084B4', 'description': 'Supreme Dictator of super niche media: @Amanz, @AmanzID & Jeda.MY. Dragonborn + Gravewalker + Gravity Shifter.', 'favourites_count': 368, 'follow_request_sent': None, 'id': 13231002, 'default_profile': False, 'statuses_count': 93221, 'profile_image_url': 'http://pbs.twimg.com/profile_images/840215142520430596/uL0qEAHe_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/Z9FvwGVEAO', 'indices': [0, 23], 'display_url': 'about.me/ikhwan.nazri', 'expanded_url': 'http://about.me/ikhwan.nazri'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 154, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/668370870/fcca7a256696acece33dc646adc17bf6.png', 'followers_count': 6925, 'geo_enabled': True, 'location': 'Taipei', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Ikhwan Nazri'}, 'geo': None, 'in_reply_to_user_id': None, 'truncated': False, 'lang': 'in', 'text': 'Video Ujibakat Filem X-MEN: DARK PHOENIX Dedahkan Kehadiran Empayar Intergalaktik\xa0Shi’ar! https://t.co/sGVTNFmHRh https://t.co/d2zRbkGPh4', 'in_reply_to_status_id': None, 'id_str': '872825224064106496', 'in_reply_to_screen_name': None, 'retweet_count': 0, 'source': '<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>', 'extended_entities': {'media': [{'url': 'https://t.co/d2zRbkGPh4', 'id_str': '872825220486254593', 'media_url_https': 'https://pbs.twimg.com/media/DBzl6eIV0AEuADv.jpg', 'media_url': 'http://pbs.twimg.com/media/DBzl6eIV0AEuADv.jpg', 'indices': [114, 137], 'expanded_url': 'https://twitter.com/tekong/status/872825224064106496/photo/1', 'id': 872825220486254593, 'type': 'photo', 'display_url': 'pic.twitter.com/d2zRbkGPh4', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 531, 'resize': 'fit', 'w': 680}, 'medium': {'h': 650, 'resize': 'fit', 'w': 832}, 'large': {'h': 650, 'resize': 'fit', 'w': 832}}}]}, 'in_reply_to_user_id_str': None, 'created_at': 'Thu Jun 08 14:38:44 +0000 2017', 'id': 872825224064106496, 'retweeted': False, 'possibly_sensitive': False, 'place': None, 'entities': {'hashtags': [], 'media': [{'url': 'https://t.co/d2zRbkGPh4', 'id_str': '872825220486254593', 'media_url_https': 'https://pbs.twimg.com/media/DBzl6eIV0AEuADv.jpg', 'media_url': 'http://pbs.twimg.com/media/DBzl6eIV0AEuADv.jpg', 'indices': [114, 137], 'expanded_url': 'https://twitter.com/tekong/status/872825224064106496/photo/1', 'id': 872825220486254593, 'type': 'photo', 'display_url': 'pic.twitter.com/d2zRbkGPh4', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 531, 'resize': 'fit', 'w': 680}, 'medium': {'h': 650, 'resize': 'fit', 'w': 832}, 'large': {'h': 650, 'resize': 'fit', 'w': 832}}}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/sGVTNFmHRh', 'indices': [90, 113], 'display_url': 'jeda.my/20176524/', 'expanded_url': 'http://jeda.my/20176524/'}]}, 'in_reply_to_status_id_str': None, 'favorite_count': 0, 'contributors': None, 'is_quote_status': False}",,,False,en,Classic Joe Madureira art right here 👍 https://t.co/w0ZL34uYdS,,872825724452741123,872825224064106496,,,0,True,,,Thu Jun 08 14:40:43 +0000 2017,872825724452741123,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/w0ZL34uYdS', 'indices': [39, 62], 'display_url': 'twitter.com/tekong/status/…', 'expanded_url': 'https://twitter.com/tekong/status/872825224064106496'}]}",872825224064106496,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/423906673/1492236150', 'profile_background_tile': True, 'screen_name': '1Obefiend', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/691777676756062210/5sJ8wO7N_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Tue Nov 29 02:42:51 +0000 2011', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '423906673', 'is_translator': False, 'has_extended_profile': True, 'url': 'https://t.co/IzY9ZkBkEH', 'profile_background_color': '131516', 'profile_link_color': '000000', 'time_zone': 'Alaska', 'notifications': None, 'friends_count': 797, 'utc_offset': -28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_text_color': '333333', 'description': 'Head of Content at @Amanz. Owner of @Blogserius. Author of F.O.A. available from @dubookpress', 'favourites_count': 6042, 'follow_request_sent': None, 'id': 423906673, 'default_profile': False, 'statuses_count': 87951, 'profile_image_url': 'http://pbs.twimg.com/profile_images/691777676756062210/5sJ8wO7N_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/IzY9ZkBkEH', 'indices': [0, 23], 'display_url': 'amanz.my/author/obefien…', 'expanded_url': 'https://amanz.my/author/obefiend/'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'EEEEEE', 'listed_count': 343, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'followers_count': 43917, 'geo_enabled': True, 'location': 'Kuala Lumpur', 'profile_sidebar_fill_color': 'EFEFEF', 'name': 'Effi Saharudin  🇲🇾'}",1,,,,95571855,False,en,@memeranglaut Yeah. Vivo will take all the mediateks.,872823107135750144,872823244931219456,,,memeranglaut,0,False,,95571855,Thu Jun 08 14:30:52 +0000 2017,872823244931219456,False,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'indices': [0, 13], 'id': 95571855, 'id_str': '95571855', 'screen_name': 'memeranglaut', 'name': 'The Memeranglaut'}], 'urls': []}",,872823107135750144,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/423906673/1492236150', 'profile_background_tile': True, 'screen_name': '1Obefiend', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/691777676756062210/5sJ8wO7N_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Tue Nov 29 02:42:51 +0000 2011', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '423906673', 'is_translator': False, 'has_extended_profile': True, 'url': 'https://t.co/IzY9ZkBkEH', 'profile_background_color': '131516', 'profile_link_color': '000000', 'time_zone': 'Alaska', 'notifications': None, 'friends_count': 797, 'utc_offset': -28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_text_color': '333333', 'description': 'Head of Content at @Amanz. Owner of @Blogserius. Author of F.O.A. available from @dubookpress', 'favourites_count': 6042, 'follow_request_sent': None, 'id': 423906673, 'default_profile': False, 'statuses_count': 87951, 'profile_image_url': 'http://pbs.twimg.com/profile_images/691777676756062210/5sJ8wO7N_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/IzY9ZkBkEH', 'indices': [0, 23], 'display_url': 'amanz.my/author/obefien…', 'expanded_url': 'https://amanz.my/author/obefiend/'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'EEEEEE', 'listed_count': 343, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'followers_count': 43917, 'geo_enabled': True, 'location': 'Kuala Lumpur', 'profile_sidebar_fill_color': 'EFEFEF', 'name': 'Effi Saharudin  🇲🇾'}",16,,,,,False,en,I guess Oppo will concentrate on premium midspec phones and let OnePlus take the top tier market. Same parent company. 👍 R11 vs OP5,,872822932195749889,,,,6,False,,,Thu Jun 08 14:29:37 +0000 2017,872822932195749889,False,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/423906673/1492236150', 'profile_background_tile': True, 'screen_name': '1Obefiend', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/691777676756062210/5sJ8wO7N_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Tue Nov 29 02:42:51 +0000 2011', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '423906673', 'is_translator': False, 'has_extended_profile': True, 'url': 'https://t.co/IzY9ZkBkEH', 'profile_background_color': '131516', 'profile_link_color': '000000', 'time_zone': 'Alaska', 'notifications': None, 'friends_count': 797, 'utc_offset': -28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_text_color': '333333', 'description': 'Head of Content at @Amanz. Owner of @Blogserius. Author of F.O.A. available from @dubookpress', 'favourites_count': 6042, 'follow_request_sent': None, 'id': 423906673, 'default_profile': False, 'statuses_count': 87951, 'profile_image_url': 'http://pbs.twimg.com/profile_images/691777676756062210/5sJ8wO7N_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/IzY9ZkBkEH', 'indices': [0, 23], 'display_url': 'amanz.my/author/obefien…', 'expanded_url': 'https://amanz.my/author/obefiend/'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'EEEEEE', 'listed_count': 343, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'followers_count': 43917, 'geo_enabled': True, 'location': 'Kuala Lumpur', 'profile_sidebar_fill_color': 'EFEFEF', 'name': 'Effi Saharudin  🇲🇾'}",0,,,"{'favorited': False, 'coordinates': None, 'user': {'profile_banner_url': 'https://pbs.twimg.com/profile_banners/222926876/1480274035', 'profile_background_tile': True, 'screen_name': 'LiamC0nnell', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/802918912732041216/L7iOrKNA_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Sat Dec 04 21:36:28 +0000 2010', 'lang': 'en-gb', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '222926876', 'is_translator': False, 'has_extended_profile': True, 'url': 'https://t.co/73eMPDsH8U', 'profile_background_color': '131516', 'profile_link_color': '131516', 'time_zone': 'London', 'notifications': None, 'friends_count': 141, 'utc_offset': 3600, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/439076955153899520/nTq9zj2b.jpeg', 'profile_text_color': '39BD91', 'description': '22|London|Journalism Graduate| Student on the Channel 4 MA Investigative Journalism| RT ≠ Endorsement|', 'favourites_count': 129, 'follow_request_sent': None, 'id': 222926876, 'default_profile': False, 'statuses_count': 2516, 'profile_image_url': 'http://pbs.twimg.com/profile_images/802918912732041216/L7iOrKNA_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/73eMPDsH8U', 'indices': [0, 23], 'display_url': 'liammconnell.wix.com/liam', 'expanded_url': 'http://www.liammconnell.wix.com/liam'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFFFFF', 'listed_count': 6, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/439076955153899520/nTq9zj2b.jpeg', 'followers_count': 390, 'geo_enabled': True, 'location': '', 'profile_sidebar_fill_color': '0E0D02', 'name': 'LIAM'}, 'geo': None, 'in_reply_to_user_id': None, 'truncated': False, 'lang': 'en', 'text': 'I remember supporting @Charlie_Hebdo_ during their attacks, only to be mocked by them for ours. #LondonBridge https://t.co/f91RiJFxV5', 'in_reply_to_status_id': None, 'id_str': '872773363017674753', 'in_reply_to_screen_name': None, 'retweet_count': 30, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'extended_entities': {'media': [{'url': 'https://t.co/f91RiJFxV5', 'id_str': '872773356315185152', 'media_url_https': 'https://pbs.twimg.com/media/DBy2vlCXkAAdTng.jpg', 'media_url': 'http://pbs.twimg.com/media/DBy2vlCXkAAdTng.jpg', 'indices': [110, 133], 'expanded_url': 'https://twitter.com/LiamC0nnell/status/872773363017674753/photo/1', 'id': 872773356315185152, 'type': 'photo', 'display_url': 'pic.twitter.com/f91RiJFxV5', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 373, 'resize': 'fit', 'w': 306}, 'medium': {'h': 373, 'resize': 'fit', 'w': 306}, 'large': {'h': 373, 'resize': 'fit', 'w': 306}}}]}, 'in_reply_to_user_id_str': None, 'created_at': 'Thu Jun 08 11:12:39 +0000 2017', 'id': 872773363017674753, 'retweeted': False, 'possibly_sensitive': False, 'place': None, 'entities': {'hashtags': [{'text': 'LondonBridge', 'indices': [96, 109]}], 'media': [{'url': 'https://t.co/f91RiJFxV5', 'id_str': '872773356315185152', 'media_url_https': 'https://pbs.twimg.com/media/DBy2vlCXkAAdTng.jpg', 'media_url': 'http://pbs.twimg.com/media/DBy2vlCXkAAdTng.jpg', 'indices': [110, 133], 'expanded_url': 'https://twitter.com/LiamC0nnell/status/872773363017674753/photo/1', 'id': 872773356315185152, 'type': 'photo', 'display_url': 'pic.twitter.com/f91RiJFxV5', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 373, 'resize': 'fit', 'w': 306}, 'medium': {'h': 373, 'resize': 'fit', 'w': 306}, 'large': {'h': 373, 'resize': 'fit', 'w': 306}}}], 'symbols': [], 'user_mentions': [{'indices': [22, 37], 'id': 65416867, 'id_str': '65416867', 'screen_name': 'Charlie_Hebdo_', 'name': 'Charlie Hebdo'}], 'urls': []}, 'in_reply_to_status_id_str': None, 'favorite_count': 22, 'contributors': None, 'is_quote_status': False}",,False,en,"RT @LiamC0nnell: I remember supporting @Charlie_Hebdo_ during their attacks, only to be mocked by them for ours. #LondonBridge https://t.co…",,872821281103552512,,,,30,False,,,Thu Jun 08 14:23:04 +0000 2017,872821281103552512,False,,"{'hashtags': [{'text': 'LondonBridge', 'indices': [113, 126]}], 'symbols': [], 'user_mentions': [{'indices': [3, 15], 'id': 222926876, 'id_str': '222926876', 'screen_name': 'LiamC0nnell', 'name': 'LIAM'}, {'indices': [39, 54], 'id': 65416867, 'id_str': '65416867', 'screen_name': 'Charlie_Hebdo_', 'name': 'Charlie Hebdo'}], 'urls': []}",,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/423906673/1492236150', 'profile_background_tile': True, 'screen_name': '1Obefiend', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/691777676756062210/5sJ8wO7N_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Tue Nov 29 02:42:51 +0000 2011', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '423906673', 'is_translator': False, 'has_extended_profile': True, 'url': 'https://t.co/IzY9ZkBkEH', 'profile_background_color': '131516', 'profile_link_color': '000000', 'time_zone': 'Alaska', 'notifications': None, 'friends_count': 797, 'utc_offset': -28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_text_color': '333333', 'description': 'Head of Content at @Amanz. Owner of @Blogserius. Author of F.O.A. available from @dubookpress', 'favourites_count': 6042, 'follow_request_sent': None, 'id': 423906673, 'default_profile': False, 'statuses_count': 87951, 'profile_image_url': 'http://pbs.twimg.com/profile_images/691777676756062210/5sJ8wO7N_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/IzY9ZkBkEH', 'indices': [0, 23], 'display_url': 'amanz.my/author/obefien…', 'expanded_url': 'https://amanz.my/author/obefiend/'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'EEEEEE', 'listed_count': 343, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'followers_count': 43917, 'geo_enabled': True, 'location': 'Kuala Lumpur', 'profile_sidebar_fill_color': 'EFEFEF', 'name': 'Effi Saharudin  🇲🇾'}",2,,"{'coordinates': None, 'favorited': False, 'geo': None, 'in_reply_to_user_id': None, 'truncated': False, 'lang': 'en', 'text': 'Charlie Hebdo runs image of decapitated Theresa May on front page and mocks London Bridge terror victims https://t.co/XYUug6oyvI | Telegra…', 'in_reply_to_status_id': None, 'user': {'profile_background_tile': False, 'screen_name': 'sr_newsuk', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2575506241/4s0ri1cxn3g89wrcxs6m_normal.jpeg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Thu Dec 08 11:07:43 +0000 2011', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '431517781', 'is_translator': False, 'has_extended_profile': False, 'url': 'http://t.co/YOUGAh2V', 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Amsterdam', 'notifications': None, 'friends_count': 0, 'utc_offset': 7200, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': 'News from around the world, sourced by @samradford.', 'favourites_count': 0, 'follow_request_sent': None, 'id': 431517781, 'default_profile': True, 'statuses_count': 764017, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2575506241/4s0ri1cxn3g89wrcxs6m_normal.jpeg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/YOUGAh2V', 'indices': [0, 20], 'display_url': 'samradford.com', 'expanded_url': 'http://www.samradford.com'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 103, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 284, 'geo_enabled': False, 'location': 'Sheffield, UK', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'News'}, 'in_reply_to_screen_name': None, 'retweet_count': 2, 'source': '<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>', 'in_reply_to_user_id_str': None, 'created_at': 'Thu Jun 08 14:17:11 +0000 2017', 'id': 872819801298698240, 'retweeted': False, 'possibly_sensitive': False, 'place': None, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/XYUug6oyvI', 'indices': [105, 128], 'display_url': 'ift.tt/2r9tqNS', 'expanded_url': 'http://ift.tt/2r9tqNS'}]}, 'id_str': '872819801298698240', 'in_reply_to_status_id_str': None, 'favorite_count': 3, 'contributors': None, 'is_quote_status': False}",,,False,und,#JeSuisCharlie lol https://t.co/A0FPNU6m9q,,872821003281235968,872819801298698240,,,4,True,,,Thu Jun 08 14:21:58 +0000 2017,872821003281235968,False,False,"{'hashtags': [{'text': 'JeSuisCharlie', 'indices': [0, 14]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/A0FPNU6m9q', 'indices': [19, 42], 'display_url': 'twitter.com/sr_newsuk/stat…', 'expanded_url': 'https://twitter.com/sr_newsuk/status/872819801298698240'}]}",872819801298698240,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
