<<<<<<< HEAD
coordinates,favorited,user,favorite_count,contributors,quoted_status,retweeted_status,in_reply_to_user_id,truncated,lang,text,in_reply_to_status_id,id_str,quoted_status_id_str,geo,in_reply_to_screen_name,retweet_count,is_quote_status,extended_entities,in_reply_to_user_id_str,created_at,id,retweeted,possibly_sensitive,entities,quoted_status_id,in_reply_to_status_id_str,place,source
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/115030016/1489988050', 'profile_background_tile': False, 'screen_name': 'Amir_Shari', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/848016332008194048/cxHYXsoA_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Wed Feb 17 11:28:00 +0000 2010', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '115030016', 'is_translator': False, 'has_extended_profile': False, 'url': 'https://t.co/nwx0fiTVy9', 'profile_background_color': 'FFF04D', 'profile_link_color': '0099CC', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 840, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme19/bg.gif', 'profile_text_color': '333333', 'description': 'Selangor State Exco • State Assemblyman for Batu Caves • KEADILAN Gombak Deputy Chief •', 'favourites_count': 200, 'follow_request_sent': None, 'id': 115030016, 'default_profile': False, 'statuses_count': 12956, 'profile_image_url': 'http://pbs.twimg.com/profile_images/848016332008194048/cxHYXsoA_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/nwx0fiTVy9', 'indices': [0, 23], 'display_url': 'amirudinshari.com', 'expanded_url': 'http://amirudinshari.com'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFF8AD', 'listed_count': 93, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme19/bg.gif', 'followers_count': 14618, 'geo_enabled': True, 'location': 'Batu Caves, Selangor', 'profile_sidebar_fill_color': 'F6FFD1', 'name': 'Amirudin Shari'}",0,,,,162242575,False,en,@AD_reen Futsal court + extreme park memang padu!,872765135818940417,872766368000622592,,,AD_reen,0,False,,162242575,Thu Jun 08 10:44:52 +0000 2017,872766368000622592,False,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'indices': [0, 8], 'id': 162242575, 'id_str': '162242575', 'screen_name': 'AD_reen', 'name': ""Ādreen Âdian (Jā')""}], 'urls': []}",,872765135818940417,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/115030016/1489988050', 'profile_background_tile': False, 'screen_name': 'Amir_Shari', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/848016332008194048/cxHYXsoA_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Wed Feb 17 11:28:00 +0000 2010', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '115030016', 'is_translator': False, 'has_extended_profile': False, 'url': 'https://t.co/nwx0fiTVy9', 'profile_background_color': 'FFF04D', 'profile_link_color': '0099CC', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 840, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme19/bg.gif', 'profile_text_color': '333333', 'description': 'Selangor State Exco • State Assemblyman for Batu Caves • KEADILAN Gombak Deputy Chief •', 'favourites_count': 200, 'follow_request_sent': None, 'id': 115030016, 'default_profile': False, 'statuses_count': 12956, 'profile_image_url': 'http://pbs.twimg.com/profile_images/848016332008194048/cxHYXsoA_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/nwx0fiTVy9', 'indices': [0, 23], 'display_url': 'amirudinshari.com', 'expanded_url': 'http://amirudinshari.com'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFF8AD', 'listed_count': 93, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme19/bg.gif', 'followers_count': 14618, 'geo_enabled': True, 'location': 'Batu Caves, Selangor', 'profile_sidebar_fill_color': 'F6FFD1', 'name': 'Amirudin Shari'}",1,,,,,False,in,"Bersyukur untuk rezeki hari ini,dah boleh berkumpul dengan keluarga untuk berbuka puasa. Azan Maghrib saja yg belum sampai! #sayangramadan",,872766022813499394,,,,2,False,,,Thu Jun 08 10:43:29 +0000 2017,872766022813499394,False,,"{'hashtags': [{'text': 'sayangramadan', 'indices': [124, 138]}], 'symbols': [], 'user_mentions': [], 'urls': []}",,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/115030016/1489988050', 'profile_background_tile': False, 'screen_name': 'Amir_Shari', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/848016332008194048/cxHYXsoA_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Wed Feb 17 11:28:00 +0000 2010', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '115030016', 'is_translator': False, 'has_extended_profile': False, 'url': 'https://t.co/nwx0fiTVy9', 'profile_background_color': 'FFF04D', 'profile_link_color': '0099CC', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 840, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme19/bg.gif', 'profile_text_color': '333333', 'description': 'Selangor State Exco • State Assemblyman for Batu Caves • KEADILAN Gombak Deputy Chief •', 'favourites_count': 200, 'follow_request_sent': None, 'id': 115030016, 'default_profile': False, 'statuses_count': 12956, 'profile_image_url': 'http://pbs.twimg.com/profile_images/848016332008194048/cxHYXsoA_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/nwx0fiTVy9', 'indices': [0, 23], 'display_url': 'amirudinshari.com', 'expanded_url': 'http://amirudinshari.com'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFF8AD', 'listed_count': 93, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme19/bg.gif', 'followers_count': 14618, 'geo_enabled': True, 'location': 'Batu Caves, Selangor', 'profile_sidebar_fill_color': 'F6FFD1', 'name': 'Amirudin Shari'}",3,,,,115030016,False,in,"Dlm PRU 12,saingan sy waktu itu T.Mohan dari BN raih 7,376 undi dan Azmi Hussain (BEBAS) dengan 379 undi. #ThrowbackThursday #BatuCaves",872764910106624001,872765587511848960,,,Amir_Shari,3,False,,115030016,Thu Jun 08 10:41:45 +0000 2017,872765587511848960,False,,"{'hashtags': [{'text': 'ThrowbackThursday', 'indices': [106, 124]}, {'text': 'BatuCaves', 'indices': [125, 135]}], 'symbols': [], 'user_mentions': [], 'urls': []}",,872764910106624001,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/115030016/1489988050', 'profile_background_tile': False, 'screen_name': 'Amir_Shari', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/848016332008194048/cxHYXsoA_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Wed Feb 17 11:28:00 +0000 2010', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '115030016', 'is_translator': False, 'has_extended_profile': False, 'url': 'https://t.co/nwx0fiTVy9', 'profile_background_color': 'FFF04D', 'profile_link_color': '0099CC', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 840, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme19/bg.gif', 'profile_text_color': '333333', 'description': 'Selangor State Exco • State Assemblyman for Batu Caves • KEADILAN Gombak Deputy Chief •', 'favourites_count': 200, 'follow_request_sent': None, 'id': 115030016, 'default_profile': False, 'statuses_count': 12956, 'profile_image_url': 'http://pbs.twimg.com/profile_images/848016332008194048/cxHYXsoA_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/nwx0fiTVy9', 'indices': [0, 23], 'display_url': 'amirudinshari.com', 'expanded_url': 'http://amirudinshari.com'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFF8AD', 'listed_count': 93, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme19/bg.gif', 'followers_count': 14618, 'geo_enabled': True, 'location': 'Batu Caves, Selangor', 'profile_sidebar_fill_color': 'F6FFD1', 'name': 'Amirudin Shari'}",1,,,,,False,in,"Undi majoriti sy sebanyak 3,639 undi,hampir sekali ganda jumlah majoriti penyandang dr BN masa PRU 11 (1,781) #BatuCaves #ThrowbackThursday",,872764910106624001,,,,1,False,,,Thu Jun 08 10:39:04 +0000 2017,872764910106624001,False,,"{'hashtags': [{'text': 'BatuCaves', 'indices': [110, 120]}, {'text': 'ThrowbackThursday', 'indices': [121, 139]}], 'symbols': [], 'user_mentions': [], 'urls': []}",,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/115030016/1489988050', 'profile_background_tile': False, 'screen_name': 'Amir_Shari', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/848016332008194048/cxHYXsoA_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Wed Feb 17 11:28:00 +0000 2010', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '115030016', 'is_translator': False, 'has_extended_profile': False, 'url': 'https://t.co/nwx0fiTVy9', 'profile_background_color': 'FFF04D', 'profile_link_color': '0099CC', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 840, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme19/bg.gif', 'profile_text_color': '333333', 'description': 'Selangor State Exco • State Assemblyman for Batu Caves • KEADILAN Gombak Deputy Chief •', 'favourites_count': 200, 'follow_request_sent': None, 'id': 115030016, 'default_profile': False, 'statuses_count': 12956, 'profile_image_url': 'http://pbs.twimg.com/profile_images/848016332008194048/cxHYXsoA_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/nwx0fiTVy9', 'indices': [0, 23], 'display_url': 'amirudinshari.com', 'expanded_url': 'http://amirudinshari.com'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFF8AD', 'listed_count': 93, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme19/bg.gif', 'followers_count': 14618, 'geo_enabled': True, 'location': 'Batu Caves, Selangor', 'profile_sidebar_fill_color': 'F6FFD1', 'name': 'Amirudin Shari'}",1,,,,,False,in,"Dari 25,720 pengundi DUN #BatuCaves dengan 74.22% undian,cuma 19,090 sahaja yg keluar mengundi. #PRU12 #throwbackthursday",,872764139906637825,,,,1,False,,,Thu Jun 08 10:36:00 +0000 2017,872764139906637825,False,,"{'hashtags': [{'text': 'BatuCaves', 'indices': [25, 35]}, {'text': 'PRU12', 'indices': [96, 102]}, {'text': 'throwbackthursday', 'indices': [103, 121]}], 'symbols': [], 'user_mentions': [], 'urls': []}",,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/115030016/1489988050', 'profile_background_tile': False, 'screen_name': 'Amir_Shari', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/848016332008194048/cxHYXsoA_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Wed Feb 17 11:28:00 +0000 2010', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '115030016', 'is_translator': False, 'has_extended_profile': False, 'url': 'https://t.co/nwx0fiTVy9', 'profile_background_color': 'FFF04D', 'profile_link_color': '0099CC', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 840, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme19/bg.gif', 'profile_text_color': '333333', 'description': 'Selangor State Exco • State Assemblyman for Batu Caves • KEADILAN Gombak Deputy Chief •', 'favourites_count': 200, 'follow_request_sent': None, 'id': 115030016, 'default_profile': False, 'statuses_count': 12956, 'profile_image_url': 'http://pbs.twimg.com/profile_images/848016332008194048/cxHYXsoA_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/nwx0fiTVy9', 'indices': [0, 23], 'display_url': 'amirudinshari.com', 'expanded_url': 'http://amirudinshari.com'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFF8AD', 'listed_count': 93, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme19/bg.gif', 'followers_count': 14618, 'geo_enabled': True, 'location': 'Batu Caves, Selangor', 'profile_sidebar_fill_color': 'F6FFD1', 'name': 'Amirudin Shari'}",1,,,,,False,in,"PRU 12 DUN #BatuCaves disandang Datuk V. Jagarasah,calon BN ketika itu,T.Mohan raih 7,376 undi.Saya menang dgn 3,639 undi #throwbackthursday",,872763572056506369,,,,2,False,,,Thu Jun 08 10:33:45 +0000 2017,872763572056506369,False,,"{'hashtags': [{'text': 'BatuCaves', 'indices': [11, 21]}, {'text': 'throwbackthursday', 'indices': [122, 140]}], 'symbols': [], 'user_mentions': [], 'urls': []}",,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/115030016/1489988050', 'profile_background_tile': False, 'screen_name': 'Amir_Shari', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/848016332008194048/cxHYXsoA_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Wed Feb 17 11:28:00 +0000 2010', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '115030016', 'is_translator': False, 'has_extended_profile': False, 'url': 'https://t.co/nwx0fiTVy9', 'profile_background_color': 'FFF04D', 'profile_link_color': '0099CC', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 840, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme19/bg.gif', 'profile_text_color': '333333', 'description': 'Selangor State Exco • State Assemblyman for Batu Caves • KEADILAN Gombak Deputy Chief •', 'favourites_count': 200, 'follow_request_sent': None, 'id': 115030016, 'default_profile': False, 'statuses_count': 12956, 'profile_image_url': 'http://pbs.twimg.com/profile_images/848016332008194048/cxHYXsoA_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/nwx0fiTVy9', 'indices': [0, 23], 'display_url': 'amirudinshari.com', 'expanded_url': 'http://amirudinshari.com'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFF8AD', 'listed_count': 93, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme19/bg.gif', 'followers_count': 14618, 'geo_enabled': True, 'location': 'Batu Caves, Selangor', 'profile_sidebar_fill_color': 'F6FFD1', 'name': 'Amirudin Shari'}",3,,,,,False,in,"Masa PRU 12 dengan pengundi seramai 25 ribu orang,saya memenangi undian kira-kira 11 ribu. #ThrowbackThursday #BatuCaves",,872762715306991616,,,,1,False,,,Thu Jun 08 10:30:21 +0000 2017,872762715306991616,False,,"{'hashtags': [{'text': 'ThrowbackThursday', 'indices': [91, 109]}, {'text': 'BatuCaves', 'indices': [110, 120]}], 'symbols': [], 'user_mentions': [], 'urls': []}",,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/115030016/1489988050', 'profile_background_tile': False, 'screen_name': 'Amir_Shari', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/848016332008194048/cxHYXsoA_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Wed Feb 17 11:28:00 +0000 2010', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '115030016', 'is_translator': False, 'has_extended_profile': False, 'url': 'https://t.co/nwx0fiTVy9', 'profile_background_color': 'FFF04D', 'profile_link_color': '0099CC', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 840, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme19/bg.gif', 'profile_text_color': '333333', 'description': 'Selangor State Exco • State Assemblyman for Batu Caves • KEADILAN Gombak Deputy Chief •', 'favourites_count': 200, 'follow_request_sent': None, 'id': 115030016, 'default_profile': False, 'statuses_count': 12956, 'profile_image_url': 'http://pbs.twimg.com/profile_images/848016332008194048/cxHYXsoA_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/nwx0fiTVy9', 'indices': [0, 23], 'display_url': 'amirudinshari.com', 'expanded_url': 'http://amirudinshari.com'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFF8AD', 'listed_count': 93, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme19/bg.gif', 'followers_count': 14618, 'geo_enabled': True, 'location': 'Batu Caves, Selangor', 'profile_sidebar_fill_color': 'F6FFD1', 'name': 'Amirudin Shari'}",3,,,,,False,in,Kod kawasan bagi #BatuCaves dalam senarai DUN di #Selangor adalah N16. #throwbackthursday,,872756547834621952,,,,2,False,,,Thu Jun 08 10:05:50 +0000 2017,872756547834621952,False,,"{'hashtags': [{'text': 'BatuCaves', 'indices': [17, 27]}, {'text': 'Selangor', 'indices': [49, 58]}, {'text': 'throwbackthursday', 'indices': [71, 89]}], 'symbols': [], 'user_mentions': [], 'urls': []}",,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/115030016/1489988050', 'profile_background_tile': False, 'screen_name': 'Amir_Shari', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/848016332008194048/cxHYXsoA_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Wed Feb 17 11:28:00 +0000 2010', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '115030016', 'is_translator': False, 'has_extended_profile': False, 'url': 'https://t.co/nwx0fiTVy9', 'profile_background_color': 'FFF04D', 'profile_link_color': '0099CC', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 840, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme19/bg.gif', 'profile_text_color': '333333', 'description': 'Selangor State Exco • State Assemblyman for Batu Caves • KEADILAN Gombak Deputy Chief •', 'favourites_count': 200, 'follow_request_sent': None, 'id': 115030016, 'default_profile': False, 'statuses_count': 12956, 'profile_image_url': 'http://pbs.twimg.com/profile_images/848016332008194048/cxHYXsoA_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/nwx0fiTVy9', 'indices': [0, 23], 'display_url': 'amirudinshari.com', 'expanded_url': 'http://amirudinshari.com'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFF8AD', 'listed_count': 93, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme19/bg.gif', 'followers_count': 14618, 'geo_enabled': True, 'location': 'Batu Caves, Selangor', 'profile_sidebar_fill_color': 'F6FFD1', 'name': 'Amirudin Shari'}",0,,,,729707744,False,in,@The_Mamu mungkin jari gemuk,872337548588314624,872741689437282304,,,The_Mamu,0,False,,729707744,Thu Jun 08 09:06:48 +0000 2017,872741689437282304,False,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'indices': [0, 9], 'id': 729707744, 'id_str': '729707744', 'screen_name': 'The_Mamu', 'name': 'The Mamu™'}], 'urls': []}",,872337548588314624,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/115030016/1489988050', 'profile_background_tile': False, 'screen_name': 'Amir_Shari', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/848016332008194048/cxHYXsoA_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Wed Feb 17 11:28:00 +0000 2010', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '115030016', 'is_translator': False, 'has_extended_profile': False, 'url': 'https://t.co/nwx0fiTVy9', 'profile_background_color': 'FFF04D', 'profile_link_color': '0099CC', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 840, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme19/bg.gif', 'profile_text_color': '333333', 'description': 'Selangor State Exco • State Assemblyman for Batu Caves • KEADILAN Gombak Deputy Chief •', 'favourites_count': 200, 'follow_request_sent': None, 'id': 115030016, 'default_profile': False, 'statuses_count': 12956, 'profile_image_url': 'http://pbs.twimg.com/profile_images/848016332008194048/cxHYXsoA_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/nwx0fiTVy9', 'indices': [0, 23], 'display_url': 'amirudinshari.com', 'expanded_url': 'http://amirudinshari.com'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFF8AD', 'listed_count': 93, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme19/bg.gif', 'followers_count': 14618, 'geo_enabled': True, 'location': 'Batu Caves, Selangor', 'profile_sidebar_fill_color': 'F6FFD1', 'name': 'Amirudin Shari'}",0,,,,52367844,False,in,@AinieHaziqa lepas terawikh,872732181705236482,872732464719863808,,,AinieHaziqa,0,False,,52367844,Thu Jun 08 08:30:08 +0000 2017,872732464719863808,False,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'indices': [0, 12], 'id': 52367844, 'id_str': '52367844', 'screen_name': 'AinieHaziqa', 'name': 'Nurainie Haziqah'}], 'urls': []}",,872732181705236482,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
