<<<<<<< HEAD
coordinates,favorited,user,favorite_count,contributors,quoted_status,retweeted_status,in_reply_to_user_id,truncated,lang,text,in_reply_to_status_id,id_str,quoted_status_id_str,geo,in_reply_to_screen_name,retweet_count,is_quote_status,extended_entities,in_reply_to_user_id_str,created_at,id,retweeted,possibly_sensitive,entities,quoted_status_id,in_reply_to_status_id_str,place,source
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/243568500/1463793538', 'profile_background_tile': True, 'screen_name': 'AlifAsyraf92', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/859788697969074177/sm7zdMtb_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Thu Jan 27 10:04:07 +0000 2011', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '243568500', 'is_translator': False, 'has_extended_profile': True, 'url': 'https://t.co/A4kGm1mZCI', 'profile_background_color': '000000', 'profile_link_color': '009999', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 188, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/816847142/a18ef23c6d5c127f79bc0cf54bc8a13e.jpeg', 'profile_text_color': '333333', 'description': 'Exco Angkatan Muda Keadilan Perak / Ketua AMK Tanjung Malim • 1992 •', 'favourites_count': 1, 'follow_request_sent': None, 'id': 243568500, 'default_profile': False, 'statuses_count': 22906, 'profile_image_url': 'http://pbs.twimg.com/profile_images/859788697969074177/sm7zdMtb_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/A4kGm1mZCI', 'indices': [0, 23], 'display_url': 'facebook.com/alifasyraf.tro…', 'expanded_url': 'https://www.facebook.com/alifasyraf.trolak'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFFFFF', 'listed_count': 3, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/816847142/a18ef23c6d5c127f79bc0cf54bc8a13e.jpeg', 'followers_count': 558, 'geo_enabled': True, 'location': 'Tanjung Malim,Malaysia', 'profile_sidebar_fill_color': 'EFEFEF', 'name': 'Muhamad Alif Asyraf'}",0,,,,,False,in,Alhamdulilah dapat berbuka puasa bersama penduduk di parlimen tg malim dan menyampaikan sedikit bantuan sempena... https://t.co/6CRTDMDiJU,,872383442150977537,,,,0,False,,,Wed Jun 07 09:23:15 +0000 2017,872383442150977537,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/6CRTDMDiJU', 'indices': [115, 138], 'display_url': 'fb.me/8MsgeYQbe', 'expanded_url': 'http://fb.me/8MsgeYQbe'}]}",,,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/243568500/1463793538', 'profile_background_tile': True, 'screen_name': 'AlifAsyraf92', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/859788697969074177/sm7zdMtb_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Thu Jan 27 10:04:07 +0000 2011', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '243568500', 'is_translator': False, 'has_extended_profile': True, 'url': 'https://t.co/A4kGm1mZCI', 'profile_background_color': '000000', 'profile_link_color': '009999', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 188, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/816847142/a18ef23c6d5c127f79bc0cf54bc8a13e.jpeg', 'profile_text_color': '333333', 'description': 'Exco Angkatan Muda Keadilan Perak / Ketua AMK Tanjung Malim • 1992 •', 'favourites_count': 1, 'follow_request_sent': None, 'id': 243568500, 'default_profile': False, 'statuses_count': 22906, 'profile_image_url': 'http://pbs.twimg.com/profile_images/859788697969074177/sm7zdMtb_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/A4kGm1mZCI', 'indices': [0, 23], 'display_url': 'facebook.com/alifasyraf.tro…', 'expanded_url': 'https://www.facebook.com/alifasyraf.trolak'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFFFFF', 'listed_count': 3, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/816847142/a18ef23c6d5c127f79bc0cf54bc8a13e.jpeg', 'followers_count': 558, 'geo_enabled': True, 'location': 'Tanjung Malim,Malaysia', 'profile_sidebar_fill_color': 'EFEFEF', 'name': 'Muhamad Alif Asyraf'}",0,,,,,False,in,Ada sesiapa ada no tel teksi or else yang sama di tg malim tak. Tolong pm,,870890590526885893,,,,0,False,,,Sat Jun 03 06:31:11 +0000 2017,870890590526885893,False,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/243568500/1463793538', 'profile_background_tile': True, 'screen_name': 'AlifAsyraf92', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/859788697969074177/sm7zdMtb_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Thu Jan 27 10:04:07 +0000 2011', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '243568500', 'is_translator': False, 'has_extended_profile': True, 'url': 'https://t.co/A4kGm1mZCI', 'profile_background_color': '000000', 'profile_link_color': '009999', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 188, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/816847142/a18ef23c6d5c127f79bc0cf54bc8a13e.jpeg', 'profile_text_color': '333333', 'description': 'Exco Angkatan Muda Keadilan Perak / Ketua AMK Tanjung Malim • 1992 •', 'favourites_count': 1, 'follow_request_sent': None, 'id': 243568500, 'default_profile': False, 'statuses_count': 22906, 'profile_image_url': 'http://pbs.twimg.com/profile_images/859788697969074177/sm7zdMtb_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/A4kGm1mZCI', 'indices': [0, 23], 'display_url': 'facebook.com/alifasyraf.tro…', 'expanded_url': 'https://www.facebook.com/alifasyraf.trolak'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFFFFF', 'listed_count': 3, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/816847142/a18ef23c6d5c127f79bc0cf54bc8a13e.jpeg', 'followers_count': 558, 'geo_enabled': True, 'location': 'Tanjung Malim,Malaysia', 'profile_sidebar_fill_color': 'EFEFEF', 'name': 'Muhamad Alif Asyraf'}",0,,,,222006430,False,in,@Twt_TgMalim mana tempat best berbuka hari ni,,870562093392470017,,,Twt_TgMalim,1,False,,222006430,Fri Jun 02 08:45:51 +0000 2017,870562093392470017,False,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'indices': [0, 12], 'id': 222006430, 'id_str': '222006430', 'screen_name': 'Twt_TgMalim', 'name': 'The Muallim'}], 'urls': []}",,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/243568500/1463793538', 'profile_background_tile': True, 'screen_name': 'AlifAsyraf92', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/859788697969074177/sm7zdMtb_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Thu Jan 27 10:04:07 +0000 2011', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '243568500', 'is_translator': False, 'has_extended_profile': True, 'url': 'https://t.co/A4kGm1mZCI', 'profile_background_color': '000000', 'profile_link_color': '009999', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 188, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/816847142/a18ef23c6d5c127f79bc0cf54bc8a13e.jpeg', 'profile_text_color': '333333', 'description': 'Exco Angkatan Muda Keadilan Perak / Ketua AMK Tanjung Malim • 1992 •', 'favourites_count': 1, 'follow_request_sent': None, 'id': 243568500, 'default_profile': False, 'statuses_count': 22906, 'profile_image_url': 'http://pbs.twimg.com/profile_images/859788697969074177/sm7zdMtb_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/A4kGm1mZCI', 'indices': [0, 23], 'display_url': 'facebook.com/alifasyraf.tro…', 'expanded_url': 'https://www.facebook.com/alifasyraf.trolak'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFFFFF', 'listed_count': 3, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/816847142/a18ef23c6d5c127f79bc0cf54bc8a13e.jpeg', 'followers_count': 558, 'geo_enabled': True, 'location': 'Tanjung Malim,Malaysia', 'profile_sidebar_fill_color': 'EFEFEF', 'name': 'Muhamad Alif Asyraf'}",0,,,,,False,in,Jom daftar diri sebagai pengundi. Tunaikan lah tugas anda sebagai rakyat Malaysia https://t.co/pqwLSRBv82,,867624113870839808,,,,0,False,,,Thu May 25 06:11:23 +0000 2017,867624113870839808,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/pqwLSRBv82', 'indices': [82, 105], 'display_url': 'fb.me/zjnrQ9pK', 'expanded_url': 'http://fb.me/zjnrQ9pK'}]}",,,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/243568500/1463793538', 'profile_background_tile': True, 'screen_name': 'AlifAsyraf92', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/859788697969074177/sm7zdMtb_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Thu Jan 27 10:04:07 +0000 2011', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '243568500', 'is_translator': False, 'has_extended_profile': True, 'url': 'https://t.co/A4kGm1mZCI', 'profile_background_color': '000000', 'profile_link_color': '009999', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 188, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/816847142/a18ef23c6d5c127f79bc0cf54bc8a13e.jpeg', 'profile_text_color': '333333', 'description': 'Exco Angkatan Muda Keadilan Perak / Ketua AMK Tanjung Malim • 1992 •', 'favourites_count': 1, 'follow_request_sent': None, 'id': 243568500, 'default_profile': False, 'statuses_count': 22906, 'profile_image_url': 'http://pbs.twimg.com/profile_images/859788697969074177/sm7zdMtb_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/A4kGm1mZCI', 'indices': [0, 23], 'display_url': 'facebook.com/alifasyraf.tro…', 'expanded_url': 'https://www.facebook.com/alifasyraf.trolak'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFFFFF', 'listed_count': 3, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/816847142/a18ef23c6d5c127f79bc0cf54bc8a13e.jpeg', 'followers_count': 558, 'geo_enabled': True, 'location': 'Tanjung Malim,Malaysia', 'profile_sidebar_fill_color': 'EFEFEF', 'name': 'Muhamad Alif Asyraf'}",0,,,,,False,in,"Jom Daftar Diri Sebagai Pengundi. #UndiLah 
Terbaik lah ABIM. Sindiran + Penyedaran terhadap kepentingan daftar... https://t.co/YLotpBWLpq",,867623217212440576,,,,0,False,,,Thu May 25 06:07:49 +0000 2017,867623217212440576,False,False,"{'hashtags': [{'text': 'UndiLah', 'indices': [34, 42]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/YLotpBWLpq', 'indices': [115, 138], 'display_url': 'fb.me/5zQoSNDSS', 'expanded_url': 'http://fb.me/5zQoSNDSS'}]}",,,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/243568500/1463793538', 'profile_background_tile': True, 'screen_name': 'AlifAsyraf92', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/859788697969074177/sm7zdMtb_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Thu Jan 27 10:04:07 +0000 2011', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '243568500', 'is_translator': False, 'has_extended_profile': True, 'url': 'https://t.co/A4kGm1mZCI', 'profile_background_color': '000000', 'profile_link_color': '009999', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 188, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/816847142/a18ef23c6d5c127f79bc0cf54bc8a13e.jpeg', 'profile_text_color': '333333', 'description': 'Exco Angkatan Muda Keadilan Perak / Ketua AMK Tanjung Malim • 1992 •', 'favourites_count': 1, 'follow_request_sent': None, 'id': 243568500, 'default_profile': False, 'statuses_count': 22906, 'profile_image_url': 'http://pbs.twimg.com/profile_images/859788697969074177/sm7zdMtb_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/A4kGm1mZCI', 'indices': [0, 23], 'display_url': 'facebook.com/alifasyraf.tro…', 'expanded_url': 'https://www.facebook.com/alifasyraf.trolak'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFFFFF', 'listed_count': 3, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/816847142/a18ef23c6d5c127f79bc0cf54bc8a13e.jpeg', 'followers_count': 558, 'geo_enabled': True, 'location': 'Tanjung Malim,Malaysia', 'profile_sidebar_fill_color': 'EFEFEF', 'name': 'Muhamad Alif Asyraf'}",0,,,,,False,in,Ucapan perbahasan amk di kongres nasional keadilan 2017 https://t.co/nyxpJwoYpY,,866155308921610240,,,,0,False,,,Sun May 21 04:54:52 +0000 2017,866155308921610240,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/nyxpJwoYpY', 'indices': [56, 79], 'display_url': 'fb.me/11NekyyiB', 'expanded_url': 'http://fb.me/11NekyyiB'}]}",,,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/243568500/1463793538', 'profile_background_tile': True, 'screen_name': 'AlifAsyraf92', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/859788697969074177/sm7zdMtb_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Thu Jan 27 10:04:07 +0000 2011', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '243568500', 'is_translator': False, 'has_extended_profile': True, 'url': 'https://t.co/A4kGm1mZCI', 'profile_background_color': '000000', 'profile_link_color': '009999', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 188, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/816847142/a18ef23c6d5c127f79bc0cf54bc8a13e.jpeg', 'profile_text_color': '333333', 'description': 'Exco Angkatan Muda Keadilan Perak / Ketua AMK Tanjung Malim • 1992 •', 'favourites_count': 1, 'follow_request_sent': None, 'id': 243568500, 'default_profile': False, 'statuses_count': 22906, 'profile_image_url': 'http://pbs.twimg.com/profile_images/859788697969074177/sm7zdMtb_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/A4kGm1mZCI', 'indices': [0, 23], 'display_url': 'facebook.com/alifasyraf.tro…', 'expanded_url': 'https://www.facebook.com/alifasyraf.trolak'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFFFFF', 'listed_count': 3, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/816847142/a18ef23c6d5c127f79bc0cf54bc8a13e.jpeg', 'followers_count': 558, 'geo_enabled': True, 'location': 'Tanjung Malim,Malaysia', 'profile_sidebar_fill_color': 'EFEFEF', 'name': 'Muhamad Alif Asyraf'}",0,,,,,False,und,https://t.co/OptyompyTB,,866116979077206018,,,,0,False,,,Sun May 21 02:22:34 +0000 2017,866116979077206018,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/OptyompyTB', 'indices': [0, 23], 'display_url': 'fb.me/1ra4MciBq', 'expanded_url': 'http://fb.me/1ra4MciBq'}]}",,,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/243568500/1463793538', 'profile_background_tile': True, 'screen_name': 'AlifAsyraf92', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/859788697969074177/sm7zdMtb_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Thu Jan 27 10:04:07 +0000 2011', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '243568500', 'is_translator': False, 'has_extended_profile': True, 'url': 'https://t.co/A4kGm1mZCI', 'profile_background_color': '000000', 'profile_link_color': '009999', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 188, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/816847142/a18ef23c6d5c127f79bc0cf54bc8a13e.jpeg', 'profile_text_color': '333333', 'description': 'Exco Angkatan Muda Keadilan Perak / Ketua AMK Tanjung Malim • 1992 •', 'favourites_count': 1, 'follow_request_sent': None, 'id': 243568500, 'default_profile': False, 'statuses_count': 22906, 'profile_image_url': 'http://pbs.twimg.com/profile_images/859788697969074177/sm7zdMtb_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/A4kGm1mZCI', 'indices': [0, 23], 'display_url': 'facebook.com/alifasyraf.tro…', 'expanded_url': 'https://www.facebook.com/alifasyraf.trolak'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFFFFF', 'listed_count': 3, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/816847142/a18ef23c6d5c127f79bc0cf54bc8a13e.jpeg', 'followers_count': 558, 'geo_enabled': True, 'location': 'Tanjung Malim,Malaysia', 'profile_sidebar_fill_color': 'EFEFEF', 'name': 'Muhamad Alif Asyraf'}",0,,,,,False,in,Kongres Nasional Angkatan Muda Keadilan https://t.co/vxOqoVTUTa,,865747364232929281,,,,0,False,,,Sat May 20 01:53:51 +0000 2017,865747364232929281,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/vxOqoVTUTa', 'indices': [40, 63], 'display_url': 'fb.me/4AG7kU67n', 'expanded_url': 'http://fb.me/4AG7kU67n'}]}",,,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/243568500/1463793538', 'profile_background_tile': True, 'screen_name': 'AlifAsyraf92', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/859788697969074177/sm7zdMtb_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Thu Jan 27 10:04:07 +0000 2011', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '243568500', 'is_translator': False, 'has_extended_profile': True, 'url': 'https://t.co/A4kGm1mZCI', 'profile_background_color': '000000', 'profile_link_color': '009999', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 188, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/816847142/a18ef23c6d5c127f79bc0cf54bc8a13e.jpeg', 'profile_text_color': '333333', 'description': 'Exco Angkatan Muda Keadilan Perak / Ketua AMK Tanjung Malim • 1992 •', 'favourites_count': 1, 'follow_request_sent': None, 'id': 243568500, 'default_profile': False, 'statuses_count': 22906, 'profile_image_url': 'http://pbs.twimg.com/profile_images/859788697969074177/sm7zdMtb_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/A4kGm1mZCI', 'indices': [0, 23], 'display_url': 'facebook.com/alifasyraf.tro…', 'expanded_url': 'https://www.facebook.com/alifasyraf.trolak'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFFFFF', 'listed_count': 3, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/816847142/a18ef23c6d5c127f79bc0cf54bc8a13e.jpeg', 'followers_count': 558, 'geo_enabled': True, 'location': 'Tanjung Malim,Malaysia', 'profile_sidebar_fill_color': 'EFEFEF', 'name': 'Muhamad Alif Asyraf'}",0,,,,,False,in,"Sebarkan 📢📢📢📢

Sukarelawan diperlukan untuk mendapatkan senarai RANG 1/2017 di setiap negeri: 

1) Selangor: 17... https://t.co/uJ21Kftkl3",,864827365821620224,,,,0,False,,,Wed May 17 12:58:06 +0000 2017,864827365821620224,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/uJ21Kftkl3', 'indices': [115, 138], 'display_url': 'fb.me/10AIP3XhU', 'expanded_url': 'http://fb.me/10AIP3XhU'}]}",,,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/243568500/1463793538', 'profile_background_tile': True, 'screen_name': 'AlifAsyraf92', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/859788697969074177/sm7zdMtb_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Thu Jan 27 10:04:07 +0000 2011', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '243568500', 'is_translator': False, 'has_extended_profile': True, 'url': 'https://t.co/A4kGm1mZCI', 'profile_background_color': '000000', 'profile_link_color': '009999', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 188, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/816847142/a18ef23c6d5c127f79bc0cf54bc8a13e.jpeg', 'profile_text_color': '333333', 'description': 'Exco Angkatan Muda Keadilan Perak / Ketua AMK Tanjung Malim • 1992 •', 'favourites_count': 1, 'follow_request_sent': None, 'id': 243568500, 'default_profile': False, 'statuses_count': 22906, 'profile_image_url': 'http://pbs.twimg.com/profile_images/859788697969074177/sm7zdMtb_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'https://t.co/A4kGm1mZCI', 'indices': [0, 23], 'display_url': 'facebook.com/alifasyraf.tro…', 'expanded_url': 'https://www.facebook.com/alifasyraf.trolak'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFFFFF', 'listed_count': 3, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/816847142/a18ef23c6d5c127f79bc0cf54bc8a13e.jpeg', 'followers_count': 558, 'geo_enabled': True, 'location': 'Tanjung Malim,Malaysia', 'profile_sidebar_fill_color': 'EFEFEF', 'name': 'Muhamad Alif Asyraf'}",0,,,,,False,in,Khas buat mahasiswa/i 😊😊😊😊 https://t.co/AgWQRAtNVu,,864791754716741632,,,,0,False,,,Wed May 17 10:36:36 +0000 2017,864791754716741632,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/AgWQRAtNVu', 'indices': [27, 50], 'display_url': 'fb.me/S9Qx3558', 'expanded_url': 'http://fb.me/S9Qx3558'}]}",,,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
