coordinates,favorited,user,contributors,retweeted_status,in_reply_to_user_id,truncated,lang,text,in_reply_to_status_id,id_str,geo,in_reply_to_screen_name,retweet_count,is_quote_status,place,extended_entities,in_reply_to_user_id_str,created_at,id,retweeted,possibly_sensitive,entities,in_reply_to_status_id_str,favorite_count,source
,False,"{'profile_background_tile': False, 'screen_name': 'AlfaizalAmjed', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/810531962964221952/hWJjiY6__normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Fri Apr 02 06:02:10 +0000 2010', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '128793119', 'is_translator': False, 'has_extended_profile': False, 'url': None, 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 311, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': '', 'favourites_count': 12, 'follow_request_sent': None, 'id': 128793119, 'default_profile': True, 'statuses_count': 740, 'profile_image_url': 'http://pbs.twimg.com/profile_images/810531962964221952/hWJjiY6__normal.jpg', 'protected': False, 'entities': {'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 1, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 345, 'geo_enabled': False, 'location': 'Shah Alam.', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Alfaizal Amjed.'}",,"{'coordinates': None, 'favorited': False, 'geo': None, 'in_reply_to_user_id': None, 'truncated': False, 'lang': 'in', 'text': 'Perasmian Sambutan Hari Guru Jabatan Agama Islam Selangor 2017 https://t.co/rDDYkY4TGF', 'in_reply_to_status_id': None, 'user': {'profile_banner_url': 'https://pbs.twimg.com/profile_banners/66037128/1493281156', 'profile_background_tile': False, 'screen_name': 'AzminAli', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/861430833646714880/V7vpnVw__normal.jpg', 'following': None, 'profile_use_background_image': False, 'translator_type': 'none', 'created_at': 'Sun Aug 16 02:56:52 +0000 2009', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '66037128', 'is_translator': False, 'has_extended_profile': True, 'url': 'http://t.co/mTmhsvlf6O', 'profile_background_color': '000000', 'profile_link_color': '89C9FA', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 162, 'utc_offset': 28800, 'verified': True, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '000000', 'description': ""Official Twitter of Mohamed Azmin Ali • Dato' Menteri Besar Selangor • Deputy President of KEADILAN\nhttps://t.co/mP6V2HkhLy"", 'favourites_count': 5, 'follow_request_sent': None, 'id': 66037128, 'default_profile': False, 'statuses_count': 13266, 'profile_image_url': 'http://pbs.twimg.com/profile_images/861430833646714880/V7vpnVw__normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/mTmhsvlf6O', 'indices': [0, 22], 'display_url': 'azminali.com', 'expanded_url': 'http://www.azminali.com'}]}, 'description': {'urls': [{'url': 'https://t.co/mP6V2HkhLy', 'indices': [100, 123], 'display_url': 'facebook.com/MohamedAzminAli', 'expanded_url': 'https://www.facebook.com/MohamedAzminAli'}]}}, 'contributors_enabled': False, 'profile_sidebar_border_color': '000000', 'listed_count': 702, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 214423, 'geo_enabled': True, 'location': 'Selangor', 'profile_sidebar_fill_color': '000000', 'name': 'Mohamed Azmin Ali'}, 'in_reply_to_screen_name': None, 'retweet_count': 7, 'source': '<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>', 'in_reply_to_user_id_str': None, 'created_at': 'Tue May 23 03:09:52 +0000 2017', 'id': 866853658046201856, 'retweeted': False, 'possibly_sensitive': False, 'place': None, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/rDDYkY4TGF', 'indices': [63, 86], 'display_url': 'ow.ly/lxau30bXinA', 'expanded_url': 'http://ow.ly/lxau30bXinA'}]}, 'id_str': '866853658046201856', 'in_reply_to_status_id_str': None, 'favorite_count': 21, 'contributors': None, 'is_quote_status': False}",,False,in,RT @AzminAli: Perasmian Sambutan Hari Guru Jabatan Agama Islam Selangor 2017 https://t.co/rDDYkY4TGF,,867031598700535808,,,7,False,,,,Tue May 23 14:56:56 +0000 2017,867031598700535808,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'indices': [3, 12], 'id': 66037128, 'id_str': '66037128', 'screen_name': 'AzminAli', 'name': 'Mohamed Azmin Ali'}], 'urls': [{'url': 'https://t.co/rDDYkY4TGF', 'indices': [77, 100], 'display_url': 'ow.ly/lxau30bXinA', 'expanded_url': 'http://ow.ly/lxau30bXinA'}]}",,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
,False,"{'profile_background_tile': False, 'screen_name': 'AlfaizalAmjed', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/810531962964221952/hWJjiY6__normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Fri Apr 02 06:02:10 +0000 2010', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '128793119', 'is_translator': False, 'has_extended_profile': False, 'url': None, 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 311, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': '', 'favourites_count': 12, 'follow_request_sent': None, 'id': 128793119, 'default_profile': True, 'statuses_count': 740, 'profile_image_url': 'http://pbs.twimg.com/profile_images/810531962964221952/hWJjiY6__normal.jpg', 'protected': False, 'entities': {'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 1, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 345, 'geo_enabled': False, 'location': 'Shah Alam.', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Alfaizal Amjed.'}",,"{'coordinates': None, 'favorited': False, 'geo': None, 'in_reply_to_user_id': None, 'truncated': False, 'lang': 'in', 'text': 'Kongres Nasional Tahunan masih berjalan.', 'in_reply_to_status_id': None, 'user': {'profile_banner_url': 'https://pbs.twimg.com/profile_banners/66037128/1493281156', 'profile_background_tile': False, 'screen_name': 'AzminAli', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/861430833646714880/V7vpnVw__normal.jpg', 'following': None, 'profile_use_background_image': False, 'translator_type': 'none', 'created_at': 'Sun Aug 16 02:56:52 +0000 2009', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '66037128', 'is_translator': False, 'has_extended_profile': True, 'url': 'http://t.co/mTmhsvlf6O', 'profile_background_color': '000000', 'profile_link_color': '89C9FA', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 162, 'utc_offset': 28800, 'verified': True, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '000000', 'description': ""Official Twitter of Mohamed Azmin Ali • Dato' Menteri Besar Selangor • Deputy President of KEADILAN\nhttps://t.co/mP6V2HkhLy"", 'favourites_count': 5, 'follow_request_sent': None, 'id': 66037128, 'default_profile': False, 'statuses_count': 13266, 'profile_image_url': 'http://pbs.twimg.com/profile_images/861430833646714880/V7vpnVw__normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/mTmhsvlf6O', 'indices': [0, 22], 'display_url': 'azminali.com', 'expanded_url': 'http://www.azminali.com'}]}, 'description': {'urls': [{'url': 'https://t.co/mP6V2HkhLy', 'indices': [100, 123], 'display_url': 'facebook.com/MohamedAzminAli', 'expanded_url': 'https://www.facebook.com/MohamedAzminAli'}]}}, 'contributors_enabled': False, 'profile_sidebar_border_color': '000000', 'listed_count': 702, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 214423, 'geo_enabled': True, 'location': 'Selangor', 'profile_sidebar_fill_color': '000000', 'name': 'Mohamed Azmin Ali'}, 'in_reply_to_screen_name': None, 'retweet_count': 6, 'source': '<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Professional</a>', 'in_reply_to_user_id_str': None, 'created_at': 'Sun May 21 06:16:35 +0000 2017', 'id': 866175874575384576, 'retweeted': False, 'place': None, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'id_str': '866175874575384576', 'in_reply_to_status_id_str': None, 'favorite_count': 39, 'contributors': None, 'is_quote_status': False}",,False,in,RT @AzminAli: Kongres Nasional Tahunan masih berjalan.,,866261637778386948,,,6,False,,,,Sun May 21 11:57:23 +0000 2017,866261637778386948,False,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'indices': [3, 12], 'id': 66037128, 'id_str': '66037128', 'screen_name': 'AzminAli', 'name': 'Mohamed Azmin Ali'}], 'urls': []}",,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
,False,"{'profile_background_tile': False, 'screen_name': 'AlfaizalAmjed', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/810531962964221952/hWJjiY6__normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Fri Apr 02 06:02:10 +0000 2010', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '128793119', 'is_translator': False, 'has_extended_profile': False, 'url': None, 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 311, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': '', 'favourites_count': 12, 'follow_request_sent': None, 'id': 128793119, 'default_profile': True, 'statuses_count': 740, 'profile_image_url': 'http://pbs.twimg.com/profile_images/810531962964221952/hWJjiY6__normal.jpg', 'protected': False, 'entities': {'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 1, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 345, 'geo_enabled': False, 'location': 'Shah Alam.', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Alfaizal Amjed.'}",,"{'favorited': False, 'coordinates': None, 'user': {'profile_banner_url': 'https://pbs.twimg.com/profile_banners/66037128/1493281156', 'profile_background_tile': False, 'screen_name': 'AzminAli', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/861430833646714880/V7vpnVw__normal.jpg', 'following': None, 'profile_use_background_image': False, 'translator_type': 'none', 'created_at': 'Sun Aug 16 02:56:52 +0000 2009', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '66037128', 'is_translator': False, 'has_extended_profile': True, 'url': 'http://t.co/mTmhsvlf6O', 'profile_background_color': '000000', 'profile_link_color': '89C9FA', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 162, 'utc_offset': 28800, 'verified': True, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '000000', 'description': ""Official Twitter of Mohamed Azmin Ali • Dato' Menteri Besar Selangor • Deputy President of KEADILAN\nhttps://t.co/mP6V2HkhLy"", 'favourites_count': 5, 'follow_request_sent': None, 'id': 66037128, 'default_profile': False, 'statuses_count': 13266, 'profile_image_url': 'http://pbs.twimg.com/profile_images/861430833646714880/V7vpnVw__normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/mTmhsvlf6O', 'indices': [0, 22], 'display_url': 'azminali.com', 'expanded_url': 'http://www.azminali.com'}]}, 'description': {'urls': [{'url': 'https://t.co/mP6V2HkhLy', 'indices': [100, 123], 'display_url': 'facebook.com/MohamedAzminAli', 'expanded_url': 'https://www.facebook.com/MohamedAzminAli'}]}}, 'contributors_enabled': False, 'profile_sidebar_border_color': '000000', 'listed_count': 702, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 214423, 'geo_enabled': True, 'location': 'Selangor', 'profile_sidebar_fill_color': '000000', 'name': 'Mohamed Azmin Ali'}, 'geo': None, 'in_reply_to_user_id': None, 'truncated': False, 'lang': 'in', 'text': 'Daulat Tuanku. https://t.co/LMPwESg6Ac', 'in_reply_to_status_id': None, 'id_str': '856348993881743360', 'in_reply_to_screen_name': None, 'retweet_count': 193, 'source': '<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Professional</a>', 'extended_entities': {'media': [{'url': 'https://t.co/LMPwESg6Ac', 'id_str': '856348988944957441', 'media_url_https': 'https://pbs.twimg.com/media/C-Jc3knUQAEu05z.jpg', 'media_url': 'http://pbs.twimg.com/media/C-Jc3knUQAEu05z.jpg', 'indices': [15, 38], 'expanded_url': 'https://twitter.com/AzminAli/status/856348993881743360/photo/1', 'id': 856348988944957441, 'type': 'photo', 'display_url': 'pic.twitter.com/LMPwESg6Ac', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 510, 'resize': 'fit', 'w': 680}, 'medium': {'h': 600, 'resize': 'fit', 'w': 800}, 'large': {'h': 600, 'resize': 'fit', 'w': 800}}}]}, 'in_reply_to_user_id_str': None, 'created_at': 'Mon Apr 24 03:28:04 +0000 2017', 'id': 856348993881743360, 'retweeted': False, 'possibly_sensitive': False, 'place': None, 'entities': {'hashtags': [], 'media': [{'url': 'https://t.co/LMPwESg6Ac', 'id_str': '856348988944957441', 'media_url_https': 'https://pbs.twimg.com/media/C-Jc3knUQAEu05z.jpg', 'media_url': 'http://pbs.twimg.com/media/C-Jc3knUQAEu05z.jpg', 'indices': [15, 38], 'expanded_url': 'https://twitter.com/AzminAli/status/856348993881743360/photo/1', 'id': 856348988944957441, 'type': 'photo', 'display_url': 'pic.twitter.com/LMPwESg6Ac', 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 510, 'resize': 'fit', 'w': 680}, 'medium': {'h': 600, 'resize': 'fit', 'w': 800}, 'large': {'h': 600, 'resize': 'fit', 'w': 800}}}], 'symbols': [], 'user_mentions': [], 'urls': []}, 'in_reply_to_status_id_str': None, 'favorite_count': 223, 'contributors': None, 'is_quote_status': False}",,False,in,RT @AzminAli: Daulat Tuanku. https://t.co/LMPwESg6Ac,,856351350086443009,,,193,False,,"{'media': [{'display_url': 'pic.twitter.com/LMPwESg6Ac', 'source_user_id': 66037128, 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 510, 'resize': 'fit', 'w': 680}, 'medium': {'h': 600, 'resize': 'fit', 'w': 800}, 'large': {'h': 600, 'resize': 'fit', 'w': 800}}, 'source_status_id_str': '856348993881743360', 'media_url': 'http://pbs.twimg.com/media/C-Jc3knUQAEu05z.jpg', 'id': 856348988944957441, 'expanded_url': 'https://twitter.com/AzminAli/status/856348993881743360/photo/1', 'source_user_id_str': '66037128', 'url': 'https://t.co/LMPwESg6Ac', 'id_str': '856348988944957441', 'media_url_https': 'https://pbs.twimg.com/media/C-Jc3knUQAEu05z.jpg', 'source_status_id': 856348993881743360, 'indices': [29, 52], 'type': 'photo'}]}",,Mon Apr 24 03:37:26 +0000 2017,856351350086443009,False,False,"{'hashtags': [], 'media': [{'display_url': 'pic.twitter.com/LMPwESg6Ac', 'source_user_id': 66037128, 'sizes': {'thumb': {'h': 150, 'resize': 'crop', 'w': 150}, 'small': {'h': 510, 'resize': 'fit', 'w': 680}, 'medium': {'h': 600, 'resize': 'fit', 'w': 800}, 'large': {'h': 600, 'resize': 'fit', 'w': 800}}, 'source_status_id_str': '856348993881743360', 'media_url': 'http://pbs.twimg.com/media/C-Jc3knUQAEu05z.jpg', 'id': 856348988944957441, 'expanded_url': 'https://twitter.com/AzminAli/status/856348993881743360/photo/1', 'source_user_id_str': '66037128', 'url': 'https://t.co/LMPwESg6Ac', 'id_str': '856348988944957441', 'media_url_https': 'https://pbs.twimg.com/media/C-Jc3knUQAEu05z.jpg', 'source_status_id': 856348993881743360, 'indices': [29, 52], 'type': 'photo'}], 'symbols': [], 'user_mentions': [{'indices': [3, 12], 'id': 66037128, 'id_str': '66037128', 'screen_name': 'AzminAli', 'name': 'Mohamed Azmin Ali'}], 'urls': []}",,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
,False,"{'profile_background_tile': False, 'screen_name': 'AlfaizalAmjed', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/810531962964221952/hWJjiY6__normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Fri Apr 02 06:02:10 +0000 2010', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '128793119', 'is_translator': False, 'has_extended_profile': False, 'url': None, 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 311, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': '', 'favourites_count': 12, 'follow_request_sent': None, 'id': 128793119, 'default_profile': True, 'statuses_count': 740, 'profile_image_url': 'http://pbs.twimg.com/profile_images/810531962964221952/hWJjiY6__normal.jpg', 'protected': False, 'entities': {'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 1, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 345, 'geo_enabled': False, 'location': 'Shah Alam.', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Alfaizal Amjed.'}",,"{'coordinates': None, 'favorited': False, 'geo': None, 'in_reply_to_user_id': None, 'truncated': False, 'lang': 'in', 'text': 'DYMM SPB YDP Agong, Sultan Muhammad V bertitah supaya generasi muda mendalami ilmu dan kemahiran yang diperlukan negara.', 'in_reply_to_status_id': None, 'user': {'profile_banner_url': 'https://pbs.twimg.com/profile_banners/66037128/1493281156', 'profile_background_tile': False, 'screen_name': 'AzminAli', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/861430833646714880/V7vpnVw__normal.jpg', 'following': None, 'profile_use_background_image': False, 'translator_type': 'none', 'created_at': 'Sun Aug 16 02:56:52 +0000 2009', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '66037128', 'is_translator': False, 'has_extended_profile': True, 'url': 'http://t.co/mTmhsvlf6O', 'profile_background_color': '000000', 'profile_link_color': '89C9FA', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 162, 'utc_offset': 28800, 'verified': True, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '000000', 'description': ""Official Twitter of Mohamed Azmin Ali • Dato' Menteri Besar Selangor • Deputy President of KEADILAN\nhttps://t.co/mP6V2HkhLy"", 'favourites_count': 5, 'follow_request_sent': None, 'id': 66037128, 'default_profile': False, 'statuses_count': 13266, 'profile_image_url': 'http://pbs.twimg.com/profile_images/861430833646714880/V7vpnVw__normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/mTmhsvlf6O', 'indices': [0, 22], 'display_url': 'azminali.com', 'expanded_url': 'http://www.azminali.com'}]}, 'description': {'urls': [{'url': 'https://t.co/mP6V2HkhLy', 'indices': [100, 123], 'display_url': 'facebook.com/MohamedAzminAli', 'expanded_url': 'https://www.facebook.com/MohamedAzminAli'}]}}, 'contributors_enabled': False, 'profile_sidebar_border_color': '000000', 'listed_count': 702, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 214423, 'geo_enabled': True, 'location': 'Selangor', 'profile_sidebar_fill_color': '000000', 'name': 'Mohamed Azmin Ali'}, 'in_reply_to_screen_name': None, 'retweet_count': 21, 'source': '<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial Professional</a>', 'in_reply_to_user_id_str': None, 'created_at': 'Mon Apr 24 03:17:04 +0000 2017', 'id': 856346222767947777, 'retweeted': False, 'place': None, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'id_str': '856346222767947777', 'in_reply_to_status_id_str': None, 'favorite_count': 37, 'contributors': None, 'is_quote_status': False}",,False,in,"RT @AzminAli: DYMM SPB YDP Agong, Sultan Muhammad V bertitah supaya generasi muda mendalami ilmu dan kemahiran yang diperlukan negara.",,856350127031697408,,,21,False,,,,Mon Apr 24 03:32:35 +0000 2017,856350127031697408,False,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'indices': [3, 12], 'id': 66037128, 'id_str': '66037128', 'screen_name': 'AzminAli', 'name': 'Mohamed Azmin Ali'}], 'urls': []}",,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
