coordinates,favorited,user,favorite_count,contributors,in_reply_to_user_id,truncated,lang,text,in_reply_to_status_id,id_str,geo,in_reply_to_screen_name,retweet_count,is_quote_status,in_reply_to_user_id_str,created_at,id,retweeted,possibly_sensitive,entities,in_reply_to_status_id_str,place,source
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2299655378/1413149506', 'profile_background_tile': False, 'screen_name': 'AnakMudaPandan', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/471726239506386944/evlajYEM_normal.jpeg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Sun Jan 19 13:09:04 +0000 2014', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '2299655378', 'is_translator': False, 'has_extended_profile': False, 'url': 'http://t.co/YxC5Q0lCBH', 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 59, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': 'Akaun Twitter Rasmi | Persatuan Anak Muda Pandan Kuala Lumpur dan Selangor', 'favourites_count': 1, 'follow_request_sent': None, 'id': 2299655378, 'default_profile': True, 'statuses_count': 961, 'profile_image_url': 'http://pbs.twimg.com/profile_images/471726239506386944/evlajYEM_normal.jpeg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/YxC5Q0lCBH', 'indices': [0, 22], 'display_url': 'facebook.com/persatuananakm…', 'expanded_url': 'http://www.facebook.com/persatuananakmudapandan'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 1, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 207, 'geo_enabled': False, 'location': 'Pandan', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Persatuan'}",0,,,False,in,Support org muda... https://t.co/5SoG3AtNra,,872342619266973696,,,0,False,,Wed Jun 07 06:41:02 +0000 2017,872342619266973696,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/5SoG3AtNra', 'indices': [20, 43], 'display_url': 'fb.me/xbMHL2VQ', 'expanded_url': 'http://fb.me/xbMHL2VQ'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2299655378/1413149506', 'profile_background_tile': False, 'screen_name': 'AnakMudaPandan', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/471726239506386944/evlajYEM_normal.jpeg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Sun Jan 19 13:09:04 +0000 2014', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '2299655378', 'is_translator': False, 'has_extended_profile': False, 'url': 'http://t.co/YxC5Q0lCBH', 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 59, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': 'Akaun Twitter Rasmi | Persatuan Anak Muda Pandan Kuala Lumpur dan Selangor', 'favourites_count': 1, 'follow_request_sent': None, 'id': 2299655378, 'default_profile': True, 'statuses_count': 961, 'profile_image_url': 'http://pbs.twimg.com/profile_images/471726239506386944/evlajYEM_normal.jpeg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/YxC5Q0lCBH', 'indices': [0, 22], 'display_url': 'facebook.com/persatuananakm…', 'expanded_url': 'http://www.facebook.com/persatuananakmudapandan'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 1, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 207, 'geo_enabled': False, 'location': 'Pandan', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Persatuan'}",0,,,False,in,Dulu dh habaq dh yg Isa Samad ni kaki perabih duit org Felda hangpa xnk pecaya... https://t.co/5yLn3UAlpa,,872134438653579264,,,0,False,,Tue Jun 06 16:53:48 +0000 2017,872134438653579264,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/5yLn3UAlpa', 'indices': [82, 105], 'display_url': 'fb.me/13WrRmXHP', 'expanded_url': 'http://fb.me/13WrRmXHP'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2299655378/1413149506', 'profile_background_tile': False, 'screen_name': 'AnakMudaPandan', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/471726239506386944/evlajYEM_normal.jpeg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Sun Jan 19 13:09:04 +0000 2014', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '2299655378', 'is_translator': False, 'has_extended_profile': False, 'url': 'http://t.co/YxC5Q0lCBH', 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 59, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': 'Akaun Twitter Rasmi | Persatuan Anak Muda Pandan Kuala Lumpur dan Selangor', 'favourites_count': 1, 'follow_request_sent': None, 'id': 2299655378, 'default_profile': True, 'statuses_count': 961, 'profile_image_url': 'http://pbs.twimg.com/profile_images/471726239506386944/evlajYEM_normal.jpeg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/YxC5Q0lCBH', 'indices': [0, 22], 'display_url': 'facebook.com/persatuananakm…', 'expanded_url': 'http://www.facebook.com/persatuananakmudapandan'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 1, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 207, 'geo_enabled': False, 'location': 'Pandan', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Persatuan'}",0,,,False,in,X tau nk mula dr mana...gelak dulu ka nangis dulu...sapa tau gelak dulu ka nangis dulu sy bg 5ha...hahahahaha... https://t.co/3pQo3hfVGL,,871475076356489218,,,0,False,,Sun Jun 04 21:13:44 +0000 2017,871475076356489218,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/3pQo3hfVGL', 'indices': [113, 136], 'display_url': 'fb.me/CwOlvkDs', 'expanded_url': 'http://fb.me/CwOlvkDs'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2299655378/1413149506', 'profile_background_tile': False, 'screen_name': 'AnakMudaPandan', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/471726239506386944/evlajYEM_normal.jpeg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Sun Jan 19 13:09:04 +0000 2014', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '2299655378', 'is_translator': False, 'has_extended_profile': False, 'url': 'http://t.co/YxC5Q0lCBH', 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 59, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': 'Akaun Twitter Rasmi | Persatuan Anak Muda Pandan Kuala Lumpur dan Selangor', 'favourites_count': 1, 'follow_request_sent': None, 'id': 2299655378, 'default_profile': True, 'statuses_count': 961, 'profile_image_url': 'http://pbs.twimg.com/profile_images/471726239506386944/evlajYEM_normal.jpeg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/YxC5Q0lCBH', 'indices': [0, 22], 'display_url': 'facebook.com/persatuananakm…', 'expanded_url': 'http://www.facebook.com/persatuananakmudapandan'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 1, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 207, 'geo_enabled': False, 'location': 'Pandan', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Persatuan'}",0,,,False,und,https://t.co/XDzZrTQl8W,,870610704637636609,,,0,False,,Fri Jun 02 11:59:01 +0000 2017,870610704637636609,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/XDzZrTQl8W', 'indices': [0, 23], 'display_url': 'fb.me/8vdto6QUe', 'expanded_url': 'http://fb.me/8vdto6QUe'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2299655378/1413149506', 'profile_background_tile': False, 'screen_name': 'AnakMudaPandan', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/471726239506386944/evlajYEM_normal.jpeg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Sun Jan 19 13:09:04 +0000 2014', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '2299655378', 'is_translator': False, 'has_extended_profile': False, 'url': 'http://t.co/YxC5Q0lCBH', 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 59, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': 'Akaun Twitter Rasmi | Persatuan Anak Muda Pandan Kuala Lumpur dan Selangor', 'favourites_count': 1, 'follow_request_sent': None, 'id': 2299655378, 'default_profile': True, 'statuses_count': 961, 'profile_image_url': 'http://pbs.twimg.com/profile_images/471726239506386944/evlajYEM_normal.jpeg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/YxC5Q0lCBH', 'indices': [0, 22], 'display_url': 'facebook.com/persatuananakm…', 'expanded_url': 'http://www.facebook.com/persatuananakmudapandan'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 1, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 207, 'geo_enabled': False, 'location': 'Pandan', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Persatuan'}",0,,,False,und,📢📢📢 https://t.co/lnYDAnFQtf,,870074922739023872,,,0,False,,Thu Jun 01 00:30:01 +0000 2017,870074922739023872,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/lnYDAnFQtf', 'indices': [4, 27], 'display_url': 'fb.me/48amivpsn', 'expanded_url': 'http://fb.me/48amivpsn'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2299655378/1413149506', 'profile_background_tile': False, 'screen_name': 'AnakMudaPandan', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/471726239506386944/evlajYEM_normal.jpeg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Sun Jan 19 13:09:04 +0000 2014', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '2299655378', 'is_translator': False, 'has_extended_profile': False, 'url': 'http://t.co/YxC5Q0lCBH', 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 59, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': 'Akaun Twitter Rasmi | Persatuan Anak Muda Pandan Kuala Lumpur dan Selangor', 'favourites_count': 1, 'follow_request_sent': None, 'id': 2299655378, 'default_profile': True, 'statuses_count': 961, 'profile_image_url': 'http://pbs.twimg.com/profile_images/471726239506386944/evlajYEM_normal.jpeg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/YxC5Q0lCBH', 'indices': [0, 22], 'display_url': 'facebook.com/persatuananakm…', 'expanded_url': 'http://www.facebook.com/persatuananakmudapandan'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 1, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 207, 'geo_enabled': False, 'location': 'Pandan', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Persatuan'}",0,,,False,und,https://t.co/W3iVP3Yquo https://t.co/xDfGjcHuuT,,868964999217037313,,,0,False,,Sun May 28 22:59:35 +0000 2017,868964999217037313,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/W3iVP3Yquo', 'indices': [0, 23], 'display_url': 'myusairi.sharethisstory.net/my-1211334-108…', 'expanded_url': 'http://myusairi.sharethisstory.net/my-1211334-10806?utm_source=&utm_medium=&utm_campaign='}, {'url': 'https://t.co/xDfGjcHuuT', 'indices': [24, 47], 'display_url': 'fb.me/2iCCT5C4T', 'expanded_url': 'http://fb.me/2iCCT5C4T'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2299655378/1413149506', 'profile_background_tile': False, 'screen_name': 'AnakMudaPandan', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/471726239506386944/evlajYEM_normal.jpeg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Sun Jan 19 13:09:04 +0000 2014', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '2299655378', 'is_translator': False, 'has_extended_profile': False, 'url': 'http://t.co/YxC5Q0lCBH', 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 59, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': 'Akaun Twitter Rasmi | Persatuan Anak Muda Pandan Kuala Lumpur dan Selangor', 'favourites_count': 1, 'follow_request_sent': None, 'id': 2299655378, 'default_profile': True, 'statuses_count': 961, 'profile_image_url': 'http://pbs.twimg.com/profile_images/471726239506386944/evlajYEM_normal.jpeg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/YxC5Q0lCBH', 'indices': [0, 22], 'display_url': 'facebook.com/persatuananakm…', 'expanded_url': 'http://www.facebook.com/persatuananakmudapandan'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 1, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 207, 'geo_enabled': False, 'location': 'Pandan', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Persatuan'}",0,,,False,und,https://t.co/k5NQ8oHCS5 https://t.co/W9uew0iHHS,,868964108078415872,,,0,False,,Sun May 28 22:56:02 +0000 2017,868964108078415872,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/k5NQ8oHCS5', 'indices': [0, 23], 'display_url': 'myusairi.sharethisstory.net/my-1211334-108…', 'expanded_url': 'http://myusairi.sharethisstory.net/my-1211334-10814?utm_source=&utm_medium=&utm_campaign='}, {'url': 'https://t.co/W9uew0iHHS', 'indices': [24, 47], 'display_url': 'fb.me/225MvO8bj', 'expanded_url': 'http://fb.me/225MvO8bj'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2299655378/1413149506', 'profile_background_tile': False, 'screen_name': 'AnakMudaPandan', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/471726239506386944/evlajYEM_normal.jpeg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Sun Jan 19 13:09:04 +0000 2014', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '2299655378', 'is_translator': False, 'has_extended_profile': False, 'url': 'http://t.co/YxC5Q0lCBH', 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 59, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': 'Akaun Twitter Rasmi | Persatuan Anak Muda Pandan Kuala Lumpur dan Selangor', 'favourites_count': 1, 'follow_request_sent': None, 'id': 2299655378, 'default_profile': True, 'statuses_count': 961, 'profile_image_url': 'http://pbs.twimg.com/profile_images/471726239506386944/evlajYEM_normal.jpeg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/YxC5Q0lCBH', 'indices': [0, 22], 'display_url': 'facebook.com/persatuananakm…', 'expanded_url': 'http://www.facebook.com/persatuananakmudapandan'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 1, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 207, 'geo_enabled': False, 'location': 'Pandan', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Persatuan'}",0,,,False,und,https://t.co/pBmdy2wM7a https://t.co/76GMesZUV0,,868962832187969536,,,0,False,,Sun May 28 22:50:58 +0000 2017,868962832187969536,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/pBmdy2wM7a', 'indices': [0, 23], 'display_url': 'myusairi.sharethisstory.net/my-1211334-107…', 'expanded_url': 'http://myusairi.sharethisstory.net/my-1211334-10754?utm_source=&utm_medium=&utm_campaign='}, {'url': 'https://t.co/76GMesZUV0', 'indices': [24, 47], 'display_url': 'fb.me/8IqeJnUbR', 'expanded_url': 'http://fb.me/8IqeJnUbR'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2299655378/1413149506', 'profile_background_tile': False, 'screen_name': 'AnakMudaPandan', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/471726239506386944/evlajYEM_normal.jpeg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Sun Jan 19 13:09:04 +0000 2014', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '2299655378', 'is_translator': False, 'has_extended_profile': False, 'url': 'http://t.co/YxC5Q0lCBH', 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 59, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': 'Akaun Twitter Rasmi | Persatuan Anak Muda Pandan Kuala Lumpur dan Selangor', 'favourites_count': 1, 'follow_request_sent': None, 'id': 2299655378, 'default_profile': True, 'statuses_count': 961, 'profile_image_url': 'http://pbs.twimg.com/profile_images/471726239506386944/evlajYEM_normal.jpeg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/YxC5Q0lCBH', 'indices': [0, 22], 'display_url': 'facebook.com/persatuananakm…', 'expanded_url': 'http://www.facebook.com/persatuananakmudapandan'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 1, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 207, 'geo_enabled': False, 'location': 'Pandan', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Persatuan'}",0,,,False,und,📢📢📢 https://t.co/UyuoVrS88y,,868834426959966208,,,0,False,,Sun May 28 14:20:44 +0000 2017,868834426959966208,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/UyuoVrS88y', 'indices': [4, 27], 'display_url': 'fb.me/G3wyScsA', 'expanded_url': 'http://fb.me/G3wyScsA'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2299655378/1413149506', 'profile_background_tile': False, 'screen_name': 'AnakMudaPandan', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/471726239506386944/evlajYEM_normal.jpeg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Sun Jan 19 13:09:04 +0000 2014', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '2299655378', 'is_translator': False, 'has_extended_profile': False, 'url': 'http://t.co/YxC5Q0lCBH', 'profile_background_color': 'C0DEED', 'profile_link_color': '1DA1F2', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 59, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_text_color': '333333', 'description': 'Akaun Twitter Rasmi | Persatuan Anak Muda Pandan Kuala Lumpur dan Selangor', 'favourites_count': 1, 'follow_request_sent': None, 'id': 2299655378, 'default_profile': True, 'statuses_count': 961, 'profile_image_url': 'http://pbs.twimg.com/profile_images/471726239506386944/evlajYEM_normal.jpeg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/YxC5Q0lCBH', 'indices': [0, 22], 'display_url': 'facebook.com/persatuananakm…', 'expanded_url': 'http://www.facebook.com/persatuananakmudapandan'}]}, 'description': {'urls': []}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'C0DEED', 'listed_count': 1, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'followers_count': 207, 'geo_enabled': False, 'location': 'Pandan', 'profile_sidebar_fill_color': 'DDEEF6', 'name': 'Persatuan'}",0,,,False,und,📢📢📢 https://t.co/SNlVkOVLPA,,868585552852811776,,,0,False,,Sat May 27 21:51:47 +0000 2017,868585552852811776,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/SNlVkOVLPA', 'indices': [4, 27], 'display_url': 'fb.me/6sb5MXhAc', 'expanded_url': 'http://fb.me/6sb5MXhAc'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
