<<<<<<< HEAD
coordinates,favorited,user,favorite_count,contributors,in_reply_to_user_id,truncated,lang,text,in_reply_to_status_id,id_str,geo,in_reply_to_screen_name,retweet_count,is_quote_status,in_reply_to_user_id_str,created_at,id,retweeted,possibly_sensitive,entities,in_reply_to_status_id_str,place,source
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/447256986/1353032999', 'profile_background_tile': True, 'screen_name': 'AsalkanBknUmno', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1715766140/vendeta_abu_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Mon Dec 26 17:46:40 +0000 2011', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '447256986', 'is_translator': False, 'has_extended_profile': False, 'url': 'http://t.co/NgRsGt9FEz', 'profile_background_color': 'FFF04D', 'profile_link_color': '0099CC', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 455, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/712677352/f1b6aaa94c9f1df75c5826fa96d3a8b3.jpeg', 'profile_text_color': '333333', 'description': 'Please use Hashtag #AsalkanBukanUmno, #AnythingButUmno      FB: http://t.co/VWA5RJ4g1o    Video: http://t.co/Lo2bDyDOCZ', 'favourites_count': 5, 'follow_request_sent': None, 'id': 447256986, 'default_profile': False, 'statuses_count': 10645, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1715766140/vendeta_abu_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/NgRsGt9FEz', 'indices': [0, 22], 'display_url': 'AsalkanBukanUmno.com', 'expanded_url': 'http://www.AsalkanBukanUmno.com'}]}, 'description': {'urls': [{'url': 'http://t.co/VWA5RJ4g1o', 'indices': [64, 86], 'display_url': 'ABUfacebook.tk', 'expanded_url': 'http://www.ABUfacebook.tk'}, {'url': 'http://t.co/Lo2bDyDOCZ', 'indices': [97, 119], 'display_url': 'bit.ly/aBuTube', 'expanded_url': 'http://bit.ly/aBuTube'}]}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFFFFF', 'listed_count': 24, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/712677352/f1b6aaa94c9f1df75c5826fa96d3a8b3.jpeg', 'followers_count': 5543, 'geo_enabled': False, 'location': '', 'profile_sidebar_fill_color': 'F6FFD1', 'name': '#AsalkanBukanUmno'}",0,,,False,in,"4 Jun 2017

Persoalan siapakah calon Perdana Menteri daripada gabungan politik BUKAN BN telah lama diperdebatkan.... https://t.co/kF5OmRSyr4",,870995723986153473,,,1,False,,Sat Jun 03 13:28:57 +0000 2017,870995723986153473,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/kF5OmRSyr4', 'indices': [117, 140], 'display_url': 'fb.me/4ITpSiE1g', 'expanded_url': 'http://fb.me/4ITpSiE1g'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/447256986/1353032999', 'profile_background_tile': True, 'screen_name': 'AsalkanBknUmno', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1715766140/vendeta_abu_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Mon Dec 26 17:46:40 +0000 2011', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '447256986', 'is_translator': False, 'has_extended_profile': False, 'url': 'http://t.co/NgRsGt9FEz', 'profile_background_color': 'FFF04D', 'profile_link_color': '0099CC', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 455, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/712677352/f1b6aaa94c9f1df75c5826fa96d3a8b3.jpeg', 'profile_text_color': '333333', 'description': 'Please use Hashtag #AsalkanBukanUmno, #AnythingButUmno      FB: http://t.co/VWA5RJ4g1o    Video: http://t.co/Lo2bDyDOCZ', 'favourites_count': 5, 'follow_request_sent': None, 'id': 447256986, 'default_profile': False, 'statuses_count': 10645, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1715766140/vendeta_abu_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/NgRsGt9FEz', 'indices': [0, 22], 'display_url': 'AsalkanBukanUmno.com', 'expanded_url': 'http://www.AsalkanBukanUmno.com'}]}, 'description': {'urls': [{'url': 'http://t.co/VWA5RJ4g1o', 'indices': [64, 86], 'display_url': 'ABUfacebook.tk', 'expanded_url': 'http://www.ABUfacebook.tk'}, {'url': 'http://t.co/Lo2bDyDOCZ', 'indices': [97, 119], 'display_url': 'bit.ly/aBuTube', 'expanded_url': 'http://bit.ly/aBuTube'}]}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFFFFF', 'listed_count': 24, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/712677352/f1b6aaa94c9f1df75c5826fa96d3a8b3.jpeg', 'followers_count': 5543, 'geo_enabled': False, 'location': '', 'profile_sidebar_fill_color': 'F6FFD1', 'name': '#AsalkanBukanUmno'}",0,,,False,und,https://t.co/uDnvAZCymh,,867571710899306497,,,0,False,,Thu May 25 02:43:09 +0000 2017,867571710899306497,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/uDnvAZCymh', 'indices': [0, 23], 'display_url': 'fb.me/3uSeLQcx1', 'expanded_url': 'http://fb.me/3uSeLQcx1'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/447256986/1353032999', 'profile_background_tile': True, 'screen_name': 'AsalkanBknUmno', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1715766140/vendeta_abu_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Mon Dec 26 17:46:40 +0000 2011', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '447256986', 'is_translator': False, 'has_extended_profile': False, 'url': 'http://t.co/NgRsGt9FEz', 'profile_background_color': 'FFF04D', 'profile_link_color': '0099CC', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 455, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/712677352/f1b6aaa94c9f1df75c5826fa96d3a8b3.jpeg', 'profile_text_color': '333333', 'description': 'Please use Hashtag #AsalkanBukanUmno, #AnythingButUmno      FB: http://t.co/VWA5RJ4g1o    Video: http://t.co/Lo2bDyDOCZ', 'favourites_count': 5, 'follow_request_sent': None, 'id': 447256986, 'default_profile': False, 'statuses_count': 10645, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1715766140/vendeta_abu_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/NgRsGt9FEz', 'indices': [0, 22], 'display_url': 'AsalkanBukanUmno.com', 'expanded_url': 'http://www.AsalkanBukanUmno.com'}]}, 'description': {'urls': [{'url': 'http://t.co/VWA5RJ4g1o', 'indices': [64, 86], 'display_url': 'ABUfacebook.tk', 'expanded_url': 'http://www.ABUfacebook.tk'}, {'url': 'http://t.co/Lo2bDyDOCZ', 'indices': [97, 119], 'display_url': 'bit.ly/aBuTube', 'expanded_url': 'http://bit.ly/aBuTube'}]}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFFFFF', 'listed_count': 24, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/712677352/f1b6aaa94c9f1df75c5826fa96d3a8b3.jpeg', 'followers_count': 5543, 'geo_enabled': False, 'location': '', 'profile_sidebar_fill_color': 'F6FFD1', 'name': '#AsalkanBukanUmno'}",1,,,False,und,https://t.co/BB43LKuMXq,,864105380120412161,,,1,False,,Mon May 15 13:09:11 +0000 2017,864105380120412161,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/BB43LKuMXq', 'indices': [0, 23], 'display_url': 'fb.me/1pFR5eVsp', 'expanded_url': 'http://fb.me/1pFR5eVsp'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/447256986/1353032999', 'profile_background_tile': True, 'screen_name': 'AsalkanBknUmno', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1715766140/vendeta_abu_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Mon Dec 26 17:46:40 +0000 2011', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '447256986', 'is_translator': False, 'has_extended_profile': False, 'url': 'http://t.co/NgRsGt9FEz', 'profile_background_color': 'FFF04D', 'profile_link_color': '0099CC', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 455, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/712677352/f1b6aaa94c9f1df75c5826fa96d3a8b3.jpeg', 'profile_text_color': '333333', 'description': 'Please use Hashtag #AsalkanBukanUmno, #AnythingButUmno      FB: http://t.co/VWA5RJ4g1o    Video: http://t.co/Lo2bDyDOCZ', 'favourites_count': 5, 'follow_request_sent': None, 'id': 447256986, 'default_profile': False, 'statuses_count': 10645, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1715766140/vendeta_abu_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/NgRsGt9FEz', 'indices': [0, 22], 'display_url': 'AsalkanBukanUmno.com', 'expanded_url': 'http://www.AsalkanBukanUmno.com'}]}, 'description': {'urls': [{'url': 'http://t.co/VWA5RJ4g1o', 'indices': [64, 86], 'display_url': 'ABUfacebook.tk', 'expanded_url': 'http://www.ABUfacebook.tk'}, {'url': 'http://t.co/Lo2bDyDOCZ', 'indices': [97, 119], 'display_url': 'bit.ly/aBuTube', 'expanded_url': 'http://bit.ly/aBuTube'}]}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFFFFF', 'listed_count': 24, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/712677352/f1b6aaa94c9f1df75c5826fa96d3a8b3.jpeg', 'followers_count': 5543, 'geo_enabled': False, 'location': '', 'profile_sidebar_fill_color': 'F6FFD1', 'name': '#AsalkanBukanUmno'}",0,,,False,in,Inkami Pudu menjemput anda untuk mencetak kad raya dan sampul duit raya dengan raga sangat istimewa... https://t.co/9an4e9EdhA,,864009535337283585,,,0,False,,Mon May 15 06:48:20 +0000 2017,864009535337283585,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/9an4e9EdhA', 'indices': [103, 126], 'display_url': 'fb.me/63z2IrgIV', 'expanded_url': 'http://fb.me/63z2IrgIV'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/447256986/1353032999', 'profile_background_tile': True, 'screen_name': 'AsalkanBknUmno', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1715766140/vendeta_abu_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Mon Dec 26 17:46:40 +0000 2011', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '447256986', 'is_translator': False, 'has_extended_profile': False, 'url': 'http://t.co/NgRsGt9FEz', 'profile_background_color': 'FFF04D', 'profile_link_color': '0099CC', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 455, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/712677352/f1b6aaa94c9f1df75c5826fa96d3a8b3.jpeg', 'profile_text_color': '333333', 'description': 'Please use Hashtag #AsalkanBukanUmno, #AnythingButUmno      FB: http://t.co/VWA5RJ4g1o    Video: http://t.co/Lo2bDyDOCZ', 'favourites_count': 5, 'follow_request_sent': None, 'id': 447256986, 'default_profile': False, 'statuses_count': 10645, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1715766140/vendeta_abu_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/NgRsGt9FEz', 'indices': [0, 22], 'display_url': 'AsalkanBukanUmno.com', 'expanded_url': 'http://www.AsalkanBukanUmno.com'}]}, 'description': {'urls': [{'url': 'http://t.co/VWA5RJ4g1o', 'indices': [64, 86], 'display_url': 'ABUfacebook.tk', 'expanded_url': 'http://www.ABUfacebook.tk'}, {'url': 'http://t.co/Lo2bDyDOCZ', 'indices': [97, 119], 'display_url': 'bit.ly/aBuTube', 'expanded_url': 'http://bit.ly/aBuTube'}]}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFFFFF', 'listed_count': 24, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/712677352/f1b6aaa94c9f1df75c5826fa96d3a8b3.jpeg', 'followers_count': 5543, 'geo_enabled': False, 'location': '', 'profile_sidebar_fill_color': 'F6FFD1', 'name': '#AsalkanBukanUmno'}",1,,,False,in,"Jawatankuasa Mei 1 mengajak semua ke Sambutan 1Mei tahun ini. Jumpa di KTMB KL,10am. 
*Anda dilarang untuk... https://t.co/OCye4gl5k5",,857827662844239873,,,3,False,,Fri Apr 28 05:23:47 +0000 2017,857827662844239873,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/OCye4gl5k5', 'indices': [110, 133], 'display_url': 'fb.me/4sgshkcbq', 'expanded_url': 'http://fb.me/4sgshkcbq'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/447256986/1353032999', 'profile_background_tile': True, 'screen_name': 'AsalkanBknUmno', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1715766140/vendeta_abu_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Mon Dec 26 17:46:40 +0000 2011', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '447256986', 'is_translator': False, 'has_extended_profile': False, 'url': 'http://t.co/NgRsGt9FEz', 'profile_background_color': 'FFF04D', 'profile_link_color': '0099CC', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 455, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/712677352/f1b6aaa94c9f1df75c5826fa96d3a8b3.jpeg', 'profile_text_color': '333333', 'description': 'Please use Hashtag #AsalkanBukanUmno, #AnythingButUmno      FB: http://t.co/VWA5RJ4g1o    Video: http://t.co/Lo2bDyDOCZ', 'favourites_count': 5, 'follow_request_sent': None, 'id': 447256986, 'default_profile': False, 'statuses_count': 10645, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1715766140/vendeta_abu_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/NgRsGt9FEz', 'indices': [0, 22], 'display_url': 'AsalkanBukanUmno.com', 'expanded_url': 'http://www.AsalkanBukanUmno.com'}]}, 'description': {'urls': [{'url': 'http://t.co/VWA5RJ4g1o', 'indices': [64, 86], 'display_url': 'ABUfacebook.tk', 'expanded_url': 'http://www.ABUfacebook.tk'}, {'url': 'http://t.co/Lo2bDyDOCZ', 'indices': [97, 119], 'display_url': 'bit.ly/aBuTube', 'expanded_url': 'http://bit.ly/aBuTube'}]}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFFFFF', 'listed_count': 24, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/712677352/f1b6aaa94c9f1df75c5826fa96d3a8b3.jpeg', 'followers_count': 5543, 'geo_enabled': False, 'location': '', 'profile_sidebar_fill_color': 'F6FFD1', 'name': '#AsalkanBukanUmno'}",0,,,False,in,Yahoo naik lagi https://t.co/9Y4A43Byo9,,854718202550419456,,,0,False,,Wed Apr 19 15:27:54 +0000 2017,854718202550419456,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/9Y4A43Byo9', 'indices': [16, 39], 'display_url': 'fb.me/8mjjEcz5V', 'expanded_url': 'http://fb.me/8mjjEcz5V'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/447256986/1353032999', 'profile_background_tile': True, 'screen_name': 'AsalkanBknUmno', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1715766140/vendeta_abu_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Mon Dec 26 17:46:40 +0000 2011', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '447256986', 'is_translator': False, 'has_extended_profile': False, 'url': 'http://t.co/NgRsGt9FEz', 'profile_background_color': 'FFF04D', 'profile_link_color': '0099CC', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 455, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/712677352/f1b6aaa94c9f1df75c5826fa96d3a8b3.jpeg', 'profile_text_color': '333333', 'description': 'Please use Hashtag #AsalkanBukanUmno, #AnythingButUmno      FB: http://t.co/VWA5RJ4g1o    Video: http://t.co/Lo2bDyDOCZ', 'favourites_count': 5, 'follow_request_sent': None, 'id': 447256986, 'default_profile': False, 'statuses_count': 10645, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1715766140/vendeta_abu_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/NgRsGt9FEz', 'indices': [0, 22], 'display_url': 'AsalkanBukanUmno.com', 'expanded_url': 'http://www.AsalkanBukanUmno.com'}]}, 'description': {'urls': [{'url': 'http://t.co/VWA5RJ4g1o', 'indices': [64, 86], 'display_url': 'ABUfacebook.tk', 'expanded_url': 'http://www.ABUfacebook.tk'}, {'url': 'http://t.co/Lo2bDyDOCZ', 'indices': [97, 119], 'display_url': 'bit.ly/aBuTube', 'expanded_url': 'http://bit.ly/aBuTube'}]}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFFFFF', 'listed_count': 24, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/712677352/f1b6aaa94c9f1df75c5826fa96d3a8b3.jpeg', 'followers_count': 5543, 'geo_enabled': False, 'location': '', 'profile_sidebar_fill_color': 'F6FFD1', 'name': '#AsalkanBukanUmno'}",0,,,False,en,"_*WELCOME TO THE 21ST CENTURY!*_
�
*Our Phones 👉 Wireless*
*Cooking -     👉  Fireless*
*Cars -          👉... https://t.co/UrFxEQJpAJ",,854630630675566592,,,1,False,,Wed Apr 19 09:39:55 +0000 2017,854630630675566592,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/UrFxEQJpAJ', 'indices': [109, 132], 'display_url': 'fb.me/tbmNlCd7', 'expanded_url': 'http://fb.me/tbmNlCd7'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/447256986/1353032999', 'profile_background_tile': True, 'screen_name': 'AsalkanBknUmno', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1715766140/vendeta_abu_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Mon Dec 26 17:46:40 +0000 2011', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '447256986', 'is_translator': False, 'has_extended_profile': False, 'url': 'http://t.co/NgRsGt9FEz', 'profile_background_color': 'FFF04D', 'profile_link_color': '0099CC', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 455, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/712677352/f1b6aaa94c9f1df75c5826fa96d3a8b3.jpeg', 'profile_text_color': '333333', 'description': 'Please use Hashtag #AsalkanBukanUmno, #AnythingButUmno      FB: http://t.co/VWA5RJ4g1o    Video: http://t.co/Lo2bDyDOCZ', 'favourites_count': 5, 'follow_request_sent': None, 'id': 447256986, 'default_profile': False, 'statuses_count': 10645, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1715766140/vendeta_abu_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/NgRsGt9FEz', 'indices': [0, 22], 'display_url': 'AsalkanBukanUmno.com', 'expanded_url': 'http://www.AsalkanBukanUmno.com'}]}, 'description': {'urls': [{'url': 'http://t.co/VWA5RJ4g1o', 'indices': [64, 86], 'display_url': 'ABUfacebook.tk', 'expanded_url': 'http://www.ABUfacebook.tk'}, {'url': 'http://t.co/Lo2bDyDOCZ', 'indices': [97, 119], 'display_url': 'bit.ly/aBuTube', 'expanded_url': 'http://bit.ly/aBuTube'}]}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFFFFF', 'listed_count': 24, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/712677352/f1b6aaa94c9f1df75c5826fa96d3a8b3.jpeg', 'followers_count': 5543, 'geo_enabled': False, 'location': '', 'profile_sidebar_fill_color': 'F6FFD1', 'name': '#AsalkanBukanUmno'}",0,,,False,in,Wawancara Khas : Cadangan Lanjutan Perkhidmatan Hanya Idea Populis https://t.co/uIJBEJwmx0,,854266483215482880,,,1,False,,Tue Apr 18 09:32:55 +0000 2017,854266483215482880,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/uIJBEJwmx0', 'indices': [67, 90], 'display_url': 'fb.me/FNKridI5', 'expanded_url': 'http://fb.me/FNKridI5'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/447256986/1353032999', 'profile_background_tile': True, 'screen_name': 'AsalkanBknUmno', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1715766140/vendeta_abu_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Mon Dec 26 17:46:40 +0000 2011', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '447256986', 'is_translator': False, 'has_extended_profile': False, 'url': 'http://t.co/NgRsGt9FEz', 'profile_background_color': 'FFF04D', 'profile_link_color': '0099CC', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 455, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/712677352/f1b6aaa94c9f1df75c5826fa96d3a8b3.jpeg', 'profile_text_color': '333333', 'description': 'Please use Hashtag #AsalkanBukanUmno, #AnythingButUmno      FB: http://t.co/VWA5RJ4g1o    Video: http://t.co/Lo2bDyDOCZ', 'favourites_count': 5, 'follow_request_sent': None, 'id': 447256986, 'default_profile': False, 'statuses_count': 10645, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1715766140/vendeta_abu_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/NgRsGt9FEz', 'indices': [0, 22], 'display_url': 'AsalkanBukanUmno.com', 'expanded_url': 'http://www.AsalkanBukanUmno.com'}]}, 'description': {'urls': [{'url': 'http://t.co/VWA5RJ4g1o', 'indices': [64, 86], 'display_url': 'ABUfacebook.tk', 'expanded_url': 'http://www.ABUfacebook.tk'}, {'url': 'http://t.co/Lo2bDyDOCZ', 'indices': [97, 119], 'display_url': 'bit.ly/aBuTube', 'expanded_url': 'http://bit.ly/aBuTube'}]}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFFFFF', 'listed_count': 24, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/712677352/f1b6aaa94c9f1df75c5826fa96d3a8b3.jpeg', 'followers_count': 5543, 'geo_enabled': False, 'location': '', 'profile_sidebar_fill_color': 'F6FFD1', 'name': '#AsalkanBukanUmno'}",2,,,False,in,Siapa John Soh yang namanya diseru ketika dia dalam penjara Singapura klik... https://t.co/m79fYz9cmo,,851737127628886016,,,2,False,,Tue Apr 11 10:02:10 +0000 2017,851737127628886016,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/m79fYz9cmo', 'indices': [78, 101], 'display_url': 'fb.me/6OVnXY0dC', 'expanded_url': 'http://fb.me/6OVnXY0dC'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
,False,"{'profile_banner_url': 'https://pbs.twimg.com/profile_banners/447256986/1353032999', 'profile_background_tile': True, 'screen_name': 'AsalkanBknUmno', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1715766140/vendeta_abu_normal.jpg', 'following': None, 'profile_use_background_image': True, 'translator_type': 'none', 'created_at': 'Mon Dec 26 17:46:40 +0000 2011', 'lang': 'en', 'default_profile_image': False, 'is_translation_enabled': False, 'id_str': '447256986', 'is_translator': False, 'has_extended_profile': False, 'url': 'http://t.co/NgRsGt9FEz', 'profile_background_color': 'FFF04D', 'profile_link_color': '0099CC', 'time_zone': 'Kuala Lumpur', 'notifications': None, 'friends_count': 455, 'utc_offset': 28800, 'verified': False, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/712677352/f1b6aaa94c9f1df75c5826fa96d3a8b3.jpeg', 'profile_text_color': '333333', 'description': 'Please use Hashtag #AsalkanBukanUmno, #AnythingButUmno      FB: http://t.co/VWA5RJ4g1o    Video: http://t.co/Lo2bDyDOCZ', 'favourites_count': 5, 'follow_request_sent': None, 'id': 447256986, 'default_profile': False, 'statuses_count': 10645, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1715766140/vendeta_abu_normal.jpg', 'protected': False, 'entities': {'url': {'urls': [{'url': 'http://t.co/NgRsGt9FEz', 'indices': [0, 22], 'display_url': 'AsalkanBukanUmno.com', 'expanded_url': 'http://www.AsalkanBukanUmno.com'}]}, 'description': {'urls': [{'url': 'http://t.co/VWA5RJ4g1o', 'indices': [64, 86], 'display_url': 'ABUfacebook.tk', 'expanded_url': 'http://www.ABUfacebook.tk'}, {'url': 'http://t.co/Lo2bDyDOCZ', 'indices': [97, 119], 'display_url': 'bit.ly/aBuTube', 'expanded_url': 'http://bit.ly/aBuTube'}]}}, 'contributors_enabled': False, 'profile_sidebar_border_color': 'FFFFFF', 'listed_count': 24, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/712677352/f1b6aaa94c9f1df75c5826fa96d3a8b3.jpeg', 'followers_count': 5543, 'geo_enabled': False, 'location': '', 'profile_sidebar_fill_color': 'F6FFD1', 'name': '#AsalkanBukanUmno'}",0,,,False,in,Nak bagi  RM50 ni... sapa nak sila klik... https://t.co/7E8YpqNKTe,,850213962654273537,,,0,False,,Fri Apr 07 05:09:39 +0000 2017,850213962654273537,False,False,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/7E8YpqNKTe', 'indices': [43, 66], 'display_url': 'fb.me/1o0VoF3HF', 'expanded_url': 'http://fb.me/1o0VoF3HF'}]}",,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
