Topic title: PAS proceed with Hadi s Bill,"Topic posted on: 30 Mar 2017, 12:12:00",Topic link: https://forum.lowyat.net/topic/4242587,"Topic scraped on: 02 Aug 2017, 03:20:09",
username,date,avatar_title,group,post_count,join_date,from,text
kevinwawa,20170330,Getting Started,Group: Junior Member,Posts: 114,201105,,"PETALING JAYA: PAS will proceed with the tabling of the proposed amendments to the Syariah Courts (Criminal Jurisdiction) Act or RUU355 although it no longer receives the backing of the Government.PAS Ulama chief Datuk Dr Mahfodz Mohamed said he ""expected"" that such a decision would be made by Barisan Nasional.""We actually saw this coming. We knew that Barisan would not table the Bill as they never instructed Umno to vote and support the Bill, moreover the non-Muslim component parties,"" he told The Star Online.Datuk Seri Najib Tun Razak had on Wednesday night announced that the Government would not take over the Private Member’s Bill to amend the Act.The Prime Minister said the decision was in line with the principle of consensus in Barisan Nasional, adding that the Bill would remain a Private Member’s Bill if it is presented in the Dewan Rakyat.Following this, Mahfodz said PAS would go back to its original plan, which is to allow PAS president Datuk Seri Abdul Hadi Awang, who is also Marang MP, to table it in Parliament.He said PAS had tried its best to work together with other parties in the interest of the people.""We have tried to reduce our rivalry with Umno by practising mature politics. But it is now clear where Umno stands and this is not very surprising,"" he said.He conceded that it now looks impossible to have the Bill approved but believes that it is already an achievement that the Bill has made its way in Parliament.""This is a step forward. We faced various difficulties in bringing the Bill to Parliament before, but now it is being allowed to be tabled and debated.""Although we know that it is hard for us to win, this is already progress,"" said Mahfodz.""If it becomes the Government's Bill, it will be made priority. If it remains a Private Member's Bill, then the decision lies with the Speaker.""We have always been on standby mode for the debate in Dewan Rakyat,"" he said."
nearlee,20170330,Getting Started,Group: Junior Member,Posts: 103,200905,From: iNearly,lutut letak kat oxNearlee
M4A1,20170330,[*#^?SONE?^#],Group: Senior Member,"Posts: 1,171",200508,,chinese kan support PAS!!! lmao
DarkAeon,20170330,Casual,Group: Junior Member,Posts: 452,201011,,good. u can go to GE alone nowplay both side of the fence and still wanna act high and mightytopkek
Lyu,20170330,Getting Started,Group: Junior Member,Posts: 157,201501,,"Xabis lagiY he wanna turn other states to holiest stateStupiak brainless, own state like shit, try turn other states to shit also"
teikboon,20170330,Casual,Group: Junior Member,Posts: 484,201002,,kapir jangan persoal
ikankering,20170330,New Member,Group: Newbie,Posts: 3,201701,,please focus bring work to kelantan first.
unknown warrior,20170330,12 Years Member /k/ ELDER,Group: Senior Member,"Posts: 2,802",200507,,I think will re-think twice after this.
JustForCheonging,20170330,Getting Started,Group: Junior Member,Posts: 130,201305,,Fixed
Ibrahimovic,20170330,*HolyHunk*,Group: Senior Member,"Posts: 1,516",200708,From: Johor-Singapore,Pas kena played as usual. Tak tobat2
