Topic title: Rafizi  3 sen pun tak bagi,"Topic posted on: 21 Apr 2017, 17:12:00",Topic link: https://forum.lowyat.net/topic/4272138,"Topic scraped on: 02 Aug 2017, 03:14:50",
username,date,avatar_title,group,post_count,join_date,from,text
joe_mamak,20170421,Casual,Group: Junior Member,Posts: 333,200612,,XfxiGPSyeio
cringe,20170421,Getting Started,Group: Junior Member,Posts: 123,201404,"From: Klang, Selangor",Ah rafizi ni. Sembang kencang je.Dari hari tu memekak tidak henti henti.
TheHitman47,20170421,Regular,Group: Senior Member,"Posts: 1,000",200909,From: In Your Mind,Ok la. Dari u guys just tokok in internet.
yhtan,20170421,Look at all my stars!!,Group: Senior Member,"Posts: 7,987",200509,From: lolyat,"This is how weekly fluctuate work what, last time he always kecoh monthly fuel pricing, now weekly also kecoh apa lagi rafizi mau"
mrgentleman,20170421,New Member,Group: Newbie,Posts: 0,201605,,Sent from Samsung A9pro
davinlicious,20170421,Casual,Group: Junior Member,Posts: 331,200904,From: liverpool,rafizi=useless
M4A1,20170421,[*#^?SONE?^#],Group: Senior Member,"Posts: 1,171",200508,,naik 3 sen pun complainbodo betul rafizitak ada hal nak cari hal untuk publicity murahapa kata rafizi tanggung 3 sen itu?
cringe,20170421,Getting Started,Group: Junior Member,Posts: 123,201404,"From: Klang, Selangor",Totally useless. So many baseless accusation without proof at all. I hope he lose next GE.
IamAHuman,20170421,New Member,Group: Junior Member,Posts: 26,201603,,Sent from iPhone 8s
Robin Hood,20170421,Getting Started,Group: Junior Member,Posts: 169,201011,From: sunny bikini yard,Tabloid man
natamhanjing,20170421,Getting Started,Group: Junior Member,Posts: 69,200907,,"bak kata TTKM, caitong assemble!"
Dead_Arrow,20170421,New Member,Group: Junior Member,Posts: 45,201604,,hahaha....i can see so many support petrol naik... well done everyone!
estcin,20170421,New Member,Group: Junior Member,Posts: 29,201108,,Takpe. nanti erection datang mesti turun 30 sen
captain fast,20170421,New Member,Group: Junior Member,Posts: 34,201001,,If daily rate change then he gonna bark like this everyday?
and85rew,20170421,Red Devil,Group: Senior Member,Posts: 646,200605,From: Kuching,noob beeend
aizielectreon,20170421,Casual,Group: Junior Member,Posts: 306,200905,,kecoh la dia ni..kalo dia x berkira sponsor lah 3sen tu...for all malaysians for weekly
pisces88,20170421,Look at all my stars!!,Group: Senior Member,"Posts: 2,392",200711,,Lol weekly increase 3sen
goco17,20170421,Getting Started,Group: Junior Member,Posts: 50,201009,From: Middle-Earth,samsung A9 best tak?
Volfeed,20170421,Casual,Group: Junior Member,Posts: 356,200503,,Biar la dia nak memekak. Dah takde orang lain nak buat.
deeplyheartbroken,20170421,Enthusiast,Group: Senior Member,Posts: 748,200811,,So many Samsung A9 Pro users
ikankering,20170421,New Member,Group: Newbie,Posts: 3,201701,,we 20k can accept naik 3 sen.
:3mushy:3,20170421,<--~(--+<[o]>+--)~-->,Group: Senior Member,"Posts: 4,507",200804,,Would he pay for the 3 cents x millions of liters?
epsonstylux,20170421,"I said ""Good Day!""",Group: Senior Member,"Posts: 1,024",200710,From: Damansara,His idea of structuring petrol price every week backfiredIn his mind of course la to help rakyatBut BN followed his advice to naik harga minyak every weekWhose fault?
xcxa23,20170421,Enthusiast,Group: Senior Member,Posts: 796,201011,,Of cos complain It's 3 cent per litreNot per pumpWe know u kaya3 cent per litre takpeCome u sponsor us
EarendurFefalas,20170421,Getting Started,Group: Junior Member,Posts: 88,201209,,"nanti turun 3sen dia kata ""cukur"" tak?"
xcxa23,20170421,Enthusiast,Group: Senior Member,Posts: 796,201011,,Sape yg tentukan harga jualan?Tulah yg benggap tu..
MustyBalls92,20170421,Getting Started,Group: Junior Member,Posts: 103,201505,,samsung a9pro users detected
Reckoning,20170421,New Member,Group: Junior Member,Posts: 36,201310,,Noisy rafizi. Annoying
epsonstylux,20170421,"I said ""Good Day!""",Group: Senior Member,"Posts: 1,024",200710,From: Damansara,He sets in mind a better mechanismBut forgot who run the mechanism
C-Fu,20170421,Enthusiast,Group: Senior Member,Posts: 801,200504,"From: Brisbane, QLD, Ostolia",to kecoh daily fuel pricing pulak la
azam_halim,20170421,Getting Started,Group: Junior Member,Posts: 290,200601,,obviously u didnt get it..
Sichiri,20170421,Regular,Group: Senior Member,"Posts: 1,109",200301,"From: Kepong, Kuala Lumpur, Malaysia.","After what happened to our currency, I rather pay Rm3/l and have my RM3.5 = 1USD exchange rate back.Wanna buy PC parts all gila babi mahal."
aizielectreon,20170421,Casual,Group: Junior Member,Posts: 306,200905,,"bila voice opinion..xtau nk reply ape tulis apareply ""samsung A9 pro users""what"
BlueButtBaboon,20170421,FEEL WITH IT,Group: Senior Member,Posts: 516,201408,From: hutan lipor,k-Replied  using Samsung  A9 Pro
