Topic title: Rafizi  BN should give honest answers,"Topic posted on: 06 Mar 2017, 10:37:00",Topic link: https://forum.lowyat.net/topic/4214676,"Topic scraped on: 02 Aug 2017, 03:24:59",
username,date,avatar_title,group,post_count,join_date,from,text
PappyBoyington,20170306,Getting Started,Group: Junior Member,Posts: 142,201606,,"http://www.freemalaysiatoday.com/category/...nswers-bn-told/Respond to the opposition with truth and integrity, not fake news and personal attacks, to change poor image, says PKR's Rafizi Ramli.PETALING JAYA: Putrajaya would not need to be concerned about negative public perception today if it had answered with honesty and transparency the questions raised by the opposition, said PKR vice-president Rafizi Ramli.“They did not respond to our queries objectively and instead chose to rely on fake news or personal attacks.“In today’s world, people have access to social media and they will be able to compare answers from both sides of the political divide,” he told FMT.Rafizi was commenting on reports of Deputy Communications and Multimedia Minister Jailani Johari urging the Information Department, Radio Television Malaysia (RTM) and the Department of Special Affairs (Jasa) to swiftly respond to baseless accusations and negative issues brought up by the opposition.Rafizi, who is Pandan MP, said he had been the target of numerous personal attacks by Barisan Nasional (BN) but that had not affected public support for him at all.“I think this is because the public is able to tell real issues from propaganda and personal attacks which Umno still deploys today.“Personally, the government doesn’t need Jasa because all it takes is for a minister to tell the truth and be transparent.”He added that the opposition had never resorted to using “propaganda teams” to “play politics” because that would be unacceptable to the public.“If we were to play politics for the sole purpose of discrediting Umno, that may not cut with the public.“The reason so few of us are able to cause such havoc is simply because we ask honest questions.”Meanwhile, PKR communications director Fahmi Fadzil advised Jailani to use the three agencies he had named to gather public feedback instead of attacking the opposition.“Jailani should instead use these agencies to gather feedback from the people on poorly-executed government policies and combating corruption“Agencies like RTM and Jasa should not serve the narrow political interests of Umno but must instead serve the best interests of the people.”Fahmi urged Jailani to allow RTM to give more space to the opposition to air its views.DAP’s Bukit Bendera MP Zairil Khir Johari reminded BN that the government’s responses to the opposition must be based on truth and integrity.He expressed concern that slander and personal attacks were the government’s preferred strategy as the opposition had often been subjected to such attacks.“All the media outlets have been used time and time again as propaganda tools to paint the opposition in a certain manner while at the same time not giving space to the opposition to respond. So, it’s very unfair.”"
kaffra,20170306,On my way,Group: Senior Member,Posts: 602,200410,From: Deutschland,"cute. Pandan MP who will be PM, FM, HM? how many seats per Party?"
lepo,20170306,Casual,Group: Junior Member,Posts: 330,200607,,Haha.... 2 x 5 je Rafizi nie.
ikankering,20170306,New Member,Group: Newbie,Posts: 3,201701,,brim > all.
amxpayne67,20170306,The Coon,Group: Senior Member,Posts: 683,201003,From: Puchong Extreme,both side also wayangpegi ketuk meja parlimen beramai2
99FoxDemon,20170306,New Member,Group: Junior Member,Posts: 19,200603,From: East Coast of Cuba.,Bn dan jujur tiadalah boleh bersatu. Its like water and oil.
ikankering,20170306,New Member,Group: Newbie,Posts: 3,201701,,no badi want to vote opp.see what opp do to kelantan?BN 2/3
joe_kopitiam,20170306,New Member,Group: Junior Member,Posts: 35,201410,,pigida ko rapiji pon kaki kencing juga! pui!
IReallyNeed Answers,20170306,Krazeybender,Group: Senior Member,Posts: 887,200801,From: Cheras,#fakenews#trumpnolike#rafizialsonolike
KoChun,20170306,On my way,Group: Senior Member,Posts: 688,201402,,Drama in Parlimen vs game of thrones also lose.
estcin,20170306,New Member,Group: Junior Member,Posts: 29,201108,,LOL. Expect BN to be honest and tell rakyat that they songlap?
budakdegilz,20170306,Regular,Group: Senior Member,"Posts: 1,105",200612,,"qwLISc0CBkQ""transparency"" SUXK!!!"
MR_alien,20170306,Mr.Alien on the loss,Group: Senior Member,"Posts: 2,021",200710,From: everywhere in sabah,#honestynotourpolicy
Strike,20170306,New Member,Group: Junior Member,Posts: 34,200301,From: KL,kg ppl honestly believe PR are evilsrs
IMORTALfatahL2401,20170306,New Member,Group: Junior Member,Posts: 27,201305,,tq rafizi!!
PappyBoyington,20170306,Getting Started,Group: Junior Member,Posts: 142,201606,,He's on camera saying that he's all about menghasut.. then he go and say that other people should be honest?   _wflqvKGeJI
samftrmd,20170306,Interface 2037,Group: Senior Member,"Posts: 1,403",200711,From: Planet Earth,laughkawdieme
ohhisee,20170306,Getting Started,Group: Junior Member,Posts: 51,200901,,pity those people that close tabung haji account because of him..
natamhanjing,20170306,Getting Started,Group: Junior Member,Posts: 69,200907,,Hoi piji
