Topic title: Why Pakatan now look more dirty than BeeEnd,"Topic posted on: 11 Mar 2017, 09:59:00",Topic link: https://forum.lowyat.net/topic/4219912,"Topic scraped on: 02 Aug 2017, 03:23:27",
username,date,avatar_title,group,post_count,join_date,from,text
MohdPuskas,20170311,Getting Started,Group: Junior Member,Posts: 130,201411,,"Simply throw things here and there, 10 they said only 2 or 3 thing are trueDesperate move since they know no chance to take Putrajaya without PAS ? Because Tun part of them now, his tactic ?"
L_nette,20170311,New Member,Group: Junior Member,Posts: 37,201311,,Too buzy takde masa nak mandi
ZeroSOFInfinity,20170311,New Member,Group: Junior Member,Posts: 38,200510,,"""You either die a hero, or live long enough to see yourself become the villian""."
glamour,20170311,Casual,Group: Junior Member,Posts: 392,200410,From: Penang,Better tukar also. Bn too long d
Newsray,20170311,Getting Started,Group: Junior Member,Posts: 199,201112,,Pukas for pm sebab die ada mandi pagi.
taint8,20170311,Getting Started,Group: Junior Member,Posts: 78,200908,,"Tukar la, i rather it be dirty than corrupted"
yokoloco,20170311,On my way,Group: Senior Member,Posts: 594,201406,"From: CatCity, Sarawak",because the top UMNO ppl from the past is leading Pakatan
Toyoi,20170311,New Member,Group: Junior Member,Posts: 7,201302,From: ToyoiLand,Nice haul by MACC9 Mar 2017https://forum.lowyat.net/topic/4218639https://forum.lowyat.net/topic/4218644
Clement1001,20170311,On my way,Group: Senior Member,Posts: 591,201201,,Better than nothing said but behind keep on stealing country wealth away for shopping spree.
Slowpokeking,20170311,New Member,Group: Newbie,Posts: 0,201410,,Dr. M influence.
fertzm,20170311,New Member,Group: Junior Member,Posts: 44,201106,From: kokpit gundam,No choiceBetter than bik momma & the gang
seather,20170311,xXxXxXxXx,Group: Senior Member,"Posts: 1,042",200411,,"give BN 49% Fed power, PR 51% Fed Powergive 7 states to BN, 6 states to PRwatch the fireworks..."
enviro,20170311,Getting Started,Group: Junior Member,Posts: 274,201111,,Dap MP  from Perak and Malacca reported to be involved in land scams in kelantan. It is foolish to believe opposition integrity is better than BN. Most likely from frying pan into fire if we vote them in.
IMORTALfatahL2401,20170311,New Member,Group: Junior Member,Posts: 27,201305,,and yet some opposition supporters still think that there is a chance if your coalition don't suck up to pas
TraderGuy,20170311,New Member,Group: Junior Member,Posts: 8,201501,,Yeah.. true.. Although i hate UMNGOK more.. but more stupid PKR and DAP is..:facepalm
weretiger,20170311,FuuSuperuSenioruyuh,Group: Senior Member,"Posts: 1,100",200301,,Because ge soon and BeEnd mau cleaner lookTats why so many sohai believe
ikankering,20170311,New Member,Group: Newbie,Posts: 3,201701,,lot young ppl not register to vote.just bashing pas in /k.if young ppl vote bn than pas.that better.
lylee73,20170311,"The mouse who wanders at /k all day, all night",Group: Senior Member,Posts: 639,201508,"From: Klang, Selangor","It is actually just as dirty, but then again people might go against BN thanks to all those countless scandals, although they had their scandals too."
joe_mamak,20170311,Casual,Group: Junior Member,Posts: 333,200612,,Hmm....Pakatan looks better than BN in my opinion.
ikankering,20170311,New Member,Group: Newbie,Posts: 3,201701,,bn win all state n wp is better.at least no poor same like kelantan.no body want vote opp anymore.no body want poor like kelantan.
Clement1001,20170311,On my way,Group: Senior Member,Posts: 591,201201,,"Corruption seems like a culture in Malaysia , where stealing country wealth seems like a norm for Malaysian. When do we start realize, in reality it does affect current and future generation."
Velocity,20170311,Look at all my stars!!,Group: Senior Member,"Posts: 3,188",200711,,bn scare  once they lost major state like selangor and penang they can't take it back
bereev,20170311,Getting Started,Group: Junior Member,Posts: 53,201112,,open thread must bring issue in than only can >10 page or else cannot lurked both side macai come protec
azarimy,20170311,"mister architect: the arrogant pr*ck
Education Essentials, Architecture",Group: Elite,"Posts: 10,422",200507,From: shah alam - skudai - shah alam,"it would be worse if they didnt do anything.when they say BN is gonna do ABC, two things can happen:a. BN do ABC, inciting fury on the public;b. BN did not do ABC, and they claim it's because they revealed BN gonna do ABC, which caused them to u-turn."
saladin7,20170311,Getting Started,Group: Junior Member,Posts: 186,200508,,Now pakatan image terrible.. i think pru is near.. advantage for BN
Divou,20170311,New Member,Group: Newbie,Posts: 2,201505,,"PAS is the cleanest and most efficient. Support PAS, not only you'll get a good government but also have higher chances to go to heaven."
westley0214,20170311,Enthusiast,Group: Senior Member,Posts: 850,200507,,You ingat pakatan is the saint kah? Both also same corrupted shit la. Depends on whether u want to vote for tahi or berak only
kurangak,20170311,certified /k addict,Group: Senior Member,Posts: 701,201104,From: here and there,means bn smear campaign works la.
ciwi1166,20170311,~~~Prestissimo~~~,Group: Senior Member,"Posts: 2,000",200612,From: In your head...,where got non-dirty politicians? all want to satisfy own greed. they just need u to help them.
meteoraniac,20170311,Enthusiast,Group: Senior Member,Posts: 899,200508,,Time to migrate with my boyfriend swks26Chad here I come
hotjake,20170311,Getting Started,Group: Junior Member,Posts: 82,201011,,"Yeah like how you throw things here and pass off the title as ""truth"" Applauds"
mrgentleman,20170311,New Member,Group: Newbie,Posts: 0,201605,,It's like the good guy do 1 bad thing ppl will remember and woo wah theory
St0rmFury,20170311,Getting Started,Group: Super Senior,Posts: 175,200705,From: KL,I would say because they are kinda leaderless now and getting desperate.I don't think teaming up with Tun M is a good idea.
herojack41,20170311,Master Of Trouble Maker,Group: Senior Member,"Posts: 5,404",200711,From: A Place Where God And Master Of TroubleMaker Exist,macai sedang buat diversionyang besar jadi kecilyg kacang buat besar sampai kelapa sait size
will4848,20170311,UNKNOWN,Group: Senior Member,Posts: 594,201009,From: DONT KNOW,"Bn now is very desperate, keep on attack mamak n dap...Use PAS as a 2 head snake to weaken pakatan.....Btw which politician is not dirty, lying n a real scumbag ???Semua sama aje, asal boleh minum kopi......"
Velocity,20170311,Look at all my stars!!,Group: Senior Member,"Posts: 3,188",200711,,mesti federal tapi if keep losing state eventually bn will lose federal.
Velocity,20170311,Look at all my stars!!,Group: Senior Member,"Posts: 3,188",200711,,"actually since BN in power so long they songlap non stop even 2.6billion can silent and money found in a pm bank acc can twist until donation then use police like his own. i dont see any harm to give opposition a chance. so its not foolish to keep supporting a party that cant improve ppl life. if opposition cant perform next election can vote back BN.Since BN racist issue getting worse like red shirt vs yellow, now got gst everything raise, subsidy reducing until harga.have u been to warung at kampung. they all watch tv3 and tv3 from 8pm to 8.45pm keep bashing opposition all of opposition voice are being silent"
silent_stalker,20170311,Enthusiast,Group: Senior Member,Posts: 820,201204,,I wouldnt call it dirty. More like disorganized. Every1 just sprouting what ever that comes in their head without thinking thru
Pete the great,20170311,Getting Started,Group: Junior Member,Posts: 204,201307,,We dun need paas. That party only interested to forward religion to hide their selfish political ambitions.
Pete the great,20170311,Getting Started,Group: Junior Member,Posts: 204,201307,,Macc just recently nabbed a johor bn state counsellor for corruption n ts so blind he stull see pakatan mire corrupted
lylee73,20170311,"The mouse who wanders at /k all day, all night",Group: Senior Member,Posts: 639,201508,"From: Klang, Selangor","Maybe so, but in the end, both of them are the same. Of course saying this would be a hard pill to swallow, and even harder if you have to read it if you are indoctrinated to hate the government."
mf0001,20170311,New Member,Group: Junior Member,Posts: 37,201007,,becoz anwar in prison... every leader in pakatan make their own decision..  bullsh1t politics as usual..
swks26,20170311,CEO RM20k/day,Group: Senior Member,Posts: 907,200701,,3p g4p earns good bucks
Lucifer96,20170311,Getting Started,Group: Junior Member,Posts: 257,200806,,"Proven shit versus unproven shit, I'll take my chances with PR.It's simple logic.One guy's fornicating your butt on a daily basis and another might fornicate it. I mean unless you're achik, you'll pick the latter."
narutoway,20170311,New Member,Group: Junior Member,Posts: 28,200812,,pakatan image already tainted even before ex umno members enter pakatan
kaffra,20170311,On my way,Group: Senior Member,Posts: 602,200410,From: Deutschland,what do you expect from a dap led opposition
pandah,20170311,On my way,Group: Senior Member,Posts: 537,201107,,All the power hungry fighting like a shit tank
spanker,20170311,Custom Made e-Penis,Group: Senior Member,"Posts: 7,606",200412,From: Subang,How much is your cybertrooper income again?
Daniel John,20170311,New Member,Group: Junior Member,Posts: 38,200607,,hear they want topple azmin ali...because alot of scandal
duckhole,20170311,Casual,Group: Junior Member,Posts: 339,200603,,why open thread without supporting facts? simply open
MohdPuskas,20170311,Getting Started,Group: Junior Member,Posts: 130,201411,,"True also like Rafizi last time ask for weekly fuel price, now gov want to do weekly he bantah pulak, wtf"
adamw,20170311,Back to serve justice to those PKHKC corrupted ministers!,Group: Senior Member,"Posts: 1,278",200612,,"Don't simply talk crap, dirtest bastard is MO1 and which party is he in?"
adamw,20170311,Back to serve justice to those PKHKC corrupted ministers!,Group: Senior Member,"Posts: 1,278",200612,,"Erection soon, slander is this Scumbags only weapon!"
Pete the great,20170311,Getting Started,Group: Junior Member,Posts: 204,201307,,No both of them r not the same. But this does not mean to say opposition has no flaws..they do a lot. Corruption n lack of transparency is one thing but the one thing i will not stand for is the poltical tune of religous and racial division towards the minority.Do u see the opposition (minus puss) doing that? No.U been indoctrinated by luv for gomen.
lylee73,20170311,"The mouse who wanders at /k all day, all night",Group: Senior Member,Posts: 639,201508,"From: Klang, Selangor","Sorry if I am going to be labelled a hypocrite, but I am not indoctrinated to love the government. Although it wasn't until recently about a year ago tho.Of course each of them has it's own flaws. I mean like when I read one of our PM's latest blog post, he mentioned DAP as a mastermind. What the fuck. Even said that Chinese will rule Malaysia if UMNO lose the next GE. Straight busta.I really needed to get brainwashed."
EarendurFefalas,20170311,Getting Started,Group: Junior Member,Posts: 88,201209,,Pick lesser evil they saidBad mouthing they said
skystrike,20170311,back to normal,Group: Senior Member,"Posts: 1,083",200807,From: behind you...,both pakatan & bn is shit anyway........do u guyz think politician really care sincerely about rakyat??
kcchong2000,20170311,New Member,Group: Newbie,Posts: 3,200901,,Both also shit. That why ppl need to inform them that their position can be always change come election. Like in ur company. If u perform u got bonus etc etc. If u like @win7 of coz kena goreng sotong.
neoFluidic,20170311,New Member,Group: Junior Member,Posts: 47,201408,,BN shud let go
KLboy92,20170311,Getting Started,Group: Junior Member,Posts: 50,201508,From: Cherasboy,Posting in macai circlejerk threadABU - ruining country for 60 years
Pete the great,20170314,Getting Started,Group: Junior Member,Posts: 204,201307,,Thats why i rather support opposition becausr barang naik is playing rhe racial card and cajoling with parss party which want to make laws that disadvantage the minority.
drowning,20170314,New Member,Group: Junior Member,Posts: 16,201303,,gg liaw
commanderz,20170314,On my way,Group: Senior Member,Posts: 633,200707,From: Soviet Union,Pakataan really danm mess now ...BN pun keep soplap money in the end u die I die everybody die expect those high position like jibby and fat mama gang kek
WinkyJr,20170314,Getting Started,Group: Junior Member,Posts: 176,201007,,"opposition got many cards to play, so still got hope"
iGamer,20170314,Casual,Group: Junior Member,Posts: 375,201602,From: BanhammerLand,"If no choice, I rather have a corrupt gov then a religious autocratic gov. Once a country goes down the idiotic religious route, the country is set for destruction and regression."
