Topic title: Najib Razak   Panggilan dari En  Mohd Nor Azrin,"Topic posted on: 10 Apr 2017, 16:46:00",Topic link: https://forum.lowyat.net/topic/4259935,"Topic scraped on: 02 Aug 2017, 03:18:14",
username,date,avatar_title,group,post_count,join_date,from,text
darthboyzzee,20170410,New Member,Group: Junior Member,Posts: 42,201502,,XbFlImlhCZo
M4A1,20170410,[*#^?SONE?^#],Group: Senior Member,"Posts: 1,171",200508,,still got staff at there meh
pakdamek,20170410,On my way,Group: Senior Member,Posts: 505,200605,,slow?
epsonstylux,20170410,"I said ""Good Day!""",Group: Senior Member,"Posts: 1,024",200710,From: Damansara,Embassy still there. Those who work for kementrian pertahanan etc etc still thereOnly wisma putra staff is being sent home
Vape [On],20170410,Regular,Group: Senior Member,"Posts: 1,069",201511,,Apa nak heran? Ko buat north korea marah ker?
ozak,20170410,10k Club,Group: Senior Member,"Posts: 11,687",200501,,Close the embassy and call all back la. Not shame enough is it.
M4A1,20170410,[*#^?SONE?^#],Group: Senior Member,"Posts: 1,171",200508,,so is not 100% all back la zzzz
