Topic title: Zainal Abidin Osman  Gesa DAP Pulau Pinang,"Topic posted on: 14 Jun 2017, 19:33:00",Topic link: https://forum.lowyat.net/topic/4326970,"Topic scraped on: 02 Aug 2017, 03:04:53",
username,date,avatar_title,group,post_count,join_date,from,text
ironmaid89,20170614,New Member,Group: Newbie,Posts: 0,201208,,"Umno Pulau Pinang menggesa kepimpinan DAP negeri itu mendedahkan sumber kewangan mereka bagi mengelakkan kekeliruan tentang punca pendapatan parti itu.Pengerusi Umno Pulau Pinang, Datuk Seri Zainal Abidin Osman berkata, dana politik adalah sesuatu yang sangat sensitif, justeru pemimpin DAP perlu telus dalam menghebahkan sumber pendapatan yang digunakan untuk membiayai aktiviti politik mereka.""Timbalan perdana menteri ada menyebut, tapi beliau tidak menuduh, kemungkinan ada sindiket perjudian haram di Pulau Pinang yang membiayai kegiatan politik di negeri ini.""Saya anggap kenyataan ini adalah sesuatu yang elok dijawab oleh pemimpin kerajaan negeri Pulau Pinang supaya rakyat lebih faham tentang kenyataan itu,"" katanya kepada pemberita selepas majlis pelancaran Pelan Strategik Pembangunan Bumiputera Pulau Pinang di sini, hari ini.Beliau mengulas kenyataan Timbalan Perdana Menteri Datuk Seri Dr Ahmad Zahid Hamidi semalam yang dilaporkan berkata jika kegiatan judi tidak dihapuskan sepenuhnya, beliau khuatir ada sindiket yang akan menggunakan hasil kegiatan mereka untuk membiayai parti-parti politik, terutama semasa pilihan raya umum.Zainal Abidin mendakwa kerajaan DAP Pulau Pinang dilihat sering menganjurkan jamuan makan malam secara besar-besaran yang melibatkan ramai jemputan dengan jumlah peruntukan yang besar.""Kerajaan DAP dah perintah hampir 10 tahun dan dalam masa itu keadaan agak meriah dari segi aktiviti politik yang dibuat oleh kerajaan negeri termasuk jamuan-jamuan makan malam yang boleh kata berlangsung hampir setiap malam di Pulau Pinang.""Jamuan-jamuan ini ambil masa dan ambil belanja yang besar dan rakyat ingin tahu dari mana punca belanja dan UMNO Pulau Pinang berharap tiada unsur (pendapatan) melibatkan wang haram yang membiayai parti politik itu di negeri ini,"" katanya. - Bernamahttp://www.sinarharian.com.my/politik/umno...r-dana-1.689306"
lauyah,20170614,ViSiToR,Group: Senior Member,Posts: 796,200301,From: Equine Park,"berbillion songlap, takde kote mau kasik tanya."
DarkNite,20170614,??? ???B!?,Group: Senior Member,"Posts: 10,887",200806,,TLDR version mana?
ray123,20170614,Senior Citizen,Group: Senior Member,"Posts: 2,450",200301,,"Lmao, UMNO of all people accusing others of jamuan meriah."
