Topic title: MACC DETAINED MOSQUE OFFICIALS,"Topic posted on: 03 May 2017, 05:35:00",Topic link: https://forum.lowyat.net/topic/4280621,"Topic scraped on: 02 Aug 2017, 03:11:19",
username,date,avatar_title,group,post_count,join_date,from,text
saintnotsinner,20170503,New Member,Group: Junior Member,Posts: 7,201501,,"PETALING JAYA: Two top committee members of Masjid Al-Hamideen in Malacca have been picked up by anti-graft officers over allegations of bribery.The amount involved was about RM116,000 when both suspects were still holding the positions of chairman and secretary of the mosque.Sources said the suspects, aged 61 and 46, were said to have accepted the bribes to dispose of a piece of land (tanah wakaf) in Kampung Bukit Cina belonging to the mosque to a non-Muslim.Under the law, non-Muslims are not allowed to acquire such designated plots of land near a prime area.Both suspects were summoned to the Malaysian Anti-Corruption Commission's (MACC) office in Malacca at about 7pm on Tuesday to have their statements recorded over the case.They were detained shortly after and will be investigated under Section 16 (a)(A) of the MACC Act 2009 and Section 405 of the Penal Code.MACC director of investigations Datuk Simi Abd Ghani confirmed the arrests and said that both suspects would be held overnight at the MACC office in Malacca and would be taken to court on Wednesday to be remanded.Initial investigations showed that the alleged offence was said to have been committed in 2012.Both suspects were said to have accepted the bribes and disposed of the land - placed under their charge as senior officials of the mosque - for personal gains.Read more at http://www.thestar.com.my/news/nation/2017...DQT8F7lTCrXm.99"
kcchong2000,20170503,New Member,Group: Newbie,Posts: 3,200901,,Impossibruuuuu
fabularis,20170503,New Member,Group: Junior Member,Posts: 24,201611,,"lol this is nothing...even in mosque ..they have their own political games... apparently being the ""imam"" of a certain area is very VERY lucrative ...and they function a bit like gangs ... who controls over which mosque and one cannot cross the other sort of deal.. and Majlis Agama is the head honcho ofc this does not true over a small kampung mosque..but it is true in major cities and suburban areas (or so I heard from a rather reliable source) but ofc this is nothing new...every religion does it.."
nightshade_nova,20170503,Casual,Group: Junior Member,Posts: 367,200706,From: 3rd from Sol,"Of course, everything involves politics.My father founded mosques and schools, but he's been ousted for the most part cos he's not the type to abuse his powers and do favors."
fabularis,20170503,New Member,Group: Junior Member,Posts: 24,201611,,Bless your father   though I'm afraid sooner or later that mosque goin to be a stage for Mosque-ish political games
omong,20170503,New Member,Group: Newbie,Posts: 0,201106,,Bring them to 14th floor
aziratul,20170503,Getting Started,Group: Junior Member,Posts: 56,201201,,Eh how can masjid staft has the powah to dispose the land grant...? Should be the Jabatan lah... hmmm.. something hidden here..
haturaya,20170503,Regular,Group: Elite,"Posts: 1,123",200301,,Big mosque - deep pocket full of donation money. What else that attracts.
Vape [On],20170503,Regular,Group: Senior Member,"Posts: 1,069",201511,,Inbe4 90million ok jer
Vape [On],20170503,Regular,Group: Senior Member,"Posts: 1,069",201511,,Gomen is formed by human too
