Topic title: TUM M SAY UMNO GATHERING WAS JUST A SHOW AND PEOPL,"Topic posted on: 12 May 2017, 13:35:00",Topic link: https://forum.lowyat.net/topic/4287624,"Topic scraped on: 02 Aug 2017, 03:10:20",
username,date,avatar_title,group,post_count,join_date,from,text
upcars,20170512,New Member,Group: Newbie,Posts: 3,201702,,"CTqbKz0WFpUPublished on May 11, 2017Former premier Dr Mahathir Mohamad said that the Umno anniversary gathering was a show and did not mean anything.He said people were forced to come and were given transport and food."
citacitata,20170512,Getting Started,Group: Junior Member,Posts: 242,201601,From: Joined : 2008,I wented. Got roti and air kotak.
loki,20170512,Regular,Group: Senior Member,"Posts: 1,602",200301,"From: Damansara Damai, PJ",Rm20.00 or Rm50.00?
citacitata,20170512,Getting Started,Group: Junior Member,Posts: 242,201601,From: Joined : 2008,"I didn't see the money queue. Maybe coz I cina, so they didn't ajak me."
Aftermaths,20170512,Getting Started,Group: Junior Member,Posts: 205,201204,,"kecian, kena paksa pergi."
annoymous1234,20170512,? SAFE TRADER,Group: Senior Member,"Posts: 4,744",200903,,Those who went there know that many people left during the event
amxpayne67,20170512,The Coon,Group: Senior Member,Posts: 683,201003,From: Puchong Extreme,"roti, air kotak, red t-shirt (subject to availability)"
takadanicklagi,20170512,New Member,Group: Junior Member,Posts: 37,201508,,Lol... last time how
LamboSama,20170512,Getting Started,Group: Junior Member,Posts: 67,201108,,speaking from experience.
hotjake,20170512,Getting Started,Group: Junior Member,Posts: 82,201011,,he performed 22 shows when he was pm
Jasonist,20170512,gegegegege,Group: Senior Member,"Posts: 1,103",200605,From: Malaysia,mamakthir sendiri pun a show jugak
neoFluidic,20170512,New Member,Group: Junior Member,Posts: 47,201408,,hahaha nice !how also org kito yg ckp baru rasa ohhmmmmm~~
~Sherlock~,20170512,New Member,Group: Junior Member,Posts: 39,201010,,why don't he organize something similar and see if he can even get half the crowd.
LivingActive,20170512,New Member,Group: Junior Member,Posts: 10,201504,From: RobotPencariEmel.com,its open secret got money to attendbut...barisan alternatif until now kenot wil election
pisces88,20170512,Look at all my stars!!,Group: Senior Member,"Posts: 2,392",200711,,Macam experienced
~Sherlock~,20170512,New Member,Group: Junior Member,Posts: 39,201010,,"I am sure he and all his sons can subsidize RM20 as well as bus trips right? he also can pay what, however i doubt that he can summon a Malay crowd as huge as this."
Timespace,20170512,Getting Started,Group: Junior Member,Posts: 54,201603,,The old master sure more exp.
n0kur0,20170512,New Member,Group: Junior Member,Posts: 16,201408,,"korang percaya apa tun cakap,jadi patut percaya juga dap/ lim kit siang adalah anti islam & anti melayu & rasis.kalau korg percaya tun la.kah kah kah"
wertty,20170512,Getting Started,Group: Junior Member,Posts: 100,200807,From: Petaling Jaya,In mamakthir we trust
antarkuzs,20170512,Getting Started,Group: Junior Member,Posts: 150,200806,,At least he didn't ruined the country like what bijan has done
kaffra,20170512,On my way,Group: Senior Member,Posts: 602,200410,From: Deutschland,this the same fella who said DAP will remove malay rights & privileges if it comes into power.
NeoMnemonic,20170512,On my way,Group: Senior Member,Posts: 627,200806,,that shows a lot of malaysian will do anything for free food and drinks
andrewhtf,20170512,Enthusiast,Group: Senior Member,Posts: 780,200604,From: Clerking. Data Entry like a Mad Man,alll Tun kasi buat satu gaythering la see the response how?
jasonlim1,20170512,50 cents per pax,Group: Senior Member,Posts: 690,200805,From: Malaysia,so now is to percaya or not to percaya?
PhakFuhZai,20170512,pak beruang,Group: Senior Member,"Posts: 1,386",201104,,"he where got dare to show off his wealth right nowsiap triggered alert in MACC anytime if he found flaunting wealthkesian him actually, got money but no chance to use, while half leg in the coffin ady"
darosha,20170512,Casual,Group: Junior Member,Posts: 382,200301,"From: UM, KL, PJ, 14","a lot more people malas to gather doesnt matter from which side of the politics, but lots of them will always vote for bn for sureat first i thought tun m will surely be the end of bn this time, but all hope was lost once tun m allow dap in.he forgot that majority here malay and he already teach malay for more than 20 years that dap is evil and anti-islam. worst now even dap are the riff causing pas break with oppo coalition. wrong move tun m. wrong move. lets see if next-next ge will be good because this next ge is pretty much decided already who's going to win"
