Topic title: PAS perlu RM200 000 saman Sarawak Report,"Topic posted on: 27 Apr 2017, 14:15:00",Topic link: https://forum.lowyat.net/topic/4276736,"Topic scraped on: 02 Aug 2017, 03:13:19",
username,date,avatar_title,group,post_count,join_date,from,text
upcars,20170427,New Member,Group: Newbie,Posts: 3,201702,,"qCmRbeatX6UPublished on Apr 26, 2017PAS menubuhkan tabung bagi membayar kos-kos tuntutan saman oleh parti Islam itu ke atas laman pendedah maklumat, Sarawak Report di United Kingdom.Timbalan Presiden PAS Datuk Tuan Ibrahim Tuan Man - ketika mengumumkan mengenai tabung itu pada Muktamar Pemuda PAS hari ini - berkata, urusan saman itu dijangka menelan belanja RM200,000.""PAS memutuskan untuk meminta setiap ahli menyumbang sekurang-kurangnya RM5 untuk menampung kos menyaman Sarawak Report,"" kata Tuan Ibrahim.Beliau memetik kata-kata bekas mursyidul am PAS, Allahyarham Datuk Nik Aziz Nik Mat yang berkata, tidak perlu bimbang tentang wang dalam PAS.""(Nik Aziz berkata) walaupun ahli-ahli PAS tidak mempunyai wang, tidak kaya tetapi mereka sanggup berkorban untuk mempertahankan parti,"" kata Tuan Ibrahim.PAS mahu menyaman editor Sarawak Report, Claire Rewcastle-Brown kerana mendakwa parti itu menerima RM90 juta daripada Perdana Menteri Datuk Seri Najib Razak."
keny2020j,20170427,Getting Started,Group: Junior Member,Posts: 276,200906,,not yet start already scare lose?
siaoand1,20170427,Getting Started,Group: Junior Member,Posts: 164,201010,,tabung...dari kecik bleh tak?
desmond2020,20170427,Getting Started,Group: Junior Member,Posts: 280,200506,,90 million habis dah?
~Sherlock~,20170427,New Member,Group: Junior Member,Posts: 39,201010,,dermalah RM200k.
yokoloco,20170427,On my way,Group: Senior Member,Posts: 594,201406,"From: CatCity, Sarawak","PAS got about 1million member,  no lawyers wanna help defend them pro bono?"
HJ_Ishimori,20170427,New Member,Group: Junior Member,Posts: 35,201610,From: Kuala Lumpur (Malaysia) | Ashikaga (Japan),Kesian kena kutip duit..beli kereta mewah bole pulak..hehehe..
ikankering,20170427,New Member,Group: Newbie,Posts: 3,201701,,pas dan derma berpisah tiada.kesian.
0501024,20170427,Getting Started,Group: Junior Member,Posts: 216,200805,,jual porsche la bodoh
bakry,20170427,Getting Started,Group: Junior Member,Posts: 264,200702,,Can't you Saman and then get the other party to pay? If u win la
Reckoning,20170427,New Member,Group: Junior Member,Posts: 36,201310,,Support PAS. Whats the problem. DAP also everytime got fund dinner. RM10k per table. that one okay. PAS do cannot.
LamboSama,20170427,Getting Started,Group: Junior Member,Posts: 67,201108,,PAS member where got lawyer that can practice in UK.
ttleng,20170427,Getting Started,Group: Junior Member,Posts: 71,201203,,Itu kos peguam ke kos kalah saman?
Jasonist,20170427,gegegegege,Group: Senior Member,"Posts: 1,103",200605,From: Malaysia,hahahahaha lucu... wanna saman orang tarak duit
