username,time,avatar_title,group,post_count,join_date,from,text
Remaja Isap Gam,"  Jul 11 2017, 03:42 PM, updated 16m ago",New Member,Group: New Member,Posts: 0,Joined: Jun 2017,,xsdk3wHUWd0
alextan99,"  Jul 11 2017, 03:55 PM",Wassup,Group: Senior Member,"Posts: 2,065",Joined: Jan 2003,From: Somewhere in the world,wtf that wok is dirty as fcuk
