Topic title: MCA  Penang di bawah DAP lebih banyak bantu melayu,"Topic posted on: 27 Jul 2017, 10:31:00",Topic link: https://forum.lowyat.net/topic/4371404,"Topic scraped on: 02 Aug 2017, 02:52:58",
username,date,avatar_title,group,post_count,join_date,from,text
Vape [On],20170727,Regular,Group: Senior Member,"Posts: 1,069",201511,,"PETALING JAYA: MCA menyelar DAP yang berkata parti itu meminggirkan masyarakat bukan Islam dan bukan Melayu, dan mempersoalkan kerajaan Pulau Pinang kerana lebih banyak membantu Bumiputera daripada kumpulan lain.“Selepas mengambil alih Pulau Pinang pada 2008, dalam hanya 8 tahun, ketua menteri Pulau Pinang membelanjakan RM4.5 juta untuk hal ehwal Islam di negeri itu, tetapi memperuntukkan cuma RM7.7 juta yang diagihkan kepada semua agama lain,” kata Ketua Biro Publisiti MCA, Datuk Chai Kim Sen dalam kenyataannya.Beliau turut mempersoalkan peruntukan RM8 juta oleh kerajaan Pulau Pinang kepada 20 buah sekolah aliran agama, di samping pemberian 90% kontrak kerajaan kepada Bumiputera.“Dibandingkan era Dr Mahathir, Pulau Pinang di bawah DAP lebih banyak memperuntukkan kepada masyarakat Bumiputera,” kata Chai.Chai berkata DAP merupakan komponen paling lemah dalam gabungan Pakatan Harapan (PH), sambil menyifatkan slogan “Malaysian Malaysia” yang dibawanya “sudah terkubur”.“Penyokong diperdaya oleh slogan ‘Malaysian Malaysia’ DAP. Amat jelas DAP sendiri tidak percaya atau mengamalkan slogan politiknya,” katanya.Chai turut mempertikaikan jaminan Pengerusi PPBM, Tun Dr Mahathir Mohamad untuk mempertahankan hak Melayu di bawah kerajaan PH, dengan berkata ia menunjukkan parti berteras Melayu itu mempunyai “pengaruh paling besar dalam gabungan itu walaupun hanya diwakili seorang ahli Parlimen”.Sebelum ini, beberapa pimpinan Umno menganggap DAP mengawal hala tuju PH walaupun pemimpinnya tidak dipilih dalam 3 jawatan tertinggi gabungan itu.Isnin lalu, Perdana Menteri Datuk Seri Najib Razak berkata DAP adalah parti dominan dalam gabungan itu, dan barisan kepimpinan yang diumumkan hanya untuk mengaburi pengundi Melayu.“Namun dalam demokrasi, angka tidak menipu. DAP kekal parti paling dominan. Orang yang memimpin DAP untuk separuh abad lalu kini bersembunyi di belakang seorang yang pernah memenjarakannya,” katanya merujuk Dr Mahathir dan Lim Kit Siang.http://www.freemalaysiatoday.com/category/...k-bantu-melayu/"
chamelion,20170727,Back to Bricking,Group: Senior Member,"Posts: 2,202",200412,,Hehe...
DarkAeon,20170727,Casual,Group: Junior Member,Posts: 452,201011,,lepas tu mamak pulak claim dipinggirkan
myasiahobby,20170727,Casual,Group: Junior Member,Posts: 455,200912,From: Russia,at least still better than MCA. MCA only follow the master instruction
Lionel90,20170727,I lift! Or so I think..,Group: Senior Member,Posts: 824,201607,,Somebody's getting fired soonShooting his own foot
csneo,20170727,Casual,Group: Junior Member,Posts: 324,200505,,bantu yang diperlukan bukan main racing
Matrix,20170727,King of Char Siew!,Group: Senior Member,"Posts: 14,991",200301,From: Damansara Jaya/Bandar Utama,"So...DAP ni sekejap pro Melayu, sekejap pro Cina.So which is which?BN, please make up your mind."
nargcore,20170727,Getting Started,Group: Junior Member,Posts: 158,201011,,diamla babi
Arata,20170727,New Member,Group: Newbie,Posts: 1,201607,,Ah Chai just prove DAP no lasis party.. apa pendapat anda? lel
:3mushy:3,20170727,<--~(--+<[o]>+--)~-->,Group: Senior Member,"Posts: 4,507",200804,,LMAO your master didn't feed you enough that you bit the hand?
acougan,20170727,Casual,Group: Junior Member,Posts: 359,200508,,Musuh dalam selimut?
dadurtyz,20170727,On my way,Group: Senior Member,Posts: 602,200605,From: Melaka,"Lalang in politics is normal, everyone need to take care own butts"
DarkAeon,20170727,Casual,Group: Junior Member,Posts: 452,201011,,itulah bila dapat macai bodo macam nimust check maybe dap sent him
Jasonist,20170727,gegegegege,Group: Senior Member,"Posts: 1,103",200605,From: Malaysia,yet umno youth nak buat hal lagi... kecian LGE salah lagi
buysellaccount,20170727,Getting Started,Group: Junior Member,Posts: 116,201110,,not sure good press or bad press. i kenot decide anymore.
Confirmed,20170727,New Member,Group: Newbie,Posts: 0,201707,,"syukurlah DAP not racist, tolong malay, chinese and indian~"
neoexcaliber,20170727,Getting Started,Group: Junior Member,Posts: 67,200501,,UMNO accuses DAP of sidelining the Malays while MCA accuses DAP of sidelining the Chinese. I'm waiting for MIC to issue a statement.
cort,20170727,New Member,Group: Newbie,Posts: 1,201511,,
