Topic title: NAJIB   BE JOB CREATORS ,"Topic posted on: 06 May 2017, 14:37:00",Topic link: https://forum.lowyat.net/topic/4282990,"Topic scraped on: 02 Aug 2017, 03:11:16",
username,date,avatar_title,group,post_count,join_date,from,text
saintnotsinner,20170506,New Member,Group: Junior Member,Posts: 7,201501,,"KOTA KINABALU: The government's goal is to turn job seekers into job creators among the youths, Datuk Seri Najib Tun Razak said.The Prime Minister said to achieve the goal, the government would ensure that there are sufficient platforms, including providing centres and financing, for young entrepreneurs to set up their own businesses.""From our surveys, we find that youths are able to become their own bosses and thus create jobs for others if they are provided with assistance to start up (the businesses),” Najib said this at the launching of Gathering of Rising Entrepreneurs, Act Together (GREAT) 2017 at the Magellen Sutera Harbour Resort here, Saturday.Najib told the 5,000 youngsters at the launch that the government had put in place various programmes for the youths to become entrepreneurs.Read more at http://www.thestar.com.my/news/nation/2017...2QOo0yWO4W28.99"
@zan65,20170506,New Member,Group: Junior Member,Posts: 19,201612,From: Penang - Skudai,looks interesting...
teehk_tee,20170506,#crushingit ?,Group: Senior Member,"Posts: 5,201",200504,From: KUL/BKK/HKG/JKT,and then tax em right jib.
zerorating,20170506,Sampah Masyarakat,Group: Senior Member,Posts: 572,200708,From: Lokap Polis,"analyst: our countries have so many unemployed, we should stop importing more workers.bijan: nah, taking kuli jobs no standard, they should become their own boss"
azhan82,20170506,Getting Started,Group: Junior Member,Posts: 240,201505,From: Klang Valley,"Lel.. joke of the day..You need money to create money...and yes, startup cost money..."
apasarahannika,20170506,New Member,Group: Newbie,Posts: 3,201701,,Be job creator and let me tax gao 7 you
RO Player,20170506,Now I am a Se7eN Star TigeR!,Group: Senior Member,"Posts: 3,759",200301,,"M01 pls crowd funding for my startup pls...Bee end key board trooper,  rm10mil will do.."
MR_alien,20170506,Mr.Alien on the loss,Group: Senior Member,"Posts: 2,021",200710,From: everywhere in sabah,if everyone is also boss thn who become employee thn?
I_buntu,20170506,New Member,Group: Junior Member,Posts: 30,201102,From: Mars,"Job creator to foreign worker, not local workerlocal worker can go die"
stupiak07,20170506,Getting Started,Group: Junior Member,Posts: 214,200710,"From: broken heart land, single forever~","Old trick, new name.Wonder how many fail to open business after get the money"
GrowTentProject,20170506,Getting Started,Group: Junior Member,Posts: 80,201509,,"easy, take pictures of you in burger stall and some staff ...apply loan 50,000 want to ""expand"" .... take money and gone ...for certain ppl, that money dont need to return one .... the rest, low interest loan to get a myvi"
thelws,20170506,Getting Started,Group: Junior Member,Posts: 217,200501,,Become job creator. But when ask for project don't award based in merit. Award based on cable. Then cimplain not enterprising.
saintnotsinner,20170506,New Member,Group: Junior Member,Posts: 7,201501,,kickstarter page mana?
RO Player,20170506,Now I am a Se7eN Star TigeR!,Group: Senior Member,"Posts: 3,759",200301,,What is kickstarter...does it exist in msia...someone ada guna otak??
ikankering,20170506,New Member,Group: Newbie,Posts: 3,201701,,cukur.
dagnarus,20170506,Getting Started,Group: Junior Member,Posts: 270,200807,,Kill 3 birds with 1 stone.Unemployment tackled.More $$$ for countryMore votes from the less disgruntled youth (unemployment can do that to you)
kampua15,20170506,New Member,Group: Newbie,Posts: 0,201704,,"he so pre occupied with ally with the hadry sympathizers, all they care is you know what and not about progressing society and jobs, who want to be entrepreneurs???"
kampua15,20170506,New Member,Group: Newbie,Posts: 0,201704,,"ALL only want to follow hardy, who want to be j\ob creator"
sadperson,20170506,New Member,Group: Junior Member,Posts: 48,201201,,"Dang , more tongkat. Zzz..."
Timemuffin,20170506,Getting Started,Group: Junior Member,Posts: 84,201107,,Diu niasengLast time tell me to become entrepreneur now tell become job creator
KLboy92,20170506,Getting Started,Group: Junior Member,Posts: 50,201508,From: Cherasboy,"be entrepreneurbe job creatordrive Uberwork 2 jobstanam sayur sendirijangan banyak makan dagingtabung dari kecilafter all, that's how he became successful... nothing to do with daddykasi"
saintnotsinner,20170507,New Member,Group: Junior Member,Posts: 7,201501,,other crowdfunding sites..indiegogo patreon etc
