Topic title: Umno may risk breaking up BN if it tables Act 355,"Topic posted on: 24 Jan 2017, 00:58:00",Topic link: https://forum.lowyat.net/topic/4182201,"Topic scraped on: 02 Aug 2017, 03:23:39",
username,date,avatar_title,group,post_count,join_date,from,text
joe_mamak,20170124,Casual,Group: Junior Member,Posts: 333,200612,,"http://www.malaysiakini.com/news/370268MalaysiaKiniUmno may risk breaking up BN if it tables Act 355, says Liow23 Jan 2017Umno may risk breaking up BN if the ruling coalition's dominant party wilfully presents the amendment to Syariah Courts (Criminal Jurisdiction) Act 1965 in Parliament, warned MCA president Liow Tiong Lai.This may happen if the government tables something similar or exactly the same with the motion on Act 355 proposed by PAS president Abdul Hadi Awang, he added.""Even though (we) have only seven parliamentarians in Parliament, we will vote against it,"" he said in an interview with Sin Chew Daily.If Umno disregards the dissenting voices from the component parties, Liow added, then it would be the culprit for breaking the BN spirit.""The party which pushes for the unconstitutional bill and even votes for it, will be the culprit. It is Umno that would go against the BN spirit, not MCA.""Would BN continue to exist without its spirit intact, he asked.Hadi's motion, which seeks to raise the sentence limit to maximum 30 years, RM100,000 fines and 100 strokes of the rotan, would open a floodgate to allow the implementation of hudud in all the states, according to the transport minister.The two legal systems would split the people in the country, he added.Liow called on the people, particularly the Chinese community, to rise and prevent the amendment from being passed in Parliament.""This is something beyond political divide and views.""On matters that would shake the country's fundamentals, we should work together to stop something similar to Hadi's bill to be passed in the House,"" he said.Liow said MCA is not against Act 355, but was only opposing Hadi's motion.""If Act 355 taken over by the government is done in line with the Federal Constitution, then MCA will agree,"" he said.However, he claimed that the party was in the dark on the content of the amendment as the cabinet has yet to discuss on the matter.The government said it will take over Hadi's bill and make it a government bill after it is tabled in the next sitting in March."
GrowTentProject,20170124,Getting Started,Group: Junior Member,Posts: 80,201509,,"in masa berdepan dengan press cakap banyak when it comes to voting for the bill -- takut sokong, takut reject .... cuma berani walk out/abstain aje"
Special Agent,20170124,Getting Started,Group: Junior Member,Posts: 76,201503,,ada bola leave BN ??
automan5891,20170124,New Member,Group: Junior Member,Posts: 16,200909,,puppy is so cute. woof woof.
Percival II,20170124,New Member,Group: Junior Member,Posts: 14,201210,,Why bother?? ? RUU 355 is not a real hudud.. it basically moves to extend more punishment for current existing islamic jurisprudence.
acer7254,20170124,New Member,Group: Junior Member,Posts: 4,201401,,mca leave BN also no effectmajority cina vote DAP
lauyah,20170124,ViSiToR,Group: Senior Member,Posts: 796,200301,From: Equine Park,MCA threaten to leave? lolz! sohaiz punya anjing ni.
zenix,20170124,Pirate Captain,Group: Senior Member,"Posts: 5,385",200607,,Is like friend zone guy threaten to break up with a girl
Noyoudontcare,20170124,Getting Started,Group: Junior Member,Posts: 155,200807,,May may may may may may
mowlous,20170124,Getting Started,Group: Junior Member,Posts: 241,200707,,Lol ..... he talk as though his word had any weight. The founding father of the party used to talk same rank with BN ...... now its reduced to security guard for BN ....... Boss kata duduk diam2 hanya boleh nagis kat sudut.
