Topic title: Najib and son were spending quality time,"Topic posted on: 08 Jan 2017, 11:10:00",Topic link: https://forum.lowyat.net/topic/4169632,"Topic scraped on: 02 Aug 2017, 03:32:44",
username,date,avatar_title,group,post_count,join_date,from,text
joe_mamak,20170108,Casual,Group: Junior Member,Posts: 333,200612,,"http://www.malaysiakini.com/news/368500Najib and son were spending quality time - Rosmah’s aide8 January 2017Rizal Mansor explains the gov't jetsetting saying like others, it was all about family time.Photos uploaded by the prime minister’s son Norashman Najib may have sparked speculations that the family may be using a government jet for their holiday but Rizal Mansor, aide to Norashman’s mother Rosmah Mansor, sees things differently.For the rest of this story and more, subscribe for only RM150 a year. If you're already a subscriber, please sign in."
~Sherlock~,20170108,New Member,Group: Junior Member,Posts: 39,201010,,"Dear Joe, please help pay RM150, please......."
joe_mamak,20170108,Casual,Group: Junior Member,Posts: 333,200612,,You pay lah.  They are worth supporting.
Revamperz,20170108,im freaking IN! ™,Group: Senior Member,"Posts: 4,878",200301,,ongoing Wolf of Wallstreet without justice endingshould be badass movie to watch.
Jigoku,20170108,Getting Started,Group: Junior Member,Posts: 212,201001,,mamak bayar la RM150 for further storyWont be a movie since no ending and most of us will hate it since hollywood will create their own fake ending bijan kena tangkapbut in reality he is at some island or beach enjoying then suka2 go outstation shopping
nikita zuleica,20170108,Casual,Group: Junior Member,Posts: 402,201008,,"+1 they need quality time together as family, moga dipanjangkan umur"
Mr. Najib Razak,20170108,Getting Started,Group: Junior Member,Posts: 67,201606,,Najib is god I love najib and rosmah
MRaef,20170108,Getting Started,Group: Junior Member,Posts: 98,200511,,"Our PM is bapa mithali, syukur."
everest,20170108,Getting Started,Group: Super Senior,Posts: 61,200709,,
Szzz,20170108,Getting Started,Group: Junior Member,Posts: 109,200612,,"oh family time, okla go ahead songlap"
ironmaid89,20170108,New Member,Group: Newbie,Posts: 0,201208,,"So it is privacy time, private matter and as PM he can use the plane, so it is no issue la"
rcracer,20170108,?????,Group: Senior Member,"Posts: 3,437",200301,,"I wonder why those that serve don't feel unfair , he go and raid thair houses take their stuff but he openly spends and no one can do anything"
avatargod,20170108,New Member,Group: Junior Member,Posts: 32,200812,,yes...for a first time...govt servant can use government property for private use...yeay....ey guys...who wanna join me fishing...we using maritime boat..10 family also can...we have 20 boat..
NasiLemakMan,20170108,oh hai! wan naslemak?,Group: Senior Member,Posts: 962,200610,From: KL,Somebody must be having a severe Stockholm syndrome
Mr. Najib Razak,20170108,Getting Started,Group: Junior Member,Posts: 67,201606,,U start ur work by posting good story abt ayam in lyn lahAiya we cod I give u cash Settle?
Mr. Najib Razak,20170108,Getting Started,Group: Junior Member,Posts: 67,201606,,Oi Lu cakap apaU r my macaiFaster jilat2
