username,time,avatar_title,group,post_count,join_date,from,text
TigerLion,"  Jul 11 2017, 12:10 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,I thought they invested?That's why got interest?The i/r a little low at around 3% tho...
Aparaa,"  Jul 11 2017, 12:11 PM",New Member,Group: Junior Member,Posts: 9,Joined: Jul 2012,,But most of us here in sarawak still living on tree .. and driving on buffalo trail road..
TigerLion,"  Jul 11 2017, 12:11 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,"But must save for rainy days mah, in case oil runs out!"
TigerLion,"  Jul 11 2017, 12:11 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,"I been to Kuching leh, quite developed."
kevinwawa,"  Jul 11 2017, 12:12 PM",Getting Started,Group: Junior Member,Posts: 111,Joined: May 2011,,it should be federal government responsibility on certain are in spending and development
rogrog,"  Jul 11 2017, 12:14 PM",On my way,Group: Senior Member,Posts: 631,Joined: Sep 2009,,"Tak tahu lol. I still ride my kerbau in Kuching   Well, sometime I ride my little pony"
Elgore,"  Jul 11 2017, 12:15 PM",Getting Started,Group: Junior Member,Posts: 109,Joined: Apr 2011,From: Seven Nation,issit pink?
TigerLion,"  Jul 11 2017, 12:16 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,True.
TigerLion,"  Jul 11 2017, 12:16 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,Need to pay tax on pony?
TigerLion,"  Jul 11 2017, 12:16 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,
kevinwawa,"  Jul 11 2017, 12:17 PM",Getting Started,Group: Junior Member,Posts: 111,Joined: May 2011,,"in 2012, Sarawak earned RM691mil in interest from its deposits alone – larger than Malacca’s, Negeri Sembilan’s or Perlis’ total receipts that year.rely on interest already kicking asssssssssssssss"
and85rew,"  Jul 11 2017, 12:18 PM",Red Devil,Group: Senior Member,Posts: 641,Joined: May 2006,From: Kuching,is that 27b cash?
TigerLion,"  Jul 11 2017, 12:19 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,But where they invest their money ah?
TigerLion,"  Jul 11 2017, 12:19 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,Yes.
yokoloco,"  Jul 11 2017, 12:21 PM",On my way,Group: Senior Member,Posts: 592,Joined: Jun 2014,"From: CatCity, Sarawak",asal ada airbag owai
Robin Hood,"  Jul 11 2017, 12:21 PM",Getting Started,Group: Junior Member,Posts: 169,Joined: Nov 2010,From: sunny bikini yard,so much reserve with so much poverty
TigerLion,"  Jul 11 2017, 12:22 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,
TigerLion,"  Jul 11 2017, 12:23 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,But BN says PAS' Kelantan poorest...
and85rew,"  Jul 11 2017, 12:25 PM",Red Devil,Group: Senior Member,Posts: 641,Joined: May 2006,From: Kuching,"most of it in the form of equity in state firms.equity is not cashso build road, water, electric should not be prob right?why build road a few km also need federal help?why civil staff state bonus only 500 compared to 2 months in selangor?why cannot have interest fee housing scheme for state staff like johor?why top 3 in ekasih list?what about ranking in income/capita compared to other states?why so many migrated to kl/johor to work?Hit by falling oil prices and a weak ringgit, Sarawak has tabled a deficit budget for the first time in 15 years.Read more at http://www.thestar.com.my/news/nation/2016...sL2AZAYUaVTy.99this how?"
cloud666,"  Jul 11 2017, 12:26 PM",Getting Started,Group: Junior Member,Posts: 73,Joined: Jun 2010,,rm27b reserves but why penang and sabah more well known than s'wak in worldwide?
Robin Hood,"  Jul 11 2017, 12:26 PM",Getting Started,Group: Junior Member,Posts: 169,Joined: Nov 2010,From: sunny bikini yard,reserve doesnt mean a thing.what matters is distribution of wealth.
Robin Hood,"  Jul 11 2017, 12:27 PM",Getting Started,Group: Junior Member,Posts: 169,Joined: Nov 2010,From: sunny bikini yard,sbh hav what swk hav but not vise versa.
kevinwawa,"  Jul 11 2017, 12:30 PM",Getting Started,Group: Junior Member,Posts: 111,Joined: May 2011,,some is responsible of federal in development
and85rew,"  Jul 11 2017, 12:32 PM",Red Devil,Group: Senior Member,Posts: 641,Joined: May 2006,From: Kuching,"“In fact, in view of the disparity in the development gap between Sarawak and that in Peninsular Malaysia, we want more funding support from the federal government to accelerate or speed up our state’s economic development,” said Wong, who is also Local Government and Community Development Minister.Wong was asked about the recent report in Parliament that Sarawak ranked third among the states which owed the federal government outstanding debts.Pahang which topped the list has an outstanding debt of RM2.9 billion, Sabah RM2.6 billion and Sarawak RM2.5 billion.http://www.theborneopost.com/2016/03/18/mo...rural-projects/"
kevinwawa,"  Jul 11 2017, 12:33 PM",Getting Started,Group: Junior Member,Posts: 111,Joined: May 2011,,yupfederal should give more funding to sarawak
adamhzm90,"  Jul 11 2017, 12:36 PM",On my way,Group: Senior Member,Posts: 535,Joined: Apr 2014,,"exactly,this Salleh guy claim is so suspicious.."
Reckoning,"  Jul 11 2017, 12:36 PM",New Member,Group: Junior Member,Posts: 36,Joined: Oct 2013,,DAP state RM1 reserve is better than RM100billion BN state reserve.K Logic.You just cant argue with that
and85rew,"  Jul 11 2017, 12:37 PM",Red Devil,Group: Senior Member,Posts: 641,Joined: May 2006,From: Kuching,equity can be any value..market value..above market value..lower market value...and it must be sold first to become real money
and85rew,"  Jul 11 2017, 12:40 PM",Red Devil,Group: Senior Member,Posts: 641,Joined: May 2006,From: Kuching,"btw why that fella want to boast on sarawak news only?what about sabah, his own state?"
omong,"  Jul 11 2017, 12:42 PM",New Member,Group: New Member,Posts: 0,Joined: Jun 2011,,Wow such rich 'country' still have huge debt to the fed? Improsibru.
Weirdppl,"  Jul 11 2017, 12:45 PM",New Member,Group: New Member,Posts: 0,Joined: Apr 2017,,You sounded butthurt
alexcky,"  Jul 11 2017, 12:50 PM",business Sifu,Group: Senior Member,Posts: 750,Joined: Nov 2007,,what kind of stupid comparison is this?Compare ant to elephant?Actually sarawak got more reserve if the white hair didnt songlap the natural resourceThe sarawak infra still look backward 10 years ago
jerm57,"  Jul 11 2017, 12:53 PM",New Member,Group: Junior Member,Posts: 8,Joined: Nov 2010,From: Penis ular Bolehland,"Having no reserves is bad. Having too big reserves also bad because it shows you are not properly utilising the money. Also possible that they declared the money as reserves to cover up the fact that it was songlaped. If you don't have to spend it, then you don't need to show paperwork for it."
jerm57,"  Jul 11 2017, 12:53 PM",New Member,Group: Junior Member,Posts: 8,Joined: Nov 2010,From: Penis ular Bolehland,"Having no reserves is bad. Having too big reserves also bad because it shows you are not properly utilising the money. Also possible that they declared the money as reserves to cover up the fact that it was songlaped. If you don't have to spend it, then you don't need to show paperwork for it."
MR_alien,"  Jul 11 2017, 12:59 PM",Mr.Alien on the loss,Group: Senior Member,"Posts: 2,016",Joined: Oct 2007,From: everywhere in sabah,27b reserve - undeveloped vs 1.2b reserve - developed
TigerLion,"  Jul 11 2017, 01:00 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,"Because Sarawak don't play money politics.   And deficit 1 in 15 years only, considered very good performance!"
ctrl_alt_del,"  Jul 11 2017, 01:00 PM",On my way,Group: Senior Member,Posts: 578,Joined: Jan 2005,,"If no jungle, ppl accuse them curi balak... how?"
TigerLion,"  Jul 11 2017, 01:01 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,I think Sarawak more well-known than Penang and Sabah leh.
TigerLion,"  Jul 11 2017, 01:01 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,Sarawakians got a lot of goodies leh.
TigerLion,"  Jul 11 2017, 01:01 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,
TigerLion,"  Jul 11 2017, 01:02 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,What do you mean?
TigerLion,"  Jul 11 2017, 01:03 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,"Nothing wrong to ask for more aid, especially since Sarawak contributes a larger proportion of federal funding.   Sarawak's reserves is 10 times more than her debt."
TigerLion,"  Jul 11 2017, 01:03 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,I thought federal government return the most % of funding to Sarawak?
citacitata,"  Jul 11 2017, 01:04 PM",Getting Started,Group: Junior Member,Posts: 231,Joined: Jan 2016,From: Joined : 2008,"Sendiri go earn your salary or do business la. Distribution of wealth also wanna blame gamen? Sendiri pemalas, after spm terus depend on offshore job. Now platform tutup all go crying."
TigerLion,"  Jul 11 2017, 01:04 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,But he nice guy...
TigerLion,"  Jul 11 2017, 01:04 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,Yeah lor...
TigerLion,"  Jul 11 2017, 01:05 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,Means Sarawak could have even higher than RM27bil?
TigerLion,"  Jul 11 2017, 01:05 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,Because Sabah's reserve not as high as Sarawak's.
ctrl_alt_del,"  Jul 11 2017, 01:06 PM",On my way,Group: Senior Member,Posts: 578,Joined: Jan 2005,,"Base on the size & the vote %, should give 50% of total national budget.."
TigerLion,"  Jul 11 2017, 01:06 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,"I think because interest rate now low, so better to borrow now to develop."
citacitata,"  Jul 11 2017, 01:06 PM",Getting Started,Group: Junior Member,Posts: 231,Joined: Jan 2016,From: Joined : 2008,Sabah destroyed by project IC and pilak infestation. Thanks to Tun Dr Mahathir and Anwar Ibrahim.
TigerLion,"  Jul 11 2017, 01:06 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,
TigerLion,"  Jul 11 2017, 01:07 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,How high should Sarawak's reserves be without songlap?
TigerLion,"  Jul 11 2017, 01:07 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,I see.But isn't having savings good?
TigerLion,"  Jul 11 2017, 01:07 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,True true...
bereev,"  Jul 11 2017, 01:07 PM",Getting Started,Group: Junior Member,Posts: 53,Joined: Dec 2011,,
TigerLion,"  Jul 11 2017, 01:08 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,Sarawak quite developed what...
TigerLion,"  Jul 11 2017, 01:08 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,Yeah lor...Later environmentalists complain.
bereev,"  Jul 11 2017, 01:08 PM",Getting Started,Group: Junior Member,Posts: 53,Joined: Dec 2011,,if not how to call Sarawak a deposit state
TigerLion,"  Jul 11 2017, 01:09 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,You sound like a wise man!
TigerLion,"  Jul 11 2017, 01:09 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,That's quite a high sum!   I think more than what Sarawak gave the federal government!
TigerLion,"  Jul 11 2017, 01:10 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,But opposition disagree...
TigerLion,"  Jul 11 2017, 01:10 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,Is this the water department corruption scandal?
hjffgjng,"  Jul 11 2017, 01:10 PM",Getting Started,Group: Junior Member,Posts: 64,Joined: May 2017,,what anwar ibrahim gotta do wif projek ic??
TigerLion,"  Jul 11 2017, 01:11 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,"Yeah lor, Sarawak hold close to 25% of the lower house's seats."
esdome,"  Jul 11 2017, 01:11 PM",Casual,Group: Junior Member,Posts: 471,Joined: Jan 2007,,LOLOLOLOLOLOLOL
TigerLion,"  Jul 11 2017, 01:11 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,I think because he was in BN.
TigerLion,"  Jul 11 2017, 01:11 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,Why do you laugh at me?
ctrl_alt_del,"  Jul 11 2017, 01:12 PM",On my way,Group: Senior Member,Posts: 578,Joined: Jan 2005,,"We should learn from Lee Kuan Yew. Opposition area should not be given any allocation. I mean, politic is business. And nobody wants to lose money when doing business."
TigerLion,"  Jul 11 2017, 01:12 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,True true!   Must teach Penang and Selangor a lesson!
hjffgjng,"  Jul 11 2017, 01:13 PM",Getting Started,Group: Junior Member,Posts: 64,Joined: May 2017,,alot ppl in bndoes that mean ketua cawangan bn teluk intan involved in projek ic?
cloud666,"  Jul 11 2017, 01:14 PM",Getting Started,Group: Junior Member,Posts: 73,Joined: Jun 2010,,well known of trees and jungles?
TigerLion,"  Jul 11 2017, 01:16 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,I don't know lol.
TigerLion,"  Jul 11 2017, 01:16 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,I think those states like Perlis not well known.The rest about the same.
khusyairi,"  Jul 11 2017, 01:18 PM",Getting Started,Group: Junior Member,Posts: 67,Joined: Dec 2011,,"so build road, water, electric should not be prob right? Large state.why build road a few km also need federal help? Road under federal jurisdiction.why civil staff state bonus only 500 compared to 2 months in selangor? Must follow BN policy. Cant give morewhy cannot have interest fee housing scheme for state staff like johor? Sarawak already give discount cukai tanah, Cukai local govt etc which benefits more to rakyat. State staff got their own housing scheme.why top 3 in ekasih list? Current list not top 3 already.what about ranking in income/capita compared to other states? Income ranking actually average. But still better than Kelantan, Kedah, Perlis, Terengganu, Sabah, Perak etc..why so many migrated to kl/johor to work? Actually more peninsular malaysia work in Sarawak than who migrate. Many teachers, army, police govt staff, petronas/shell, O&G staff non sarawakian."
cbm711,"  Jul 11 2017, 01:19 PM",Getting Started,Group: Junior Member,Posts: 132,Joined: Dec 2009,,Hence money tree ... money grow on tree
revolusi,"  Jul 11 2017, 01:20 PM",New Member,Group: New Member,Posts: 0,Joined: Jan 2017,,The whole of Peninsula is only slightly larger than the whole of Sarawak.
TigerLion,"  Jul 11 2017, 01:22 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,Thank you very much for taking the time to answer!
TigerLion,"  Jul 11 2017, 01:22 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,Why do you say so?
TigerLion,"  Jul 11 2017, 01:23 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,"But Sarawak is less developed, yet able to have so much more reserves!"
rogrog,"  Jul 11 2017, 01:28 PM",On my way,Group: Senior Member,Posts: 631,Joined: Sep 2009,,You know my thing    Cukur gov dint impose tax on pony pinkWhat is airbag
TigerLion,"  Jul 11 2017, 01:33 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,
citacitata,"  Jul 11 2017, 01:34 PM",Getting Started,Group: Junior Member,Posts: 231,Joined: Jan 2016,From: Joined : 2008,Mahathir said one. Back in 2013.Takkan wanna blame LGE. Haha.
memekfalui,"  Jul 11 2017, 01:36 PM",Getting Started,Group: Junior Member,Posts: 242,Joined: Oct 2004,,Eh...ts is ironmaid89 dupe or macai?
TigerLion,"  Jul 11 2017, 01:36 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,
TigerLion,"  Jul 11 2017, 01:37 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,No I am not.
AznRicy,"  Jul 11 2017, 01:38 PM",New Member,Group: Junior Member,Posts: 29,Joined: Jun 2015,,"Hey Liger, Tigon... Y can't u fix the MRT? ...SG is so small."
hjffgjng,"  Jul 11 2017, 01:42 PM",Getting Started,Group: Junior Member,Posts: 64,Joined: May 2017,,"damnanwar should reveal it all then,if mamak accuse liddat"
duHwaN,"  Jul 11 2017, 01:44 PM",Nope,Group: Senior Member,Posts: 851,Joined: May 2007,From: Penang,So Sarawak government job is deposit money in FD collect puny 3% interest and makan gaji??? Where to apply?
TigerLion,"  Jul 11 2017, 01:45 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,I'm not in charge.   And Malaysia Boleh!
TigerLion,"  Jul 11 2017, 01:45 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,
TigerLion,"  Jul 11 2017, 01:45 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,Sarawak lor.
memekfalui,"  Jul 11 2017, 01:46 PM",Getting Started,Group: Junior Member,Posts: 242,Joined: Oct 2004,,Then u should not post this topic This is ironmaid89  specialityMust tag him before post any sarawak feel-good BN friendly propaganda Who knows u get head hunted to the elite force of cybertrooper
VoidDance,"  Jul 11 2017, 01:48 PM",New Member,Group: New Member,Posts: 3,Joined: Mar 2017,,"And then if Sarawak people ask where the money for development, point finger at Malaya people said they stole all the money and resources from Sarawak people. And then ask people to vote for them for future sake, saying they will protect Sarawakian from Malaya people from further 'stealing'.After win election... recycle and repeat."
TigerLion,"  Jul 11 2017, 01:52 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,Cause I nothing to do at home.
khusyairi,"  Jul 11 2017, 01:52 PM",Getting Started,Group: Junior Member,Posts: 67,Joined: Dec 2011,,"U sarawakian? Non IC ""K"" cannot apply.."
kevinwawa,"  Jul 11 2017, 01:52 PM",Getting Started,Group: Junior Member,Posts: 111,Joined: May 2011,,"yup cuz malaya stealeven vote for oppo, malaya still stealu think pkr, anwar willing to give back 95% money to them ar?"
TigerLion,"  Jul 11 2017, 01:52 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,Are things so bad?
TigerLion,"  Jul 11 2017, 01:53 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,Malaysia FD now what rate?
TigerLion,"  Jul 11 2017, 01:53 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,True true...
cbm711,"  Jul 11 2017, 01:53 PM",Getting Started,Group: Junior Member,Posts: 132,Joined: Dec 2009,,"Cause my friend says ""money kept in pokok"" ..."
khusyairi,"  Jul 11 2017, 01:54 PM",Getting Started,Group: Junior Member,Posts: 67,Joined: Dec 2011,,I also want to know..
memekfalui,"  Jul 11 2017, 01:56 PM",Getting Started,Group: Junior Member,Posts: 242,Joined: Oct 2004,,[QUOTE]Most people in /k having nothing to do 9-5 weekdays
TigerLion,"  Jul 11 2017, 01:59 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,I see...
omong,"  Jul 11 2017, 01:59 PM",New Member,Group: New Member,Posts: 0,Joined: Jun 2011,,"How much bn sarawak give to each kampung under Rural Transformation Programme?Seen those travelling by 4wd from rural to town thru jalan balak so kesian lorr.Gomen promise to build road but in expenses of kayu balak. Wth.Latest, access road to ulu Baram has been scrapped bcoz pipu dont agree with  the Baram Hydroelectric Project."
TigerLion,"  Jul 11 2017, 01:59 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,You not in Malaysia?
TigerLion,"  Jul 11 2017, 01:59 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,"[quote=memekfalui,Jul 11 2017, 01:56 PM][QUOTE]Most people in /k having nothing to do 9-5 weekdays [/quote]Yeah lor..."
TigerLion,"  Jul 11 2017, 02:00 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,So BN never take care of Sarawak?
memekfalui,"  Jul 11 2017, 02:01 PM",Getting Started,Group: Junior Member,Posts: 242,Joined: Oct 2004,,
and85rew,"  Jul 11 2017, 02:03 PM",Red Devil,Group: Senior Member,Posts: 641,Joined: May 2006,From: Kuching,
akatsuki_91,"  Jul 11 2017, 02:03 PM",New Member,Group: Junior Member,Posts: 38,Joined: Apr 2010,From: Johor or Cyberjaya,Whoever pentingkan duit is idiot. Ez breezy...
omong,"  Jul 11 2017, 02:04 PM",New Member,Group: New Member,Posts: 0,Joined: Jun 2011,,"Kibas2 few thounds rm in project, pipu will rasa terharu"
Gamer88,"  Jul 11 2017, 02:04 PM",New Member,Group: Junior Member,Posts: 26,Joined: Jun 2011,,27b belong to Taib
andyng38,"  Jul 11 2017, 02:07 PM",Getting Started,Group: Junior Member,Posts: 280,Joined: Jun 2007,,All the Sarawakians I know don't live in trees...But some Sarawakians had to forage for chicken wings that had been buried...it reminded me of pinoys who have to eat pagpag...pity them What good is all that money doing them? Please buy them some nice fresh and halal chicken wings!!
pandera999,"  Jul 11 2017, 02:09 PM",~? ??? ??? ?? ???? ?? ?~,Group: Senior Member,"Posts: 4,962",Joined: Sep 2010,"From: Busan, Kr | Kuching, Swk","soo true     its easy to please  them. they will happy already.. like giving ""tong biru""  better than nothing right"
TigerLion,"  Jul 11 2017, 02:09 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,
TigerLion,"  Jul 11 2017, 02:10 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,I see...
TigerLion,"  Jul 11 2017, 02:10 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,What's that?
TigerLion,"  Jul 11 2017, 02:10 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,I don't understand.
TigerLion,"  Jul 11 2017, 02:11 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,Got so bad meh?
iGamer,"  Jul 11 2017, 02:11 PM",Casual,Group: Junior Member,Posts: 369,Joined: Feb 2016,From: BanhammerLand,"Those chic wing wash by dirt, so halaoo lah...."
TigerLion,"  Jul 11 2017, 02:11 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,Why chicken wings buried?
TigerLion,"  Jul 11 2017, 02:11 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,Sarawakians simple people?
TigerLion,"  Jul 11 2017, 02:12 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,What's with the chicken wings?
cbm711,"  Jul 11 2017, 02:13 PM",Getting Started,Group: Junior Member,Posts: 132,Joined: Dec 2009,,Ini salah lge dan azmin nape tak buka kedai 4d macam sabah & sarawak. Sabah & sarawak ada 4d sendiri negeri kaya ... rakyat ... huat ar !!!
