Topic title: Stupid PAS,"Topic posted on: 12 Apr 2017, 09:41:00",Topic link: https://forum.lowyat.net/topic/4264026,"Topic scraped on: 02 Aug 2017, 03:17:37",
username,date,avatar_title,group,post_count,join_date,from,text
iambloodymuch,20170412,Getting Started,Group: Junior Member,Posts: 158,201601,From: behind you,"Dulu nabi kena baling batu masa nak sebarkan islam rilek je dia berdoa lagi utk orang2 tuSekarang ni baru je keluar gambar monyet dah merusuh sana sini mcm hadi awang tu tuhanKan elok kalau ikut sunnah nabi bersabar dan berdoaMcm mana islam nak menang kalau perangai mcm ni?Bertenang angkat tangan, bertenang angkat tangan"
smallcrab,20170412,Getting Started,Group: Junior Member,Posts: 82,200707,From: Puchong,Bawang tu tahap tuhanJgn persoal
nearlee,20170412,Getting Started,Group: Junior Member,Posts: 103,200905,From: iNearly,>merusuh sana sinimacam biasa jer kat Nearlee
afoka,20170412,Getting Started,Group: Junior Member,Posts: 62,200704,From: shaiberrjaiyezz,sabar..bertendang-bertendang dahulu
silent_stalker,20170412,Enthusiast,Group: Senior Member,Posts: 820,201204,,Where got bersabar. See those people wear serban drive like lunatic. I horn they even dare stare at me.Hipokrit pegi mampos!
iambloodymuch,20170412,Getting Started,Group: Junior Member,Posts: 158,201601,From: behind you,mana boleh!!! islam mentauhidkan allah sahaja!! sesat ke!!!!!    dekat mana?biasa dah tgk pakcik2 bertendang kat masjid kes curi lembukereta letak i love muhammad i love allah i love islam allahuakbartp pemanduan? ya allah
grixis,20170412,Getting Started,Group: Junior Member,Posts: 69,200802,From: Vladivostok,"bertolak asnur lah, just don't start and everybody will be finewe've done that before why not doing it now"
kllonely1,20170412,New Member,Group: Junior Member,Posts: 33,200410,,Betul-betul
VinniJeyaa,20170412,Getting Started,Group: Junior Member,Posts: 297,200807,,Which Hadith speaks about this incident? Chapter? Verse?
ikankering,20170412,New Member,Group: Newbie,Posts: 3,201701,,agree.that why i support umno.
iambloodymuch,20170412,Getting Started,Group: Junior Member,Posts: 158,201601,From: behind you,tolak ansur boleh but PAS must show that they are better because it is not our teaching to act like thispaper tu kutuk hadi bawang bukan kutuk islammcm nabi kena baling batu sbb tak suka nabi sebab arab dulu tak paham lagi pasal islammulianya nabi bagusnya islam tp PAS? haramjanji ada peluang utk merusuh utk tunjuk besarnya sokongan terhadap PAS
iambloodymuch,20170412,Getting Started,Group: Junior Member,Posts: 158,201601,From: behind you,apa ni mintak2 hadis igt ni kelas agama?ayam dont know lah got hadis or surahbut ustad2 at masjid always give this exampleso i use the same example lahor if rajin can google
toughguy,20170412,New Member,Group: Junior Member,Posts: 45,200708,,Dulu UMNO member senang butthurt. Penyakit butthurt dah merebak ke PAS.
ikankering,20170412,New Member,Group: Newbie,Posts: 3,201701,,i happy if ppl hate pas.
kiasunkiasi,20170412,On my way,Group: Senior Member,Posts: 538,200711,,peaceful people nowadays easily confused and triggeredwhat if PAS really believe that their leader is indeed a monkey?
Zot,20170412,Regular,Group: Senior Member,"Posts: 1,922",201403,,Mesti follow trend
sheffbatik,20170412,New Member,Group: Junior Member,Posts: 15,200908,,Kenapa x cakap mcm tu time Bersih? Nabi tak ajar pun berdemo. Sabar and doa jelah kalo nak tukar kerajaan.
iambloodymuch,20170412,Getting Started,Group: Junior Member,Posts: 158,201601,From: behind you,u DAP?haha ok maybe lah that's why triggered easilydulu self governance no need polisjamal trend?
Momox,20170412,New Member,Group: Junior Member,Posts: 8,201605,,Kalau tak silap zaman nabi di baling batu.. majoritinya org kafir ketika itu. Mmg semua bersabar. Zaman PAS kene kutuk ni .. dikutuk di negara yang majoriti nya Islam.. memang patut bangkit dan menentang.
Zhik,20170412,Casual,Group: Junior Member,Posts: 303,201211,,Once they become radical.
VinniJeyaa,20170412,Getting Started,Group: Junior Member,Posts: 297,200807,,So you dont know if there is an actual recorded verse on this?You just parrot what the ostat said?No wonder cepat triggered when asked the chapter / verse.
iambloodymuch,20170412,Getting Started,Group: Junior Member,Posts: 158,201601,From: behind you,"bersih sbb nak tuntut benda baik sbb rakyat rasa mcm dizalimiada islam ajar kita untuk terus hidup dalam kezaliman?monkey cartoon only attack hadi awang and tuan speakerso no need to merusuhthey mintak maaf already still tak puas hati why?orang dah mintak maaf, sebagai penganut agama islam kita kena maafkan lahnabi pon maafkan umattp PAS tak maafkan pulakhurm agung sungguh PASsampai bila islam tak menang kalau perangai mcm ni"
Caterpillar_3309,20170412,Getting Started,Group: Junior Member,Posts: 84,201006,,Zed Zaidi oso tak maafkan Najip Ali. Apala nak jadi ni...
dangerminimouse,20170412,Getting Started,Group: Junior Member,Posts: 95,201609,,"yeah la, that day I pandu kereta, suddenly this fella overtake me without signal. Pandu macam giler.his car behind got that parti logo sticker."
iambloodymuch,20170412,Getting Started,Group: Junior Member,Posts: 158,201601,From: behind you,nak menuntut ilmu mestilah dari ustad2 yg belajarnya sirah nabinowadays can easily read story about nabi onlineso can do urself some reading if u do not agree with my statementbut all i know nabi never teach us to fight unless they tarnish our religion
sheffbatik,20170412,New Member,Group: Junior Member,Posts: 15,200908,,"Pandai ko berkata2, jangan jatuh dalam golongan munafiqin sudah. Aku suggest ko google and baca kisah Madrasah al-Istihza’, .Golongan yang empersendakan agama, ulamak dan dakwah islamiyyah"
iambloodymuch,20170412,Getting Started,Group: Junior Member,Posts: 158,201601,From: behind you,"jgn senang2 nak kata orang munafik atau kafir nnt kena kat diri sendiritp kan paper tu dah mintak maafkenapa nak besar2 merusuh?ikut ajaran islam, orang dah mintak maaf, kita maafkan, lepas tu kita doasekarang ni pergi tunjuk perasaan lagi mcm tak reti maafkan orangnilai islam mana yg dipakai?"
sheffbatik,20170412,New Member,Group: Junior Member,Posts: 15,200908,,"Please highlight ayt mana aku ckp org munafik, i just remind you to be careful with your word. Jgn putar halim.So if kerajaan mintak maaf konon2nya menzalimi rakyat , then people no need to demo anymore? After that kita doa for better future.Mcm tu aku sebagai warganergara malaysia mohon ampun dan maaf kerana bro terasa dizalimi. Di harap bro jangan berdemo Lagi . Accept this appology and doa for better future."
ikankering,20170412,New Member,Group: Newbie,Posts: 3,201701,,no. umno.
iambloodymuch,20170412,Getting Started,Group: Junior Member,Posts: 158,201601,From: behind you,"mmg tak cakap pon aku munafik terima kasih kerana mengingati supaya tak jd munafiktp yg tertulis mungkin tak sama dgn apa yg ada dalam hatiyes it would work like that mintak maaf dan jgn ulang menzalimikalau ulang kita boleh tuntut balik supaya tak dizalimikalau ulang byk kali masih dizalimi salah siapa lagi kalau bukan rakyat sendiri yang buta2 percaya pemimpin yg zalim dan sistem yg zalimsbb tu ken tuntut perubahanas for now, no UMNO never apologies for their mistakeswe have the right to express this peacefully tp mcm tu lah bila nak berhimpun secara aman kerajaan tak bagidah jd riuh rendah cakap rakyat mengganas"
iambloodymuch,20170412,Getting Started,Group: Junior Member,Posts: 158,201601,From: behind you,haha ok can i join?i wanna win new perdana at their meeting soon
