Topic title: Gerakan Youth chief sees red with Pemandu s,"Topic posted on: 11 Mar 2017, 22:30:00",Topic link: https://forum.lowyat.net/topic/4220369,"Topic scraped on: 02 Aug 2017, 03:24:01",
username,date,avatar_title,group,post_count,join_date,from,text
joe_mamak,20170311,Casual,Group: Junior Member,Posts: 333,200612,,"http://www.malaysiakini.com/news/375373Gerakan Youth chief sees red with Pemandu's 'true colours'11 March 2017Gerakan Youth chief Tan Keng Liang has expressed dismay at the Performance Management and Delivery Unit (Pemandu), which oversees the Government Transformation Programme (GTP).On Twitter yesterday, Tan said he is exiting the programme’s official Twitter handle @gtp_roadmap, having seen its “true colours”.“I have just unfollowed @gtp_roadmap… It's good that I see the true colours of this agency. Thank you for enlightening me. Salam!“I will support any government agency that helps all Malaysians. But I am strictly against those which cater for the rich!” he said in consecutive tweets posted at around noon yesterday.For the rest of this story and more, subscribe for only RM150 a year. If you're already a subscriber, please sign in."
RO Player,20170311,Now I am a Se7eN Star TigeR!,Group: Senior Member,"Posts: 3,759",200301,,still gerakan become scapegoat for the ahem
