Topic title: Johari  DAP led Penang Government Is Enjoying,"Topic posted on: 30 Jul 2017, 09:39:00",Topic link: https://forum.lowyat.net/topic/4373565,"Topic scraped on: 02 Aug 2017, 02:52:04",
username,date,avatar_title,group,post_count,join_date,from,text
ironmaid89,20170730,New Member,Group: Newbie,Posts: 0,201208,,"The DAP-led Penang government is only making cosmetic changes to the strong fundamentals laid down by the previous Barisan Nasional government, said Datuk Seri Johari Abdul Ghani (pic).The Second Finance Minister said the development in Penang today was the result of the hard work of Barisan, which had built infrastructure, brought in foreign direct investment, and developed the financial and services industry.“Even today, we are still building and expanding infrastructure projects in the state such as the Penang International Airport, federal roads, highways and other projects.“Penang may be an Opposition-held state but we believe in continuous development of the state as it benefits the country as a whole,” said Johari when opening the Bayan Baru Umno division delegates meeting here on Saturday.On another matter, Johari, who is an Umno supreme council member, said Barisan parties such as MCA, Gerakan, MIC and MyPPP look to Umno to lead the coalition.“Umno must remain strong to steer the coalition during the present challenging times and every member should focus on unity within the party,” he added.http://www.thestar.com.my/news/nation/2017...zmQDv7KExGGX.99"
revolusi,20170730,New Member,Group: Newbie,Posts: 0,201701,,Do they expect praise for doing things that they are suppose to do in the first place?
danielmckey,20170730,Casual,Group: Junior Member,Posts: 367,200801,,"People First not Politic First. It is an insult to tax payer when the money they used is like from BN not from tax payer. Enough to tell people those nonsense. When you get a Datukship, it is people voted you and you must serve the people, not you to tell people that you deserve it without giving back to people."
danabu,20170730,Casual,Group: Junior Member,Posts: 383,201112,,Penang airport is a joke compare to its real potential....  Yet those supposed to meke it better claimed they are doing good jobs...... Bodo betul
alexcky,20170730,business Sifu,Group: Senior Member,Posts: 754,200711,,Haha.. This minister same like gelakanOnly talk no action.. No wonder they loose the GEDon't dream to take over Penang if I were him
L_nette,20170730,New Member,Group: Junior Member,Posts: 37,201311,,Gg. Many big blow to lge. Dap gonna lose the next ge
blueblueoutofblue,20170730,Enthusiast,Group: Senior Member,Posts: 878,201112,,Ikr !!DAP gonna get ? tsunami swing vote
cant think of a username,20170730,New Member,Group: Junior Member,Posts: 40,201504,,"pls la... penang economy wasnt that of a big deal to begin with. sweatshop industry, just comparatively better than other states.but true also la what he say. i wonder if oppo lead the development from last time sure tongsan business like m mall crap will define its economy"
carloz28,20170730,Getting Started,Group: Junior Member,Posts: 271,200810,"From: Kuala Lumpur, Malaysia",Ngong len Kau.
starlight glimmer,20170730,New Member,Group: Junior Member,Posts: 6,201505,,no wonder the penang airport leak and flooded because this bunch of clown and yet blame DAP. HAHAHAA
mowlous,20170730,Getting Started,Group: Junior Member,Posts: 241,200707,,As though like developing penang wasn't your duty ....... Loose the state d immediately stop any form of money distribution. Before oppo took over penang is half body on debt. Dia ingat penang lang bodo ka?Under gerakan for the past dunno how many years also penang is just a little bit more famous then ipoh ...... now penang famous lvl almost the same as KL .... maybe even higher .....
leonhang,20170730,Getting Started,Group: Junior Member,Posts: 166,200811,,"the more you talk, the more Penang not going back to you. But let's be honest here, PENANG IS NEVER EVER GETTING BACK TO BARISAN NAJIS"
herojack41,20170730,Master Of Trouble Maker,Group: Senior Member,"Posts: 5,404",200711,From: A Place Where God And Master Of TroubleMaker Exist,ok....tered of the day
gt4turbo,20170731,New Member,Group: Newbie,Posts: 0,201701,,bm lagi byk blow tak tau man~ yg tau dah serious tapi buat tak tau~ apa you nak lagi ??? otak masuk air ke???
gt4turbo,20170731,New Member,Group: Newbie,Posts: 0,201701,,haha sudah byk tahun manage ~ tapi tak baik lagi ~ org dah buat baik tapi hati tak shock~ cakap bukan bukan~ ni pattern bm lol~ teruk~ bikin kl baik dulu lah~ foreigner pun tak boleh gautim mana ada baik~?
Vape [On],20170731,Regular,Group: Senior Member,"Posts: 1,069",201511,,Kesian. Another cybertrooper recruited by m4a1
seather,20170731,xXxXxXxXx,Group: Senior Member,"Posts: 1,042",200411,,"if BN wanna claim credit until 1990, okla.. i give them that..we have the great Lim Chong Eu~as for KTK~ he did nothing great for PG but he did nothing really bad either~in fact, he did nothing.. LOL.... which among BN CMs, is already a great achievement.. LOL"
