Topic title: Gerakan  Beri Tempoh 24 Jam Kepada Guan Eng Untuk,"Topic posted on: 08 Jun 2017, 09:20:00",Topic link: https://forum.lowyat.net/topic/4318239,"Topic scraped on: 02 Aug 2017, 03:05:31",
username,date,avatar_title,group,post_count,join_date,from,text
ironmaid89,20170608,New Member,Group: Newbie,Posts: 0,201208,,"Parti Gerakan negeri memberi tempoh 24 jam kepada Ketua Menteri, Lim Guan Eng untuk mendedahkan minit mesyuarat Perbadanan Ketua Menteri (CMI) bersabit penjualan tanah milik kerajaan negeri.Pemangku Ketua Pemudanya, Jason Loo berkata, perkara itu bagi membuktikan bahawa segala keputusan penjualan tanah itu dilakukan oleh Lembaga Pengarah atau jawatankuasa CMI yang berkenaan.Menurut beliau, pendedahan minit mesyuarat itu sekali gus membolehkan Guan Eng menangkis dakwaan berkenaan penjualan tanah milik rakyat tersebut dibuat berdasarkan keputusan seorang individu semata-mata.“Mereka juga boleh membuktikan prinsip Cekap, Akauntabi­li ti dan Telus (CAT) masih hidup dengan mengemukakan minit mesyuarat tersebut. Jika tidak, maka terbuktilah CAT sudah mati dan wajar dikebumikan,” katanya kepada pemberita di sini, hari ini.Sebelum ini, Jason mendesak Kerajaan DAP Pulau Pinang menjelaskan berhubung status tanah seluas kira-kira tiga hektar di Lebuh Raya Peel di sini yang didakwa dijual secara rundingan terus kepada pemaju swasta dan disifatkan keputusan hanya oleh seorang individu.Bagaimanapun, perkara itu dinafikan Guan Eng yang mendakwa keputusan penjualan tersebut dipersetujui oleh semua barisan Exco kerajaan negeri.Dalam pada itu, Jason turut membidas pendirian Kerajaan DAP Pulau Pinang yang secara terbuka menjelaskan tidak akan menjawab desakan dibuat Gerakan berhubung kontroversi penjualan tanah terbabit.Menurut beliau, Guan Eng berulang kali menegaskan tidak akan memberi maklum balas kepada desakan Gerakan itu yang disifatkan cubaan untuk mengelak memberi penjelasan sebenar kepada rakyat.http://www.utusan.com.my/berita/politik/te...3#ixzz4jMyKJftW"
Masculine,20170608,Regular,Group: Senior Member,"Posts: 1,081",200507,,gerakan who??
danieln,20170608,On my way,Group: Senior Member,Posts: 604,200802,,lol... 24 hours later what shit can they do?
andylyc,20170608,New Member,Group: Newbie,Posts: 2,201705,,Mayat dari Gerakan pun boleh beri arahan pada LGE ka?
statikinetic,20170608,Warm up. Go hot.,Group: Senior Member,"Posts: 1,159",201001,,Why not also give Najib 24 hours to reveal 1MDB audit as well?
herojack41,20170608,Master Of Trouble Maker,Group: Senior Member,"Posts: 5,404",200711,From: A Place Where God And Master Of TroubleMaker Exist,Gerakan ni parti baru?
desmond2020,20170608,Getting Started,Group: Junior Member,Posts: 280,200506,,So after 24 hours what can the dear house pet do?
ahchun,20170608,IamLost,Group: Senior Member,Posts: 724,200301,From: Penang,sama sama gelakan
ImInck,20170608,New Member,Group: Junior Member,Posts: 16,201103,,"Wah, Gerakan now got POWDER to order people around one ah???"
ashestoashes,20170608,New Member,Group: Junior Member,Posts: 26,200905,,transparency.... puuuiiii
leftist,20170608,On my way,Group: Senior Member,Posts: 570,200701,From: Sri Petaling,gelakkan gerakan
AllnGap,20170608,[ Modding with Passion(tm) ],Group: Senior Member,"Posts: 3,735",200301,From: Penangites,reveal PAC investigation on 1mdb first
