Topic title: Umno will stop Nazri Mahathir debate,"Topic posted on: 17 Mar 2017, 15:36:00",Topic link: https://forum.lowyat.net/topic/4226052,"Topic scraped on: 02 Aug 2017, 03:22:35",
username,date,avatar_title,group,post_count,join_date,from,text
JokerNymous,20170317,Getting Started,Group: Junior Member,Posts: 196,201610,,"PETALING JAYA: A former minister today said the much-awaited debate between Nazri Aziz and Dr Mahathir Mohamad will not take place and will be shot down by Umno on the pretext that it breached party discipline.Zainuddin Maidin said that while he did not doubt the ability of the tourism and culture minister to debate the former prime minister over 1MDB and the RM2.6 billion donation, Nazri should have sought permission from the party before agreeing to the debate.In a blog post, Zainuddin said he was not surprised that Umno information chief Annuar Musa declared Nazri was not representing the party when taking up Mahathir’s challenge.The former information minister added that Second Finance Minister Johari Abdul Ghani also stressed that Nazri will not represent the government fearing that he would not be able to come to Putrajaya’s defence over the state investment fund.Nazri has since said he would be representing his constituency, Padang Rengas.“I believe Nazri’s actions may have belittled the abilities of Communications and Multimedia Minister Salleh Said Keruak and Annuar who are viewed as cowards for attacking Mahathir behind his back.“The public and the opposition will see Nazri as an Umno or government representative as he is both an Umno supreme council member and a cabinet member.”Zainuddin, fondly known as Zam, went on to recall the time he had breached the party’s procedures when he volunteered to play the middleman and ease tensions between then prime minister, Abdullah Ahmad Badawi and Mahathir.Mahathir was very critical of Abdullah’s administration and had at one time accused his successor of being corrupt and turning Malaysia into a police state.“I was reprimanded by Abdullah Badawi as it was alleged that I didn’t inform the party about wanting to organise a meeting between him and Mahathir.”But Zainuddin said that whether the debate is held or not, Nazri has proven to his constituents that he was no “pondan” (effeminate), but rather a brave warrior.“He has also proven to the party that he is a loyal servant, be it to Mahathir, Anwar (Ibrahim), Abdullah and now (Prime Minister) Najib (Razak).”Last week, Nazri accepted Mahathir’s challenge to a debate on 1MDB, the Bumiputera Malaysia Finance (BMF) scandal and the deposit of RM2.6 billion into Najib’s personal bank accounts.Talk about the BMF scandal was recently revived when declassified US Central Intelligence Agency documents linked the Mahathir administration to about US$1 billion in losses in the 1980s.Last year, Attorney-General Apandi Ali cleared Najib of any wrongdoing pertaining to the RM2.6 billion deposit, saying he was satisfied that the money was a personal donation from the Saudi royal family.Nazri had earlier challenged Mahathir, who is the founding chairman of Parti Pribumi Bersatu Malaysia (PPBM), to contest against him in Padang Rengas in the next general election (GE14)."
ruffaz,20170317,yes I am a noob,Group: Senior Member,"Posts: 1,066",200811,From: 127.0.0.1,yes. a minister shouldnt waste his time to debate with some old fag. pointless. he might as well spend his time for more productive stuffs. debat bukan budaya kita.
ikankering,20170317,New Member,Group: Newbie,Posts: 3,201701,,cukur.bn 2/3.
Toyoi,20170317,New Member,Group: Junior Member,Posts: 7,201302,From: ToyoiLand,if nothing2hide canceled for 3rd time... Eiiiii alangkah malu nyer dacing.......
froggyx,20170317,Getting Started,Group: Junior Member,Posts: 219,200612,,As planned.....
Clement1001,20170317,On my way,Group: Senior Member,Posts: 591,201201,,A former minister today said the much-awaited debate between Nazri Aziz and Dr Mahathir Mohamad will not take place and will be shot down by Umno on the pretext that it breached party discipline.Party discipline = Kecut bola ?
Edisonkim,20170317,Getting Started,Group: Junior Member,Posts: 118,200803,,debat bukan budaya kita.
ikankering,20170317,New Member,Group: Newbie,Posts: 3,201701,,bashing pas is enough to make bn win.no need debat.
Wassupman,20170317,On my way,Group: Senior Member,Posts: 595,201303,,polis also said cannot debate because no permit... ahahaha so jangan soal ok... if not you masuk lock up..
pakmulau,20170317,Getting Started,Group: Junior Member,Posts: 128,201603,,ex-minister erection takut mahathir kalah laitu huhuhunazri aziz bukan menteri cokia tau
joe_kopitiam,20170317,New Member,Group: Junior Member,Posts: 35,201410,,hek eleh jangan la bagi rakyat blue balls ini machiem
Jasonist,20170317,gegegegege,Group: Senior Member,"Posts: 1,103",200605,From: Malaysia,as expected.. another word of saying bola kecut
upcars,20170317,New Member,Group: Newbie,Posts: 3,201702,,1 is a senior politician who held the highest position for >20 years vs another who isnt.
mywingame,20170317,Getting Started,Group: Junior Member,Posts: 68,201607,,Dah lah dah lah... nanti I beli Bezza
MR_alien,20170317,Mr.Alien on the loss,Group: Senior Member,"Posts: 2,021",200710,From: everywhere in sabah,as expectedbreached party discipline = party discipline = debate bukan budaya kita
kiasunkiasi,20170317,On my way,Group: Senior Member,Posts: 538,200711,,nothing2hide
Slowpokeking,20170317,New Member,Group: Newbie,Posts: 0,201410,,Nothing to hide
din_hook,20170317,New Member,Group: Junior Member,Posts: 4,200905,,If Nazri kalah will his son marriage with Nora Danish still proceed or not?
nikita zuleica,20170317,Casual,Group: Junior Member,Posts: 402,201008,,"Lol I bet Naxri will put more damage to UMNO no no party.....Although Mahathir is kinda superficial Orator , but the weight is on Government side..... And Nazri foot mouth debate style won't give any good impact to Ruling Government....Government just needs to shut the hell out of any 1MDB discussion...... People already forget about it..... Why need more exposure?"
styrwr91,20170317,~ON THE WAY~,Group: Senior Member,Posts: 618,200808,,"party rule: bola cannot be bigger than najib, that's why"
pakmulau,20170317,Getting Started,Group: Junior Member,Posts: 128,201603,,"no lah mahathir akan kalahnazri will said all ""facts""arab saudi kata donationjho low tak pernah kena dakwasingapore pun tak pernah sebut nama najiband bla bla bla banyak lagi laall mainstream news will play this all days"
dangerminimouse,20170317,Getting Started,Group: Junior Member,Posts: 95,201609,,"Wow against a 90 year old, and they are afraid"
