Topic title:  bila aku dah besar aku nak jadi Pemimpin UMNO ,"Topic posted on: 14 May 2017, 16:18:00",Topic link: https://forum.lowyat.net/topic/4289342,"Topic scraped on: 02 Aug 2017, 03:09:55",
username,date,avatar_title,group,post_count,join_date,from,text
IMORTALfatahL2401,20170514,New Member,Group: Junior Member,Posts: 27,201305,,bNmtNJ2c_JYnotice the shirt that the kids are wearing?
SomethingSweet,20170514,New Member,Group: Newbie,Posts: 3,201204,,Macam Mazlan ?
petang makan maggi,20170514,New Member,Group: Junior Member,Posts: 32,201703,,The kids are smart.
Clement1001,20170514,On my way,Group: Senior Member,Posts: 591,201201,,"nak jadi uztaz,janji masuk syurga. Hmmmm"
Imp Bron,20170514,New Member,Group: Junior Member,Posts: 35,201408,,i legit meet at least 3 kids that has ambition to become president growing up
Muhammad Syukri,20170514,Straight Outta Nowhere,Group: Senior Member,Posts: 639,200903,,Subliminal message my arse. Reported.
petang makan maggi,20170514,New Member,Group: Junior Member,Posts: 32,201703,,Andy's dad is still a better fortune teller.nK-iZblKbig
alanyuppie,20170514,Look at all my stars!!,Group: Senior Member,"Posts: 2,629",200607,From: here,"Wish become peminpin umno, End up pimp Umno."
azhan82,20170514,Getting Started,Group: Junior Member,Posts: 240,201505,From: Klang Valley,"finally, teach our kids to songlap...Laff at the part ""Ustat Hijau"" go together with ""pemimpin UMNO"" to UMNO event...inb4 Kalau takde UMNO takde MRT takde Songlap...."
and85rew,20170514,Red Devil,Group: Senior Member,Posts: 646,200605,From: Kuching,Hopefully they will get mosquito bicycle soon
alien3d,20170514,Look at all my stars!!,Group: Senior Member,"Posts: 3,626",200903,,nak ngorat rocket la. 2.. haha..
NUR_VER.3,20170514,Getting Started,Group: Junior Member,Posts: 278,200805,From: Dun ya,Hahaha green shirt kid follow blue shirt kid.Obvious gila.
Timemuffin,20170514,Getting Started,Group: Junior Member,Posts: 84,201107,,
kepong87,20170514,New Member,Group: Junior Member,Posts: 16,201105,,his parent grow him up welljanji bright future
IMORTALfatahL2401,20170514,New Member,Group: Junior Member,Posts: 27,201305,,"aiyah just take this as a joke lar, why so serius?"
~Sherlock~,20170514,New Member,Group: Junior Member,Posts: 39,201010,,"oh, ayah dia pemenang proton accord ya? haha patutla....."
bamkai,20170514,Getting Started,Group: Junior Member,Posts: 110,201001,,Brain wash kao kao
moolala,20170514,New Member,Group: Newbie,Posts: 0,201703,,why only one race is speaking in the videothis is 1 malaysia no? should have at least 3 races in the videoso small already learned to talk so arrogantor just reading script?lol
keny2020j,20170514,Getting Started,Group: Junior Member,Posts: 276,200906,,"boleh songlap mah, sure wan become lar"
~Sherlock~,20170514,New Member,Group: Junior Member,Posts: 39,201010,,"at least the white, light blue and orange have REAL DREAMS that is beneficial to the country."
DarkAeon,20170514,Casual,Group: Junior Member,Posts: 452,201011,,"depan org kite, cakap dah maju, kita paling terrordepan org lain, cakap belum maju masih miskin sila kasi special punya"
moolala,20170514,New Member,Group: Newbie,Posts: 0,201703,,loltrueyou nailed it
rulerhot,20170514,New Member,Group: Newbie,Posts: 0,201106,,Mudahnya ustard jual diri to satan
tailangong,20170514,Casual,Group: Junior Member,Posts: 405,200711,From: My dad's spermie +My mom's ovum,Mrt is gov project not umno project.If umno bear the cost then only it is umno project. Mrt is tax payers monies. #takpandai
estcin,20170514,New Member,Group: Junior Member,Posts: 29,201108,,Our leader lead by example. Now all the boys want to be like him to songlap kau kau. Girls pula will want to become first lady can shopping kau kau
latipbogiba,20170514,New Member,Group: Newbie,Posts: 2,201512,From: ayer tawar,Who said dont drag kids into politics
Donphatz,20170514,New Member,Group: Junior Member,Posts: 26,200901,From: PJ,His objective will make him a macai in umno. If he says my objective is to join the songlap with umno then he can become leader.
thesoothsayer,20170514,Casual,Group: Junior Member,Posts: 425,200612,,Good. Got Lamborghini and Ferrari to drive.
mowlous,20170514,Getting Started,Group: Junior Member,Posts: 241,200707,,Age 5 already learn the skill of songklap .....
~Sherlock~,20170514,New Member,Group: Junior Member,Posts: 39,201010,,janji umno menang lucky draw la.
l4nunm4l4y4,20170514,Getting Started,Group: Junior Member,Posts: 169,201108,,"Budak tuh tahu, bodoh macamana pun, dah masuk politik, mesti kaya sebab boleh songlap."
-Aktan-,20170514,2.6b dah masuk bro,Group: Senior Member,Posts: 779,200912,,"Kalau tiada umno, kita tidak akan hidup senang macam ni... Asyik ingat nak hidup senang je hehehe"
NielWooWoo1205,20170514,Getting Started,Group: Junior Member,Posts: 71,201404,From: /Kepong,?????WTF IS THIS SHITWTF UMNO
malz89,20170514,Getting Started,Group: Junior Member,Posts: 252,201001,,"Lol .. all muka Ada potential rempit je? Especially the kid who dreams to be an MRT operator .. the way he speaks sounded like a potential rempit future, bakar here bakar there .."
IMORTALfatahL2401,20170514,New Member,Group: Junior Member,Posts: 27,201305,,orange =amanah =Kelantan=bako stadium=hence...
Mr. Topkek,20170514,New Member,Group: Newbie,Posts: 2,201705,,Potential future ministerI likey
ajax91,20170514,macOS Enthusiast,Group: Senior Member,"Posts: 1,166",201212,,RM 10 for reading the script
