Topic title: Chinese Kopitiam Buns Price Hike  Syukur   TQ BN ,"Topic posted on: 07 May 2017, 12:25:00",Topic link: https://forum.lowyat.net/topic/4283501,"Topic scraped on: 02 Aug 2017, 03:11:16",
username,date,avatar_title,group,post_count,join_date,from,text
iSean,20170507,iz old liao.,Group: Senior Member,"Posts: 2,481",201106,,"New Suggested PricingBuns/EtcsNew Pricing(RM)Old Pricing(RM)Big Pao Bun  4.00  3.60 Glutten Chicken Rice 4.00  3.60 Charsiew Pao Bun 2.00  1.80 Shangyoke Raw Meat Bun  2.00  1.80 Chicken Pao Bun  2.00  1.80 Lotus Pao Bun  1.90  1.70 Red Bean Pao Bun  1.90  1.70 Coconut Floss Pao Bun  1.90  1.70 Vegetarian Pao Bun  1.90  1.70 XiuLong Pao Dumpling  0.80  0.70 Dimsum set (3 pcs)  3.00  2.70 Six piece set?  7.20  6.00 http://www.sinchew.com.my/node/1640712The revised pricing will start on 15 May in Selangor... And now merchants have excuse to raise from 10 sens up til 40 sens.Hopefully they increase price, and keep the filling the same.   If cut cost, lesser fillings, or fillings taste bad, then boycott liao"
Sadru,20170507,Regular,Group: Senior Member,"Posts: 1,022",200901,,reduced la.. what raise?
iSean,20170507,iz old liao.,Group: Senior Member,"Posts: 2,481",201106,,Fixed. paiseh too sadden about my pao prices increase mix up header title.
Arata,20170507,New Member,Group: Newbie,Posts: 1,201607,,New pricing more cheaper.. kek
WhatMan,20170507,Regular,Group: Senior Member,"Posts: 1,304",201010,,"Avoid bun, cut carbs."
iSean,20170507,iz old liao.,Group: Senior Member,"Posts: 2,481",201106,,fixed. refer to above comment.
ikankering,20170507,New Member,Group: Newbie,Posts: 3,201701,,cukur.can reduce diabetic.
IReallyNeed Answers,20170507,Krazeybender,Group: Senior Member,Posts: 887,200801,From: Cheras,Lucky my pao is free for me to eat
smallcrab,20170507,Getting Started,Group: Junior Member,Posts: 82,200707,From: Puchong,inflation is the way of life
iSean,20170507,iz old liao.,Group: Senior Member,"Posts: 2,481",201106,,... owai.
Rusty Nail,20170507,Why am I still here?,Group: Senior Member,"Posts: 4,551",200301,From: Petaling Jaya,"Trader increase price, blame bnTopkek dap mentality"
iSean,20170507,iz old liao.,Group: Senior Member,"Posts: 2,481",201106,,Well blame GST and weakening ringgit
neuroneuster,20170507,Casual,Group: Junior Member,Posts: 415,200810,From: ??,Those are carbs.But dimsum yummyy.
automan5891,20170507,New Member,Group: Junior Member,Posts: 16,200909,,Anti competitive to join and set 1 price. report
budakdegilz,20170507,Regular,Group: Senior Member,"Posts: 1,105",200612,,kecian members of trader associationbig taiko need to increase price to max the profitsmall fish inside association are force to follow association pricing guidelineto avoid a boycott from another members of associationtaxes or currency fluctuation aren't the one that killed business pricing competitiontraders association pricing guideline does» Click to show Spoiler - click again to hide... «same concept apply to mamak stall association
