Topic title: Love umno or hate umno we have to admit 1 thing ,"Topic posted on: 06 Feb 2017, 15:58:00",Topic link: https://forum.lowyat.net/topic/4190834,"Topic scraped on: 02 Aug 2017, 03:28:54",
username,date,avatar_title,group,post_count,join_date,from,text
Sirmacai,20170206,Getting Started,Group: Junior Member,Posts: 213,201604,,Umno is the most successful party in the world. They have never lost to opposition. U say they cheat or whatever but that is just loser accusation. U kata umno songlap but the other party also songlap. U kata umno ada donation but pembangkang also ada.
Tokok_King,20170206,New Member,Group: Junior Member,Posts: 28,201612,,"my pop-corn is ready.kaki opposition, please come in."
Einjahr,20170206,New Member,Group: Junior Member,Posts: 14,201012,,You forgot PAPneighbour so dekat pun lupa ka?bodo inbred
nicole_4ever,20170206,Casual,Group: Junior Member,Posts: 455,200902,"From: Cheras, Kuala Lumpur","Ya l, the worst shit of all. Agreed."
DarkAeon,20170206,Casual,Group: Junior Member,Posts: 452,201011,,PAP not counted coz not org kite
yandebunena,20170206,Getting Started,Group: Junior Member,Posts: 134,201209,,loss liao just orchestra race riot then win again lo.inthe same tume also include new tongkat bonus.bangga nya.
Einjahr,20170206,New Member,Group: Junior Member,Posts: 14,201012,,so need to compete with org kite=/= world ?
Einjahr,20170206,New Member,Group: Junior Member,Posts: 14,201012,,"this party also never lose one, so how?  This is Umno's long lost brother from another mother"
Baconateer,20170206,Meh..... (TM),Group: Senior Member,"Posts: 2,023",201306,From: Blue Planet,ts mentioned in the world tho..
Zhik,20170206,Casual,Group: Junior Member,Posts: 303,201211,,I vote for ppap.....
pakmulau,20170206,Getting Started,Group: Junior Member,Posts: 128,201603,,110% true even donald duck oso tiru amno stail
Tokok_King,20170206,New Member,Group: Junior Member,Posts: 28,201612,,"""asalkan orang kite""....heard quite a lot of this comments.Yes, you. Actually what had you get? izzit you are apart of ""kite"" group?Else, you are a freaking tard. Yes, gomen do successfully bred these kind of ""kite"" group.The BEST in the WORLD indeed."
DarkAeon,20170206,Casual,Group: Junior Member,Posts: 452,201011,,sape persoal kita kasi tong simen
IReallyNeed Answers,20170206,Krazeybender,Group: Senior Member,Posts: 887,200801,From: Cheras,Someone forgetting PAPand itu socialist party with 3 generation of leader from same family
Einjahr,20170206,New Member,Group: Junior Member,Posts: 14,201012,,"dictatorship goals...o wait, its too late for you"
soulhunter87,20170206,Casual,Group: Junior Member,Posts: 347,200712,,most successful party in the world in maintaining the reign but not in managing the country
facelol,20170206,Casual,Group: Junior Member,Posts: 313,201203,,"basically, majority hates umno more than they lovenuff saidDAP #1, hidup DAP! look at penangnot to mention the petrol price increased"
IReallyNeed Answers,20170206,Krazeybender,Group: Senior Member,Posts: 887,200801,From: Cheras,"Sudah Mati ?But... but if you watch man in the high castle, I'm blonde."
Einjahr,20170206,New Member,Group: Junior Member,Posts: 14,201012,,dye rambut and contacts
RGRaj,20170206,New Member,Group: Junior Member,Posts: 40,201304,,"Ameno is the only party that actually managed to sell Malaysia to PRC. Dono when, but if PRC do come here, I'm willing to work for them. I got no special rights to lose. Compared to ..."
jacckl,20170206,New Member,Group: Junior Member,Posts: 49,201211,,you forget god of north korea the kim's party
alexcky,20170206,business Sifu,Group: Senior Member,Posts: 754,200711,,That's why Malaysia fall backwards bcoz we have umno n their macai Cukur
Lyu,20170206,Getting Started,Group: Junior Member,Posts: 157,201501,,Opposition ady gain more than 50% vote on previous GE but they still lossIf no cheat I dunno la what we call
hotjake,20170206,Getting Started,Group: Junior Member,Posts: 82,201011,,let's give them another 50 years
spanker,20170206,Custom Made e-Penis,Group: Senior Member,"Posts: 7,606",200412,From: Subang,"By that logic, Thailand has the most advanced warfare tactics in the world, since they have never lost a war."
gestapo,20170206,Full HD Post Count,Group: Senior Member,"Posts: 1,157",200412,From: Subang Jaya USJ,bodo most successful is kim jong empire la
lylee73,20170206,"The mouse who wanders at /k all day, all night",Group: Senior Member,Posts: 639,201508,"From: Klang, Selangor",Right. But will it be this time they falter? It can happen.
jGuyz,20170206,New Member,Group: Junior Member,Posts: 14,201002,From: ????,028aaZkls2c
roystevenung,20170206,Regular,Group: Senior Member,"Posts: 1,830",201201,"From: Butterworth, Penang",Rm0.20!
JokerNymous,20170206,Getting Started,Group: Junior Member,Posts: 196,201610,,Umno is the most successful party in the world. SOS?
mlab88,20170206,New Member,Group: Junior Member,Posts: 5,200703,,"The British lead here for 100years, also no bising!This Umno lackey, kuat sembang pula! Kuat, kononlah!"
GonnersKL,20170206,Getting Started,Group: Junior Member,Posts: 57,201210,,"jilat kau kau, jangan tak jilat"
Vape [On],20170206,Regular,Group: Senior Member,"Posts: 1,069",201511,,President waifu banyak kaya
spacelion,20170206,??,Group: Senior Member,"Posts: 1,378",200903,From: impossibru,i tot umno dibubar before this current umno is a pale shadow of the original umno
siaoand1,20170206,Getting Started,Group: Junior Member,Posts: 164,201010,,+1
tat3179,20170206,Regular,Group: Senior Member,"Posts: 1,326",200709,,"Most successful party in the world maybe. Howevre, like 80% percent of that party's followers pulak, masih bukak mulut mintak BRIM even merdeka for like 60 years.Pathetic.I wonder whether it is the party that is good or the followers are complete morons sometimes"
estcin,20170206,New Member,Group: Junior Member,Posts: 29,201108,,U say UMNO ada macai/cyber trooper opposition also got macai/red bean army
olman,20170206,Pukimon,Group: Senior Member,"Posts: 1,845",200301,From: PukiDex 150: SlowMon,Hail kim jib il hail
Anime in HD,20170206,Anime > best ??,Group: Senior Member,Posts: 695,201610,From: Celcom Internet 4G × Malaysia,
olman,20170206,Pukimon,Group: Senior Member,"Posts: 1,845",200301,From: PukiDex 150: SlowMon,Scumno mmg worldclass from the bottom
mamao,20170206,Getting Started,Group: Junior Member,Posts: 56,201012,,lmao..as if bait taken
alieN_005,20170206,New Member,Group: Newbie,Posts: 1,200812,,"it's human nature, when got power abused. See in /k already enough la, got bonus straight give to prc"
sunami,20170206,Getting Started,Group: Junior Member,Posts: 212,200607,,ha ha ha!
Anime in HD,20170206,Anime > best ??,Group: Senior Member,Posts: 695,201610,From: Celcom Internet 4G × Malaysia,
kcchong2000,20170206,New Member,Group: Newbie,Posts: 3,200901,,I cummmmiinnnngvgggggggg..... Oo wai.... I thought this is syiok sendiri tered... Ooo wai... Actually it is.
