Topic title: Guan Eng  Sec 62 of MACC Act,"Topic posted on: 06 Jan 2017, 11:12:00",Topic link: https://forum.lowyat.net/topic/4168149,"Topic scraped on: 02 Aug 2017, 03:33:13",
username,date,avatar_title,group,post_count,join_date,from,text
PappyBoyington,20170106,Getting Started,Group: Junior Member,Posts: 142,201606,,"Chief Minister Lim Guan Eng will file a motion today at the Penang High Court to declare Section 62 of the Malaysian Anti-Corruption Commission Act 2009 ""unconstitutional"".Section 62 of the MACC Act deals with the defendant's defence statement and his or her right to remain silent.Read more: https://www.malaysiakini.com/news/368317#ixzz4UwoAj6Jj"
PappyBoyington,20170106,Getting Started,Group: Junior Member,Posts: 142,201606,,"It states that ""Once delivery of documents by the prosecution pursuant to Section 51a of the Criminal Procedure Code has taken place, the accused shall, before commencement of the trial, deliver the following documents to the prosecution: (a) a defence statement setting out in general terms the nature of the defence and the matters on which the accused takes issue with the prosecution, with reasons; and (b) a copy of any document which would be tendered as part of the evidence for the defence.""The law has been in place for quite some time, said the Judge"
PappyBoyington,20170106,Getting Started,Group: Junior Member,Posts: 142,201606,,I guess that's why the defense legal team filing that motion.. so it's going to be a long-drawn out case (as expected)
seather,20170106,xXxXxXxXx,Group: Senior Member,"Posts: 1,042",200411,,"got any lawyers willing to spend some time to explain why it can be unconstitutional?assuming it is deem unconstitutional and LGE opts to remain silent thorough the trial and not fill any defense.. can he change his mind half way and fill a defense, after hearing what the prosecution has to say?ayam curious..."
cicak.fakir,20170106,Getting Started,Group: Junior Member,Posts: 270,201605,,"sounds like the clause is the same argument bijan's lawyer asked of wsj in new york :- ""what is you defence man? let us know upfront."""
Lyu,20170106,Getting Started,Group: Junior Member,Posts: 157,201501,,Can some explain in /klanguage for that section?
natamhanjing,20170106,Getting Started,Group: Junior Member,Posts: 69,200907,,bye bye lge
adlans,20170106,New Member,Group: Junior Member,Posts: 5,200901,,Orang lain songlap takbolehSendiri songlap boleh
