Topic title: Najib is not gov officer or public officer  Lmao ,"Topic posted on: 16 Feb 2017, 14:03:00",Topic link: https://forum.lowyat.net/topic/4198623,"Topic scraped on: 02 Aug 2017, 03:27:05",
username,date,avatar_title,group,post_count,join_date,from,text
lifebalance,20170216,Life & Mortgage Planner,Group: Senior Member,"Posts: 4,063",201411,,"Prime Minister Najib Abdul Razak has applied to strike out Petaling Jaya Utara MP Tony Pua's suit against him for misfeasance in public office in relation to 1MDB.Among the grounds, Najib stated that Pua filed the suit for political purpose and that he is not a public officer nor a government servant.Najib also raised the question of Pua's legal standing in initiating the suit and claimed that the ingredients of tort of misfeasance in public office have not been fulfilledhttp://m.malaysiakini.com/news/372637"
OldSchoolJoke,20170216,Getting Started,Group: Junior Member,Posts: 196,201003,,he is God..
donfutsal,20170216,Getting Started,Group: Junior Member,Posts: 135,201505,From: Malaysia,its already personal pblm
BlitzAce,20170216,Fanboy? Naw.,Group: Senior Member,"Posts: 1,058",200301,From: Don't know.,"Obviously he's the God-Emperor. Are you a peasant, not knowing this?"
poosk,20170216,Getting Started,Group: Junior Member,Posts: 71,200904,,"PM is not under JPA. So he is not a pegawai, public officer nor a government servant."
empatTan,20170216,On my way,Group: Senior Member,Posts: 684,201603,,
will4848,20170216,UNKNOWN,Group: Senior Member,Posts: 594,201009,From: DONT KNOW,SO WHAT IS HE ?? MO1 ?
axymax,20170216,Getting Started,Group: Junior Member,Posts: 203,200605,,jangan dipersoal..
patt_sue,20170216,Enthusiast,Group: Senior Member,Posts: 792,200502,,"well,according to constituition (perkara 132), he is right....he is not a public officerhttp://www.jpapencen.gov.my/CAT289562/Publ...kara132-Ma.Html"
smallcrab,20170216,Getting Started,Group: Junior Member,Posts: 82,200707,From: Puchong,
adamhzm90,20170216,On my way,Group: Senior Member,Posts: 559,201404,,he's under bik mama
jacky91,20170216,DJ,Group: Senior Member,"Posts: 1,613",200904,,"he don't the serve the government, the government serve himget the fact right...hahaha"
DarkAeon,20170216,Casual,Group: Junior Member,Posts: 452,201011,,dear leader x boleh dipersoal
k_yagami,20170216,New Member,Group: Junior Member,Posts: 38,200706,,"PM means tha Pua is not public officer nor a government servant, try to read and understand."
skinny-dipper,20170216,Getting Started,Group: Junior Member,Posts: 66,200910,,he is the choosen one
yokoloco,20170216,On my way,Group: Senior Member,Posts: 594,201406,"From: CatCity, Sarawak","Tony Pua is Member of Parliament for Petaling Jaya Utara, so he is a government servantalso this is from the article, so not sure if editor/article problem or what"
Aparaa,20170216,New Member,Group: Junior Member,Posts: 9,201207,,This is what i thought but but...Non public officer or a non government servant cant question the master?I is confuse.
lifebalance,20170216,Life & Mortgage Planner,Group: Senior Member,"Posts: 4,063",201411,,"even that also Tony Pua is a gov servant, he's being paid to sit in the Parliament meeting duh"
alien3d,20170216,Look at all my stars!!,Group: Senior Member,"Posts: 3,626",200903,,who said..   If not he didn't  should not receive JUSA salary
alien3d,20170216,Look at all my stars!!,Group: Senior Member,"Posts: 3,626",200903,,nope..  he didn't receive normal JUSA  or KUP salary
tbsalan,20170216,Getting Started,Group: Junior Member,Posts: 146,200410,,he is the choosen 1..no doubt ..maybe above god level..
poosk,20170216,Getting Started,Group: Junior Member,Posts: 71,200904,,"forgot wat it called when last time learn in skulthe fact is all ministers are not government servant/ officer.anyway up to u ppl want to calll him what, God, monkey..."
neoFluidic,20170216,New Member,Group: Junior Member,Posts: 47,201408,,He is HKC
azhan82,20170216,Getting Started,Group: Junior Member,Posts: 240,201505,From: Klang Valley,Darah Bangsawan..No rule of law applied to him...
EarendurFefalas,20170216,Getting Started,Group: Junior Member,Posts: 88,201209,,"ofkos political purpose, anwar masuk penjara pon sama"
PlayMaker`,20170216,Getting Started,Group: Junior Member,Posts: 221,201010,,jibby gor is godlike type ok
Ikruga,20170216,Getting Started,Group: Junior Member,Posts: 126,200901,,Can't he be sued in his personal capacity instead of official capacity? Malaysian legal system is so weird
Jv8888,20170216,New Member,Group: Junior Member,Posts: 46,201305,,"He's chosen by God, so please, dont question!!"
MR_alien,20170216,Mr.Alien on the loss,Group: Senior Member,"Posts: 2,021",200710,From: everywhere in sabah,gods of egypt
will4848,20170216,UNKNOWN,Group: Senior Member,Posts: 594,201009,From: DONT KNOW,KFC
tbsalan,20170216,Getting Started,Group: Junior Member,Posts: 146,200410,,u play god of war before...he even capable to kill god haha..
