Topic title: Huan Cheng  Terdapat Ura Ura Beberapa DAP Adun,"Topic posted on: 14 Apr 2017, 10:24:00",Topic link: https://forum.lowyat.net/topic/4265883,"Topic scraped on: 02 Aug 2017, 03:16:51",
username,date,avatar_title,group,post_count,join_date,from,text
ironmaid89,20170414,New Member,Group: Newbie,Posts: 0,201208,,"Usul yang akan dibentangkan oleh UMNO dalam sidang Dewan Undangan Negeri (DUN) Pulau Pinang bagi mendesak Ketua Menteri, Lim Guan Eng meletak jawatan berikutan sedang berdepan pendakwaan kes rasuah di mahkamah dijangka mendapat sokongan ramai Ahli Dewan Undangan Negeri (ADUN) termasuk Pas dan PKR.Naib Presiden Parti Cinta Malaysia, Datuk Huan Cheng Guan berkata, selain itu, terdapat juga ura-ura beberapa ADUN DAP akan menyokong usul tersebut kerana mereka malu dengan kes rasuah Guan Eng yang dilihat te­lah merosakkan imej ‘bersih’ parti berkenaan.“Secara jujur, saya berpendapat ini adalah masa yang tepat bagi semua pemimpin di Pulau Pinang untuk bangkit dan melawan isu rasuah melibatkan negeri yang sebelum ini didakwa bebas rasuah dan menjadi kebanggaan.“Kini kita dikenali sebagai negeri yang mempunyai masalah rasuah yang tinggi termasuk skandal rasuah Guan Eng dan ahli-ahli perniagaan yang rapat dengan kerajaan negeri,” katanya dalam satu kenyataan di sini, hari ini.Isnin lalu, Pengerusi Badan Perhubungan UMNO Pulau Pinang, Datuk Seri Zainal Abidin Osman berkata, pihaknya akan membawa usul untuk mendesak Guan Eng meletakkan jawatan sebagai Ketua Menteri dalam sidang DUN yang dijadualkan pada 19 Mei ini.Usul itu berikutan Guan Eng kini sedang berdepan pendakwaan di mahkamah atas dua tuduhan rasuah termasuk pembelian banglo di bawah nilai pasaran.Selain itu, usul tersebut juga berikutan tindakan kerajaan DAP Pulau Pinang mahu membawa usul mengecam Ahli Parlimen Tasek Gelugor, Datuk Shabudin Yahaya berhubung perbahasan mengenai Rang Undang-undang Kesalahan-kesalahan Seksual Terhadap Kanak-kanak di Parlimen, baru-baru ini.Pada perkembangan berkaitan, Cheng Guan memberitahu, oleh kerana terlalu banyak kes rasuah berlaku di Pulau Pinang, rakyat sudah mula hilang keyakinan terhadap kerajaan negeri.“Ini juga susulan penjualan tanah-tanah negeri kepada pemaju hartanah dan taikun, penutupan kilang-kilang serta syarikat multinasional berpindah ke negeri lain yang mempunyai polisi kewangan lebih telus.“Selain itu, harga rumah juga melambung tinggi sehingga tiada rakyat tempatan yang mampu membeli rumah di negeri sendiri dan kesemua ini sedang memberi tekanan yang sangat tinggi kepada rakyat Pulau Pinang khusus­nya anak muda,” ujarnya.https://www.utusan.com.my/berita/politik/da...awatan-1.469325"
nill,20170414,Getting Started,Group: Junior Member,Posts: 250,201005,,Some correction.No need to thank me.
highshape,20170414,New Member,Group: Junior Member,Posts: 32,201011,,Thank you
pandah,20170414,On my way,Group: Senior Member,Posts: 537,201107,,"Bentanglah While 1mdb is getting international investigation, kementerian sukan 100m, mara overspending for years, all bentang sekali"
toughguy,20170414,New Member,Group: Junior Member,Posts: 45,200708,,Bertapa baiknya kalau semua negeri di Malaysia menganggap beli banglo murah dari supplier jadi rasuah besar.
neoFluidic,20170414,New Member,Group: Junior Member,Posts: 47,201408,,as if LGE letak jawatan BN will lose next GE lol !!!oh wait MOF1 and 1MDB make us proud !!
nill,20170414,Getting Started,Group: Junior Member,Posts: 250,201005,,"Ataupun rugi berpuluh billion dalam projek IMDB tapi berani kata ""Saya tak tahu. Tak apa. GST akan selamatkan kita daripada hutang saya ini. Kamu semua diam2 bayar tapi saya masih nak cari makan"""
sheffbatik,20170414,New Member,Group: Junior Member,Posts: 15,200908,,You cant dethrone tuhan tokong. Later pulau pinang dilanda todak
joe_mamak,20170414,Casual,Group: Junior Member,Posts: 333,200612,,LOL  I think not.  PSI think LGE should take a break......
ikankering,20170414,New Member,Group: Newbie,Posts: 3,201701,,habislah.
Ibrahimovic,20170414,*HolyHunk*,Group: Senior Member,"Posts: 1,516",200708,From: Johor-Singapore,Sos Utusan. Lol.
Big Balls Jackson,20170414,New Member,Group: Junior Member,Posts: 7,201402,,Mr Tahi Lalat
alexcky,20170414,business Sifu,Group: Senior Member,Posts: 754,200711,,Another idiot party.. Pity no penangite vote themPadan muka
