name,scale,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
amanah,1,1,5,1,0,0,0,1,0,2,0,0,0,0,1,0,0,1,2,0,1,2,0,5,1,1,1,1,0,0,1,0
amanah,2,0,1,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
bn,1,5,4,4,1,6,2,2,3,2,4,4,4,4,8,1,3,6,7,2,3,4,2,8,3,11,6,1,5,3,3,4
bn,2,7,4,4,1,1,0,6,4,2,4,4,3,1,2,4,0,9,2,3,0,1,1,8,3,3,0,0,1,0,0,2
dap,1,5,7,4,1,1,2,6,3,2,3,2,5,4,8,3,5,7,10,4,4,6,4,11,3,6,7,4,9,0,11,4
dap,2,3,2,3,0,1,0,3,0,0,1,1,0,1,3,2,1,1,2,2,1,3,0,4,1,3,1,0,0,0,0,3
gerakan,1,0,1,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0,1
gerakan,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keadilan,1,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
keadilan,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kimma,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kimma,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ldp,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ldp,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mca,1,2,1,2,0,0,1,0,1,1,0,0,0,0,0,1,3,1,6,2,2,0,1,1,1,1,2,0,0,1,1,2
mca,2,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0
pakatan,1,2,5,1,0,2,0,1,1,0,1,0,1,1,5,1,0,0,2,0,1,4,1,4,2,2,1,0,0,1,3,0
pakatan,2,0,3,0,0,1,0,1,0,0,1,0,0,0,2,1,0,0,2,0,1,2,0,3,3,1,1,0,0,0,0,0
pakatan rakyat,1,0,3,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
pakatan rakyat,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pakatan harapan,1,2,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,2,0,1,4,1,4,1,2,0,0,0,0,1,0
pakatan harapan,2,0,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,2,0,1,1,0,0,0,0,0
parti islam amanah negara ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parti islam amanah negara ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parti pribumi bersatu malaysia,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,3,0,0,0,0,0,0,1,0
parti pribumi bersatu malaysia,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0
pas,1,10,10,6,2,4,1,8,5,5,3,2,7,4,7,4,6,7,11,2,1,3,6,12,4,7,1,0,4,0,8,4
pas,2,7,5,7,0,1,1,1,3,2,4,3,3,1,7,6,1,2,1,5,1,1,3,5,3,2,0,1,1,1,1,4
pbb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pbb,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pbs,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
pbs,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pbrs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pbrs,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ph,1,6,6,3,4,2,2,1,2,2,1,3,4,3,3,1,3,4,6,2,2,2,3,2,5,2,4,3,2,2,1,1
ph,2,1,1,3,0,2,1,0,2,2,2,1,0,1,2,1,3,0,0,2,1,2,0,3,3,3,1,1,0,0,2,0
pkr,1,2,6,2,1,1,1,4,0,0,1,2,3,3,6,1,3,4,3,1,3,6,1,8,1,2,2,0,1,0,3,0
pkr,2,1,1,0,0,2,0,0,2,2,1,2,0,1,2,1,0,2,1,0,0,2,1,5,1,5,0,0,0,0,0,0
ppbm,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,2
ppbm,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3,0,2,1,0,0,0,0,0,0,0
ppp,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ppp,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prs,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spdp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spdp,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
supp,1,4,3,1,2,0,2,1,2,1,1,3,4,3,2,0,2,7,3,0,3,0,1,5,4,5,2,0,1,2,0,1
supp,2,4,5,6,3,3,2,7,8,3,5,11,5,2,8,12,6,20,15,9,2,6,3,16,13,16,6,2,0,2,3,7
swp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swp,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
umno,1,5,5,3,2,2,2,3,3,1,2,4,6,3,5,1,6,5,14,4,2,2,0,7,3,2,1,1,5,1,0,2
umno,2,2,0,2,1,0,0,1,2,1,4,3,4,0,3,0,3,1,2,4,1,1,1,5,0,0,1,0,0,0,0,0
