name,scale,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
amanah,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,1,1,2,1,0,0,1,2,0
amanah,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0
bn,1,0,2,4,1,6,6,1,2,2,1,2,2,1,1,2,2,0,2,1,2,2,7,4,2,2,3,0,1,1,3,3
bn,2,1,0,3,3,4,2,1,0,0,0,0,0,1,0,0,1,1,1,0,2,1,2,4,6,2,2,0,1,0,1,4
dap,1,2,1,7,6,12,19,11,7,6,3,1,2,0,6,4,0,3,6,4,1,6,14,9,5,6,8,0,2,3,9,6
dap,2,0,0,0,1,3,10,0,2,1,1,3,0,0,0,1,1,1,0,2,2,0,4,2,8,4,1,1,1,0,7,4
gerakan,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,2,1
gerakan,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
keadilan,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
keadilan,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kimma,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kimma,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ldp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ldp,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mca,1,1,1,2,3,6,4,3,8,3,1,4,0,0,1,0,1,0,0,0,0,3,6,1,5,1,2,0,1,0,2,1
mca,2,0,1,0,0,0,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,4,1,2,0,1,0,1,0,0,0
pakatan,1,0,1,2,0,6,2,0,0,0,1,2,0,0,5,1,0,1,0,1,3,1,0,1,1,1,0,0,1,1,2,1
pakatan,2,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0
pakatan rakyat,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
pakatan rakyat,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pakatan harapan,1,0,1,1,0,3,1,0,0,0,1,2,0,0,2,1,0,1,0,0,2,0,0,1,0,1,0,0,0,1,1,1
pakatan harapan,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0
parti islam amanah negara ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parti islam amanah negara ,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parti pribumi bersatu malaysia,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,0,0,0,1,1,0
parti pribumi bersatu malaysia,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pas,1,0,1,2,2,6,6,2,4,4,2,0,1,2,7,6,2,2,3,6,1,4,5,9,6,4,8,1,2,2,5,11
pas,2,0,1,0,5,5,2,2,1,2,0,1,0,0,0,2,3,2,1,0,2,4,0,6,7,1,4,0,1,0,0,5
pbb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
