name,scale,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
马华,1,2,17,17,47,7,19,10,30,26,13,16,6,7,7,15,8,7,23,8,14,9,3,19,9,20,10,3,3,10,15,0
马华,2,1,6,3,4,6,2,3,6,3,10,3,3,6,2,5,3,1,3,2,1,6,3,3,4,1,6,1,5,5,4,0
巫統,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,1,0,2,1,0,0,0
巫統,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0
火贱,1,1,3,2,11,9,3,2,7,11,6,5,2,4,8,4,0,5,8,8,7,8,7,13,6,15,4,2,5,4,9,0
火贱,2,0,3,0,6,4,0,0,4,1,2,4,1,5,1,0,1,2,1,1,4,5,3,5,4,2,10,2,0,2,1,0
行动党,1,2,1,2,0,2,1,2,7,0,0,3,5,0,1,3,0,2,3,0,2,4,1,0,6,12,2,1,3,3,4,0
行动党,2,1,0,0,1,0,0,0,7,0,0,1,1,0,0,3,0,0,0,0,0,2,0,0,1,0,0,1,2,2,0,0
誠信黨,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
誠信黨,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
团结党,1,1,1,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,1,1,0,0,2,0,1,1,0,1,0,0,1,0
团结党,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
蓝眼,1,1,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,4,1,0,0,0,0,0,0,0,1,0
蓝眼,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
民聯,1,2,2,0,0,0,1,0,5,0,0,2,0,0,1,2,1,0,0,1,0,0,2,1,2,5,3,1,1,1,0,0
民聯,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
民政,1,0,3,1,2,0,2,2,4,7,1,3,2,2,6,1,3,1,2,1,0,1,0,2,0,5,1,0,1,2,1,0
民政,2,0,1,0,0,0,0,0,3,0,0,0,2,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
希盟,1,2,4,2,3,4,3,4,9,3,1,6,1,2,9,9,2,0,2,1,0,4,4,6,8,6,8,3,5,3,4,0
希盟,2,1,2,1,2,1,0,0,1,0,2,1,0,1,7,4,1,0,2,1,0,3,4,4,7,2,1,2,1,2,3,0
