name,scale,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
马华,1,13,19,9,14,21,13,17,4,13,14,8,9,8,16,8,4,16,13,11,12,7,11,10,1,5,4,7,16,7,4,5
马华,2,2,5,1,1,4,4,5,5,3,1,4,6,1,4,2,2,5,2,5,5,1,1,0,0,2,3,2,1,2,1,1
巫統,1,0,2,3,2,0,0,0,0,1,3,2,3,0,0,2,1,1,0,0,3,1,0,0,0,1,0,1,0,0,2,4
巫統,2,0,2,2,0,0,0,0,0,1,1,1,1,0,1,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
火贱,1,7,10,3,7,8,1,7,9,18,8,5,6,6,14,5,6,14,12,10,8,1,10,5,2,5,3,4,10,7,7,7
火贱,2,2,8,2,2,4,1,3,3,7,3,3,5,2,12,4,6,6,3,3,5,0,3,2,0,3,0,1,3,1,3,0
行动党,1,1,3,3,3,6,4,2,5,2,6,3,7,1,10,5,1,7,4,10,9,4,3,2,1,1,1,3,7,2,3,2
行动党,2,1,1,1,0,1,0,5,1,2,1,3,0,1,4,1,1,3,3,1,3,0,5,0,0,2,1,0,1,0,1,1
誠信黨,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
誠信黨,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
团结党,1,0,0,0,1,1,0,0,2,0,0,0,1,0,0,4,0,0,1,2,0,0,1,1,1,0,1,0,2,0,0,0
团结党,2,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0
蓝眼,1,2,2,0,1,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,1,0,3,1,0,1,0,1,0
蓝眼,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
民聯,1,0,1,3,2,1,0,3,4,3,5,2,2,3,4,6,0,0,1,2,3,1,3,2,0,0,0,0,3,0,6,4
民聯,2,0,2,3,0,3,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1
民政,1,0,9,5,6,3,3,6,0,1,3,2,3,3,8,4,6,13,5,4,3,1,1,2,0,1,1,1,1,2,1,2
民政,2,1,2,1,0,1,1,1,0,1,0,1,5,0,1,1,2,3,1,0,1,0,0,0,0,1,1,0,0,0,1,0
希盟,1,4,5,3,6,6,0,11,14,9,10,0,8,6,12,19,11,8,8,8,12,4,12,6,4,8,2,5,20,3,20,5
希盟,2,2,5,0,2,8,2,6,3,4,0,1,1,2,4,12,3,2,4,2,1,2,6,0,3,4,1,3,16,3,10,3
