name,scale,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
马华,1,4,6,6,5,18,9,17,3,9,4,6,8,9,8,8,7,8,7,8,12,11,6,6,5,3,9,9,13,12,17,3
马华,2,5,1,0,1,2,4,1,2,4,1,1,1,2,3,5,8,2,1,2,2,1,2,1,1,2,0,1,0,4,4,0
巫統,1,1,1,0,0,1,1,0,0,0,0,1,0,0,2,0,1,1,3,1,0,1,1,3,0,0,1,2,1,1,0,0
巫統,2,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
火贱,1,5,10,2,4,13,4,15,2,5,4,4,4,3,3,7,7,4,3,8,6,5,5,4,5,3,8,2,4,11,8,4
火贱,2,3,4,2,1,0,4,9,1,2,0,1,2,0,3,3,2,1,1,2,1,2,4,3,4,3,2,2,1,3,2,1
行动党,1,1,1,1,3,4,3,3,4,4,2,0,5,1,2,3,2,2,2,2,1,1,0,1,2,2,7,4,2,1,3,0
行动党,2,0,1,1,0,1,0,0,1,0,0,0,0,0,2,0,2,0,1,0,2,3,1,0,1,3,4,1,0,0,0,1
誠信黨,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
誠信黨,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
团结党,1,2,0,1,0,0,0,0,1,1,1,0,0,0,0,2,0,0,2,0,0,1,0,1,0,0,0,1,1,0,0,0
团结党,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1
蓝眼,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0
蓝眼,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0
民聯,1,0,2,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,2,1,1,0,0
民聯,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
民政,1,1,3,0,4,7,2,9,0,2,1,0,1,2,1,0,0,3,3,0,2,1,1,4,3,2,4,0,0,4,2,0
民政,2,0,0,1,0,0,0,2,0,1,0,1,0,0,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0
希盟,1,0,2,0,4,6,1,4,2,1,2,1,5,3,4,7,4,3,1,5,1,3,2,3,0,3,2,3,5,9,3,0
希盟,2,0,2,4,0,4,0,1,0,1,0,0,1,0,3,5,6,2,2,0,1,0,3,0,1,1,2,2,4,2,3,1
