name,scale,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
纳吉·阿都拉萨,1,8,9,7,10,14,12,22,7,8,10,16,9,3,5,2,10,38,12,11,11,23,16,18,9,7,14,28,23,29,9
纳吉·阿都拉萨,2,0,0,1,0,0,3,3,0,0,2,2,2,0,2,0,1,0,0,1,1,1,2,1,0,0,0,2,2,1,1
安华·依布拉欣,1,1,2,2,6,4,3,0,2,1,1,1,0,0,0,1,2,1,2,1,1,5,3,1,0,1,7,6,1,1,1
安华·依布拉欣,2,1,0,1,0,2,0,0,2,1,1,1,1,1,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
马哈迪·莫哈末,1,9,5,10,24,19,14,24,6,8,14,15,5,0,4,1,7,25,1,3,4,12,15,8,5,14,45,78,20,16,9
马哈迪·莫哈末,2,3,0,3,0,4,3,1,2,3,2,1,5,1,2,0,0,4,0,2,1,4,1,0,0,5,3,5,3,8,3
林冠英,1,5,2,2,2,1,2,2,4,3,5,2,3,6,1,0,2,1,2,5,6,4,2,5,1,1,4,3,7,2,6
林冠英,2,1,1,0,1,3,3,0,1,3,6,1,0,0,1,2,2,0,14,3,3,2,1,1,2,1,4,2,4,2,2
廖中莱,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,2,1,0,1,1,1,0,0,0,1,0,0,0
廖中莱,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
拉菲兹·南利,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
拉菲兹·南利,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
潘儉偉,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
潘儉偉,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
罗斯玛·曼梳,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,2,5,1,6,2,2,6,1,2,1,0,0,2,3,3
罗斯玛·曼梳,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
曹观友,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
曹观友,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0
郑雨周,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
郑雨周,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
魏家祥,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
魏家祥,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
卡巴星,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
卡巴星,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
许子根,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
许子根,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
哈迪阿旺,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
哈迪阿旺,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
