name,scale,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
纳吉·阿都拉萨,1,8,10,8,4,14,16,13,18,3,1,3,5,3,1,8,7,5,16,4,5,8,11,10,10,9,23,3,9,6,9,5
纳吉·阿都拉萨,2,0,2,3,1,1,0,0,4,0,0,2,1,0,2,2,6,1,1,1,1,0,2,3,1,2,5,1,1,0,0,1
安华·依布拉欣,1,0,2,0,1,3,2,2,0,0,0,1,1,1,1,1,0,0,0,0,0,0,2,1,2,0,3,3,0,0,2,0
安华·依布拉欣,2,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
马哈迪·莫哈末,1,12,10,4,11,10,10,5,5,4,2,2,6,2,4,11,2,4,20,8,3,0,4,4,5,9,13,6,3,8,7,5
马哈迪·莫哈末,2,1,1,4,1,3,5,1,1,1,1,1,1,4,2,7,4,2,0,0,0,0,2,0,0,4,7,1,0,3,2,1
林冠英,1,1,4,0,9,9,5,9,3,1,1,2,3,1,5,0,3,3,1,2,1,4,2,3,2,3,4,1,4,1,4,0
林冠英,2,0,1,3,2,0,2,4,0,0,0,0,0,2,1,1,0,1,0,0,0,3,0,2,8,1,0,1,1,2,0,0
廖中莱,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,1,0
廖中莱,2,0,2,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0
拉菲兹·南利,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
拉菲兹·南利,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
潘儉偉,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
潘儉偉,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
罗斯玛·曼梳,1,0,1,1,1,2,4,3,7,1,0,0,0,0,1,0,0,2,1,0,1,0,0,3,3,0,3,0,1,0,1,0
罗斯玛·曼梳,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
曹观友,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
曹观友,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
郑雨周,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
郑雨周,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
魏家祥,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
魏家祥,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
卡巴星,1,0,1,0,0,2,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
卡巴星,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
许子根,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
许子根,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
哈迪阿旺,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
哈迪阿旺,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
