name,scale,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
amanah,1,1,5,1,0,0,0,1,0,2,0,0,0,0,1,0,0,1,2,0,1,2,0,5,1,1,1,1,0,0,1,0
amanah,2,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
bn,1,3,4,4,0,5,1,2,3,2,4,3,3,4,5,0,3,6,7,1,2,4,1,8,3,10,6,0,1,1,3,1
bn,2,6,3,4,1,1,0,4,4,2,3,2,3,0,1,1,0,9,2,3,0,1,1,7,3,3,0,0,0,0,0,1
dap,1,4,7,4,0,1,1,5,2,2,3,2,5,2,5,3,5,7,8,3,2,5,4,9,3,6,6,1,1,0,8,2
dap,2,3,2,3,0,1,0,0,0,0,1,1,0,1,2,2,1,1,1,2,1,2,0,3,1,3,1,0,0,0,0,3
gerakan,1,0,1,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
gerakan,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
keadilan,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
keadilan,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kimma,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kimma,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ldp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ldp,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mca,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,3,1,6,2,0,0,0,1,0,1,1,0,0,0,0,0
mca,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0
pakatan,1,2,5,1,0,2,0,1,1,0,1,0,1,1,2,1,0,0,2,0,1,4,1,4,2,2,1,0,0,0,3,0
pakatan,2,0,2,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,0,1,2,0,2,3,0,1,0,0,0,0,0
pakatan rakyat,1,0,3,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
pakatan rakyat,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
