name,scale,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
amanah,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
amanah,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
bn,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
bn,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
dap,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
dap,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
gerakan,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
gerakan,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
keadilan,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
keadilan,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
kimma,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
kimma,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
ldp,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
ldp,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
mca,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
mca,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
pakatan,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
pakatan,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
pakatan rakyat,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
pakatan rakyat,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
pakatan harapan,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
pakatan harapan,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
parti islam amanah negara ,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
parti islam amanah negara ,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
parti pribumi bersatu malaysia,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
parti pribumi bersatu malaysia,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
pas,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
pas,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
pbb,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
pbb,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
pbs,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
pbs,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
pbrs,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
pbrs,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
ph,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
ph,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
pkr,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
pkr,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
ppbm,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
ppbm,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
ppp,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
ppp,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
prs,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
prs,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
spdp,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
spdp,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
supp,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
supp,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
swp,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
swp,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
umno,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
umno,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
abdul hadi awang,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
abdul hadi awang,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
ahmad yakob,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
ahmad yakob,2,64,14,65,26,53,37,26,52,56,36,52,48,48,43,55,32,65,44,82,34,55,47,75,83,99,56,70,72,22,64,29
ahmah zahid hamidi,1,205,187,144,87,179,155,94,182,128,184,194,179,276,307,207,186,190,172,256,214,271,251,258,282,231,182,148,94,99,253,144
