name,scale,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
马华,1,5,6,8,7,20,12,15,20,12,28,15,9,3,14,16,8,12,5,12,6,3,7,5,7,8,11,19,24,17,11,0
马华,2,4,5,8,3,3,5,2,5,2,8,2,1,1,2,5,6,3,0,0,1,1,2,2,3,4,2,3,5,3,1,0
巫統,1,0,0,1,0,0,1,1,1,0,0,0,0,1,3,2,2,0,0,0,0,0,2,1,0,2,0,2,3,0,0,0
巫統,2,0,1,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
火贱,1,2,2,4,8,10,3,13,12,8,12,7,8,3,8,12,5,5,1,6,3,4,3,7,4,9,3,3,6,5,1,0
火贱,2,2,3,5,3,3,2,3,6,4,4,3,4,4,6,2,0,2,0,2,1,1,4,5,1,1,6,5,2,1,1,0
行动党,1,2,2,3,1,2,2,5,2,3,4,5,4,3,7,6,3,3,2,0,3,2,2,1,2,6,5,5,4,3,4,0
行动党,2,1,0,1,1,1,0,1,0,0,2,0,0,1,1,1,3,0,0,0,0,0,1,1,0,2,0,2,1,0,0,0
誠信黨,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
誠信黨,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
团结党,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,0,0,0,1,1,0
团结党,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
蓝眼,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,3,1,0,0,0,0,0
蓝眼,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
民聯,1,1,1,0,0,2,2,0,0,1,2,3,0,0,1,1,4,1,0,0,1,0,1,1,1,1,1,0,0,0,2,0
民聯,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
民政,1,0,1,0,5,4,0,4,1,5,4,2,3,1,5,3,4,0,0,1,1,0,0,0,0,1,2,2,3,0,2,0
民政,2,0,1,2,1,1,1,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
希盟,1,2,1,5,2,0,1,1,2,2,9,1,1,0,5,2,2,2,3,5,1,2,4,2,3,2,0,0,1,2,0,0
希盟,2,2,0,3,0,0,1,1,1,1,4,0,1,0,3,2,2,0,0,3,2,0,3,0,1,0,0,2,2,0,0,0
