name,scale,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
马华,1,19,29,29,19,30,24,44,27,18,19,18,20,15,32,12,14,10,6,15,19,16,21,24,23,19,20,2,3,1,1,2
马华,2,0,8,4,4,4,2,3,3,2,2,1,1,3,3,1,2,0,2,3,2,4,2,3,6,1,1,0,0,0,0,1
巫統,1,0,0,2,1,0,0,0,3,0,0,1,2,2,0,0,0,2,0,2,0,2,0,0,1,1,2,0,0,0,0,0
巫統,2,0,0,0,3,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
火贱,1,13,12,38,21,27,23,27,23,22,27,7,11,14,19,9,9,5,4,11,14,7,21,19,13,20,22,5,4,0,1,5
火贱,2,0,3,16,7,8,7,1,10,2,4,0,2,3,0,2,5,1,2,8,4,0,2,5,3,1,3,3,0,0,2,3
行动党,1,4,2,4,4,3,6,3,4,5,4,3,4,3,4,2,3,2,3,5,9,6,6,8,12,11,6,0,0,2,1,0
行动党,2,0,2,4,0,2,4,0,2,2,2,3,0,2,1,0,0,2,0,4,3,5,3,4,2,1,4,2,0,0,0,0
誠信黨,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
誠信黨,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
团结党,1,0,1,0,0,0,0,0,1,0,2,2,0,0,0,1,2,0,1,0,3,3,2,5,3,2,2,0,0,0,0,0
团结党,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0,0,1,2,1,0,0,0,0
蓝眼,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0
蓝眼,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
民聯,1,3,2,4,0,1,2,0,3,2,4,3,0,1,1,0,0,0,1,1,0,0,2,2,2,1,0,0,0,0,0,0
民聯,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0
民政,1,1,5,5,8,3,4,0,0,2,2,1,2,0,1,1,3,1,1,1,1,2,1,0,3,2,3,1,0,0,3,2
民政,2,0,5,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
希盟,1,1,1,2,3,5,2,0,1,5,3,10,5,2,5,0,4,3,1,5,6,5,3,5,9,4,2,3,0,1,2,1
希盟,2,1,0,1,2,5,0,0,1,2,3,3,1,3,1,0,0,3,0,3,1,1,4,2,2,1,1,0,0,0,1,0
