name,scale,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
马华,1,19,11,6,4,7,14,3,6,11,6,5,7,12,1,12,5,5,27,9,9,4,6,1,6,9,7,3,12,5,9,12
马华,2,1,0,0,1,3,3,2,1,2,0,1,1,3,3,3,2,0,1,4,2,4,1,3,0,0,5,2,4,1,4,3
巫統,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,2,0,0,0,0,1,1,1,1,0
巫統,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
火贱,1,4,2,6,6,4,7,7,5,5,2,9,4,4,8,6,4,3,6,5,13,5,11,3,2,11,10,12,6,8,15,14
火贱,2,3,1,1,3,6,0,5,3,3,2,2,2,2,1,1,4,1,1,3,1,4,2,3,5,1,4,6,4,4,7,3
行动党,1,4,5,1,2,6,2,1,5,5,2,1,3,1,0,2,1,3,3,0,1,1,2,6,1,2,0,4,5,2,2,2
行动党,2,1,2,1,1,1,0,1,0,0,0,0,6,1,3,2,4,1,0,6,0,2,2,3,1,1,1,1,0,0,1,1
誠信黨,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
誠信黨,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
团结党,1,0,0,2,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0
团结党,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0
蓝眼,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0
蓝眼,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
民聯,1,0,0,1,1,1,0,1,0,4,0,1,0,1,1,1,1,4,1,0,0,1,2,0,1,0,0,1,0,2,1,0
民聯,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
民政,1,2,0,1,1,0,0,0,1,0,1,4,2,4,0,3,1,3,6,1,1,0,5,1,2,3,4,1,4,1,2,5
民政,2,0,0,0,1,0,0,2,0,1,1,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,2
希盟,1,0,2,5,2,2,3,6,5,8,0,3,1,2,3,5,1,2,3,1,2,3,7,3,3,3,0,4,5,6,5,2
希盟,2,2,0,0,2,1,0,5,1,0,2,5,2,3,1,2,3,1,0,2,0,2,4,0,1,0,3,2,1,1,2,2
